location_id,time,temperature_2m_mean (°F),precipitation_sum (inch)
0,2020-12-14,27.1,0.024
0,2020-12-15,18.2,0.020
0,2020-12-16,13.4,0.004
0,2020-12-17,16.1,0.480
0,2020-12-18,9.2,0.000
0,2020-12-19,10.8,0.000
0,2020-12-20,25.4,0.118
0,2020-12-21,30.4,0.024
0,2020-12-22,28.7,0.035
0,2020-12-23,20.4,0.004
0,2020-12-24,36.8,0.496
0,2020-12-25,43.7,1.472
0,2020-12-26,20.7,0.098
0,2020-12-27,21.9,0.102
0,2020-12-28,28.8,0.094
0,2020-12-29,18.1,0.083
0,2020-12-30,17.8,0.110
0,2020-12-31,29.5,0.445
0,2021-01-01,20.0,0.000
0,2021-01-02,27.9,0.630
0,2021-01-03,22.9,0.051
0,2021-01-04,28.4,0.020
0,2021-01-05,28.1,0.051
0,2021-01-06,21.6,0.000
0,2021-01-07,18.2,0.000
0,2021-01-08,15.8,0.000
0,2021-01-09,13.5,0.000
0,2021-01-10,16.6,0.000
0,2021-01-11,22.4,0.051
0,2021-01-12,24.8,0.083
0,2021-01-13,25.3,0.043
0,2021-01-14,29.0,0.000
0,2021-01-15,29.7,0.008
0,2021-01-16,31.5,0.681
0,2021-01-17,27.3,0.484
0,2021-01-18,22.1,0.067
0,2021-01-19,16.3,0.083
0,2021-01-20,19.0,0.201
0,2021-01-21,14.4,0.063
0,2021-01-22,25.9,0.366
0,2021-01-23,9.4,0.055
0,2021-01-24,1.1,0.000
0,2021-01-25,8.2,0.000
0,2021-01-26,15.3,0.185
0,2021-01-27,21.4,0.154
0,2021-01-28,11.6,0.012
0,2021-01-29,-1.5,0.012
0,2021-01-30,-0.8,0.000
0,2021-01-31,4.5,0.000
0,2021-02-01,15.3,0.000
0,2021-02-02,20.5,0.339
0,2021-02-03,20.9,0.154
0,2021-02-04,21.7,0.004
0,2021-02-05,27.3,0.232
0,2021-02-06,19.3,0.094
0,2021-02-07,18.1,0.079
0,2021-02-08,9.1,0.020
0,2021-02-09,13.8,0.157
0,2021-02-10,13.6,0.035
0,2021-02-11,11.7,0.035
0,2021-02-12,1.5,0.000
0,2021-02-13,3.4,0.000
0,2021-02-14,17.3,0.051
0,2021-02-15,14.5,0.059
0,2021-02-16,26.3,0.630
0,2021-02-17,8.5,0.035
0,2021-02-18,12.3,0.012
0,2021-02-19,18.3,0.110
0,2021-02-20,16.6,0.024
0,2021-02-21,14.4,0.000
0,2021-02-22,20.3,0.402
0,2021-02-23,28.0,0.205
0,2021-02-24,32.4,0.035
0,2021-02-25,28.5,0.075
0,2021-02-26,21.4,0.016
0,2021-02-27,29.0,0.220
0,2021-02-28,31.1,0.031
0,2021-03-01,32.0,0.169
0,2021-03-02,4.4,0.047
0,2021-03-03,21.0,0.106
0,2021-03-04,20.4,0.031
0,2021-03-05,8.5,0.016
0,2021-03-06,9.8,0.028
0,2021-03-07,10.1,0.000
0,2021-03-08,13.0,0.000
0,2021-03-09,31.1,0.000
0,2021-03-10,35.0,0.000
0,2021-03-11,45.8,0.024
0,2021-03-12,39.0,0.075
0,2021-03-13,19.0,0.008
0,2021-03-14,22.5,0.059
0,2021-03-15,8.9,0.000
0,2021-03-16,15.8,0.000
0,2021-03-17,30.2,0.000
0,2021-03-18,35.0,0.031
0,2021-03-19,19.8,0.000
0,2021-03-20,27.4,0.000
0,2021-03-21,37.4,0.000
0,2021-03-22,41.3,0.000
0,2021-03-23,42.9,0.000
0,2021-03-24,43.3,0.118
0,2021-03-25,50.8,0.000
0,2021-03-26,48.5,0.673
0,2021-03-27,35.8,0.091
0,2021-03-28,42.0,0.543
0,2021-03-29,31.1,0.138
0,2021-03-30,38.5,0.000
0,2021-03-31,47.9,0.193
0,2021-04-01,32.4,0.268
0,2021-04-02,20.4,0.000
0,2021-04-03,28.1,0.000
0,2021-04-04,36.6,0.000
0,2021-04-05,38.7,0.000
0,2021-04-06,39.6,0.000
0,2021-04-07,45.7,0.000
0,2021-04-08,53.5,0.000
0,2021-04-09,54.9,0.000
0,2021-04-10,55.7,0.000
0,2021-04-11,57.2,0.035
0,2021-04-12,45.4,0.610
0,2021-04-13,48.0,0.024
0,2021-04-14,50.5,0.000
0,2021-04-15,43.2,0.457
0,2021-04-16,35.7,0.453
0,2021-04-17,36.5,0.024
0,2021-04-18,42.2,0.012
0,2021-04-19,44.9,0.000
0,2021-04-20,40.3,0.106
0,2021-04-21,31.2,0.433
0,2021-04-22,26.0,0.059
0,2021-04-23,35.3,0.000
0,2021-04-24,45.9,0.004
0,2021-04-25,45.9,0.114
0,2021-04-26,33.7,0.008
0,2021-04-27,41.4,0.000
0,2021-04-28,51.4,0.500
0,2021-04-29,51.4,0.260
0,2021-04-30,43.4,0.724
0,2021-05-01,34.6,0.094
0,2021-05-02,46.2,0.205
0,2021-05-03,50.4,0.098
0,2021-05-04,51.7,0.161
0,2021-05-05,51.5,0.677
0,2021-05-06,42.3,0.087
0,2021-05-07,42.8,0.020
0,2021-05-08,41.5,0.386
0,2021-05-09,42.1,0.024
0,2021-05-10,43.4,0.177
0,2021-05-11,39.6,0.071
0,2021-05-12,42.0,0.118
0,2021-05-13,47.1,0.016
0,2021-05-14,52.1,0.008
0,2021-05-15,52.6,0.000
0,2021-05-16,53.9,0.059
0,2021-05-17,55.8,0.020
0,2021-05-18,58.7,0.000
0,2021-05-19,63.1,0.000
0,2021-05-20,66.0,0.000
0,2021-05-21,70.6,0.000
0,2021-05-22,69.0,0.012
0,2021-05-23,61.8,0.102
0,2021-05-24,55.0,0.000
0,2021-05-25,62.3,0.028
0,2021-05-26,68.4,0.362
0,2021-05-27,56.1,0.043
0,2021-05-28,43.4,0.189
0,2021-05-29,45.0,0.138
0,2021-05-30,47.1,0.043
0,2021-05-31,51.1,0.000
0,2021-06-01,56.6,0.000
0,2021-06-02,60.6,0.122
0,2021-06-03,58.7,0.736
0,2021-06-04,63.2,0.220
0,2021-06-05,67.6,0.000
0,2021-06-06,70.5,0.000
0,2021-06-07,72.7,0.047
0,2021-06-08,68.3,0.307
0,2021-06-09,70.2,0.051
0,2021-06-10,64.5,0.000
0,2021-06-11,61.6,0.094
0,2021-06-12,63.2,0.220
0,2021-06-13,65.6,0.000
0,2021-06-14,63.5,0.583
0,2021-06-15,57.6,0.461
0,2021-06-16,54.0,0.000
0,2021-06-17,56.1,0.000
0,2021-06-18,60.9,0.075
0,2021-06-19,66.6,0.083
0,2021-06-20,66.0,0.020
0,2021-06-21,69.4,0.307
0,2021-06-22,56.7,0.224
0,2021-06-23,53.2,0.016
0,2021-06-24,60.0,0.000
0,2021-06-25,64.2,0.000
0,2021-06-26,67.1,0.039
0,2021-06-27,74.0,0.012
0,2021-06-28,75.4,0.122
0,2021-06-29,73.7,0.126
0,2021-06-30,70.2,0.492
0,2021-07-01,65.3,0.280
0,2021-07-02,60.7,0.882
0,2021-07-03,58.2,0.563
0,2021-07-04,59.0,0.102
0,2021-07-05,63.5,0.012
0,2021-07-06,69.0,0.437
0,2021-07-07,66.6,0.067
0,2021-07-08,64.7,0.567
0,2021-07-09,66.4,0.957
0,2021-07-10,63.5,0.047
0,2021-07-11,63.0,0.079
0,2021-07-12,63.0,0.713
0,2021-07-13,67.2,0.890
0,2021-07-14,67.8,0.551
0,2021-07-15,68.4,0.012
0,2021-07-16,69.2,0.098
0,2021-07-17,62.7,0.886
0,2021-07-18,62.5,1.268
0,2021-07-19,64.9,0.130
0,2021-07-20,66.7,0.268
0,2021-07-21,62.2,0.354
0,2021-07-22,60.9,0.008
0,2021-07-23,60.8,0.079
0,2021-07-24,62.6,0.000
0,2021-07-25,67.2,0.413
0,2021-07-26,67.0,0.020
0,2021-07-27,65.5,0.453
0,2021-07-28,60.8,0.039
0,2021-07-29,60.8,1.315
0,2021-07-30,58.1,0.366
0,2021-07-31,54.3,0.000
0,2021-08-01,57.9,0.445
0,2021-08-02,58.6,0.181
0,2021-08-03,60.0,0.000
0,2021-08-04,62.7,0.004
0,2021-08-05,64.0,0.020
0,2021-08-06,66.8,0.000
0,2021-08-07,68.8,0.087
0,2021-08-08,68.3,0.394
0,2021-08-09,68.3,0.004
0,2021-08-10,70.5,0.130
0,2021-08-11,71.8,0.661
0,2021-08-12,72.0,0.366
0,2021-08-13,71.4,0.276
0,2021-08-14,67.4,0.122
0,2021-08-15,60.0,0.000
0,2021-08-16,61.5,0.000
0,2021-08-17,65.1,0.197
0,2021-08-18,67.4,0.870
0,2021-08-19,67.1,1.823
0,2021-08-20,69.3,0.028
0,2021-08-21,71.0,0.067
0,2021-08-22,71.8,0.012
0,2021-08-23,70.5,0.051
0,2021-08-24,70.0,0.075
0,2021-08-25,71.5,0.000
0,2021-08-26,74.0,0.063
0,2021-08-27,71.2,0.000
0,2021-08-28,65.5,0.028
0,2021-08-29,66.9,0.114
0,2021-08-30,69.1,0.287
0,2021-08-31,64.1,0.020
0,2021-09-01,60.0,0.000
0,2021-09-02,54.9,0.016
0,2021-09-03,55.4,0.043
0,2021-09-04,58.7,0.000
0,2021-09-05,60.0,0.555
0,2021-09-06,58.0,0.307
0,2021-09-07,57.7,0.035
0,2021-09-08,63.1,0.933
0,2021-09-09,60.4,0.051
0,2021-09-10,55.4,0.055
0,2021-09-11,56.9,0.004
0,2021-09-12,62.0,0.193
0,2021-09-13,60.1,0.012
0,2021-09-14,59.9,0.083
0,2021-09-15,64.0,0.630
0,2021-09-16,58.6,0.000
0,2021-09-17,63.4,0.012
0,2021-09-18,64.5,0.079
0,2021-09-19,56.6,0.000
0,2021-09-20,58.4,0.000
0,2021-09-21,60.3,0.000
0,2021-09-22,64.1,0.083
0,2021-09-23,65.8,0.713
0,2021-09-24,55.8,0.697
0,2021-09-25,55.8,0.000
0,2021-09-26,54.2,0.043
0,2021-09-27,53.6,0.346
0,2021-09-28,55.2,0.067
0,2021-09-29,48.2,0.016
0,2021-09-30,47.1,0.012
0,2021-10-01,47.6,0.000
0,2021-10-02,53.6,0.043
0,2021-10-03,56.1,0.193
0,2021-10-04,55.0,0.732
0,2021-10-05,55.2,0.055
0,2021-10-06,57.5,0.000
0,2021-10-07,57.5,0.000
0,2021-10-08,60.3,0.000
0,2021-10-09,57.5,0.000
0,2021-10-10,55.1,0.067
0,2021-10-11,58.1,0.000
0,2021-10-12,59.9,0.000
0,2021-10-13,59.0,0.000
0,2021-10-14,59.5,0.000
0,2021-10-15,61.1,0.059
0,2021-10-16,60.1,1.161
0,2021-10-17,45.8,0.327
0,2021-10-18,40.4,0.118
0,2021-10-19,44.0,0.000
0,2021-10-20,53.9,0.000
0,2021-10-21,53.5,0.142
0,2021-10-22,48.7,0.362
0,2021-10-23,39.5,0.016
0,2021-10-24,39.0,0.008
0,2021-10-25,45.2,0.457
0,2021-10-26,47.4,1.169
0,2021-10-27,45.4,0.075
0,2021-10-28,42.9,0.000
0,2021-10-29,42.4,0.000
0,2021-10-30,44.8,0.406
0,2021-10-31,47.6,0.295
0,2021-11-01,42.1,0.150
0,2021-11-02,36.7,0.028
0,2021-11-03,33.0,0.114
0,2021-11-04,31.5,0.008
0,2021-11-05,32.0,0.000
0,2021-11-06,34.9,0.000
0,2021-11-07,38.3,0.000
0,2021-11-08,43.9,0.000
0,2021-11-09,47.0,0.008
0,2021-11-10,43.1,0.283
0,2021-11-11,39.5,0.000
0,2021-11-12,45.1,0.961
0,2021-11-13,37.9,0.394
0,2021-11-14,33.5,0.083
0,2021-11-15,32.2,0.417
0,2021-11-16,28.9,0.071
0,2021-11-17,33.3,0.008
0,2021-11-18,45.2,0.295
0,2021-11-19,31.8,0.102
0,2021-11-20,29.3,0.000
0,2021-11-21,34.9,0.035
0,2021-11-22,32.9,0.240
0,2021-11-23,22.1,0.000
0,2021-11-24,23.9,0.000
0,2021-11-25,34.0,0.000
0,2021-11-26,32.4,0.579
0,2021-11-27,20.3,0.114
0,2021-11-28,19.0,0.055
0,2021-11-29,22.6,0.098
0,2021-11-30,19.3,0.075
0,2021-12-01,28.9,0.154
0,2021-12-02,33.7,0.386
0,2021-12-03,24.5,0.110
0,2021-12-04,20.3,0.110
0,2021-12-05,25.5,0.035
0,2021-12-06,37.7,1.228
0,2021-12-07,24.7,0.185
0,2021-12-08,22.3,0.098
0,2021-12-09,21.4,0.047
0,2021-12-10,28.2,0.028
0,2021-12-11,39.5,0.429
0,2021-12-12,32.1,0.205
0,2021-12-13,34.4,0.000
0,2021-12-14,32.2,0.000
0,2021-12-15,31.2,0.051
0,2021-12-16,44.9,0.157
0,2021-12-17,39.0,0.205
0,2021-12-18,27.1,0.319
0,2021-12-19,20.3,0.193
0,2021-12-20,16.2,0.000
0,2021-12-21,28.3,0.020
0,2021-12-22,26.4,0.028
0,2021-12-23,14.2,0.004
0,2021-12-24,20.8,0.035
0,2021-12-25,31.8,0.323
0,2021-12-26,27.7,0.083
0,2021-12-27,20.2,0.000
0,2021-12-28,28.7,0.067
0,2021-12-29,29.7,0.031
0,2021-12-30,32.6,0.008
0,2021-12-31,33.7,0.035
0,2022-01-01,36.8,0.071
0,2022-01-02,26.6,0.512
0,2022-01-03,6.3,0.000
0,2022-01-04,12.2,0.000
0,2022-01-05,28.0,0.000
0,2022-01-06,24.1,0.075
0,2022-01-07,18.4,0.079
0,2022-01-08,4.0,0.028
0,2022-01-09,24.0,0.280
0,2022-01-10,13.5,0.228
0,2022-01-11,-5.4,0.106
0,2022-01-12,12.9,0.012
0,2022-01-13,28.7,0.059
0,2022-01-14,21.5,0.063
0,2022-01-15,-12.2,0.000
0,2022-01-16,-2.9,0.000
0,2022-01-17,23.8,0.795
0,2022-01-18,10.2,0.098
0,2022-01-19,18.2,0.035
0,2022-01-20,13.1,0.039
0,2022-01-21,-9.1,0.000
0,2022-01-22,-3.0,0.000
0,2022-01-23,14.6,0.083
0,2022-01-24,4.4,0.012
0,2022-01-25,16.4,0.106
0,2022-01-26,-0.3,0.000
0,2022-01-27,4.3,0.000
0,2022-01-28,17.3,0.075
0,2022-01-29,-0.6,0.000
0,2022-01-30,-2.5,0.000
0,2022-01-31,11.0,0.028
0,2022-02-01,16.0,0.000
0,2022-02-02,27.6,0.000
0,2022-02-03,31.6,0.563
0,2022-02-04,14.5,0.894
0,2022-02-05,2.8,0.008
0,2022-02-06,4.1,0.000
0,2022-02-07,19.9,0.000
0,2022-02-08,24.8,0.039
0,2022-02-09,24.9,0.008
0,2022-02-10,32.3,0.161
0,2022-02-11,29.7,0.079
0,2022-02-12,33.1,0.480
0,2022-02-13,7.8,0.008
0,2022-02-14,-2.5,0.000
0,2022-02-15,2.3,0.008
0,2022-02-16,19.3,0.000
0,2022-02-17,40.2,0.780
0,2022-02-18,24.1,1.193
0,2022-02-19,13.2,0.177
0,2022-02-20,10.5,0.008
0,2022-02-21,33.3,0.000
0,2022-02-22,40.3,0.327
0,2022-02-23,36.3,0.654
0,2022-02-24,5.5,0.000
0,2022-02-25,13.3,0.602
0,2022-02-26,7.6,0.004
0,2022-02-27,19.3,0.181
0,2022-02-28,6.4,0.063
0,2022-03-01,17.4,0.091
0,2022-03-02,23.5,0.173
0,2022-03-03,17.1,0.209
0,2022-03-04,7.3,0.004
0,2022-03-05,21.0,0.000
0,2022-03-06,42.4,0.291
0,2022-03-07,36.5,0.343
0,2022-03-08,24.9,0.307
0,2022-03-09,21.6,0.122
0,2022-03-10,28.3,0.016
0,2022-03-11,27.7,0.020
0,2022-03-12,25.6,0.610
0,2022-03-13,12.9,0.071
0,2022-03-14,27.0,0.031
0,2022-03-15,34.6,0.272
0,2022-03-16,36.5,0.071
0,2022-03-17,44.1,0.000
0,2022-03-18,45.9,0.000
0,2022-03-19,46.9,0.374
0,2022-03-20,37.7,0.445
0,2022-03-21,34.3,0.000
0,2022-03-22,28.5,0.000
0,2022-03-23,31.0,0.000
0,2022-03-24,37.5,0.323
0,2022-03-25,37.7,0.248
0,2022-03-26,34.4,0.146
0,2022-03-27,27.7,0.248
0,2022-03-28,11.3,0.075
0,2022-03-29,13.3,0.000
0,2022-03-30,22.5,0.008
0,2022-03-31,43.7,0.563
0,2022-04-01,35.7,0.228
0,2022-04-02,29.6,0.071
0,2022-04-03,33.0,0.087
0,2022-04-04,33.8,0.020
0,2022-04-05,37.6,0.000
0,2022-04-06,45.4,0.000
0,2022-04-07,42.0,1.071
0,2022-04-08,39.5,1.004
0,2022-04-09,37.1,0.213
0,2022-04-10,32.3,0.098
0,2022-04-11,37.8,0.020
0,2022-04-12,48.9,0.307
0,2022-04-13,49.4,0.000
0,2022-04-14,56.1,0.567
0,2022-04-15,43.2,0.083
0,2022-04-16,37.5,0.508
0,2022-04-17,31.1,0.110
0,2022-04-18,36.8,0.000
0,2022-04-19,32.8,1.583
0,2022-04-20,32.5,0.217
0,2022-04-21,37.5,0.276
0,2022-04-22,42.5,0.106
0,2022-04-23,39.3,0.024
0,2022-04-24,47.6,0.020
0,2022-04-25,55.5,0.008
0,2022-04-26,48.8,0.138
0,2022-04-27,35.9,0.102
0,2022-04-28,32.0,0.051
0,2022-04-29,35.4,0.000
0,2022-04-30,40.2,0.000
0,2022-05-01,46.6,0.000
0,2022-05-02,49.8,0.169
0,2022-05-03,48.5,0.020
0,2022-05-04,49.5,0.551
0,2022-05-05,47.4,0.000
0,2022-05-06,48.8,0.000
0,2022-05-07,45.7,0.000
0,2022-05-08,46.0,0.000
0,2022-05-09,51.0,0.000
0,2022-05-10,56.5,0.000
0,2022-05-11,60.5,0.000
0,2022-05-12,66.0,0.000
0,2022-05-13,68.8,0.000
0,2022-05-14,68.0,0.429
0,2022-05-15,64.8,0.492
0,2022-05-16,62.1,0.874
0,2022-05-17,48.7,0.280
0,2022-05-18,46.7,0.047
0,2022-05-19,48.4,0.638
0,2022-05-20,58.1,0.043
0,2022-05-21,69.3,0.181
0,2022-05-22,65.3,0.756
0,2022-05-23,51.6,0.008
0,2022-05-24,53.4,0.000
0,2022-05-25,56.9,0.000
0,2022-05-26,61.5,0.000
0,2022-05-27,62.5,0.858
0,2022-05-28,60.1,0.886
0,2022-05-29,58.8,0.000
0,2022-05-30,65.2,0.000
0,2022-05-31,71.0,0.000
0,2022-06-01,65.4,0.535
0,2022-06-02,63.6,0.067
0,2022-06-03,59.4,0.028
0,2022-06-04,56.2,0.000
0,2022-06-05,53.6,0.000
0,2022-06-06,60.2,0.000
0,2022-06-07,62.9,0.406
0,2022-06-08,58.6,0.803
0,2022-06-09,55.7,0.717
0,2022-06-10,54.3,0.094
0,2022-06-11,57.6,0.000
0,2022-06-12,60.1,0.138
0,2022-06-13,61.3,0.220
0,2022-06-14,60.8,0.000
0,2022-06-15,64.0,0.016
0,2022-06-16,68.2,0.492
0,2022-06-17,65.5,0.185
0,2022-06-18,49.9,0.126
0,2022-06-19,49.8,0.000
0,2022-06-20,56.3,0.000
0,2022-06-21,56.1,0.091
0,2022-06-22,62.1,0.004
0,2022-06-23,57.6,0.602
0,2022-06-24,64.0,0.016
0,2022-06-25,68.2,0.000
0,2022-06-26,71.0,0.008
0,2022-06-27,65.8,0.551
0,2022-06-28,57.8,0.035
0,2022-06-29,60.9,0.016
0,2022-06-30,61.7,0.000
0,2022-07-01,69.0,0.008
0,2022-07-02,67.6,0.378
0,2022-07-03,61.3,0.000
0,2022-07-04,61.8,0.000
0,2022-07-05,60.8,0.520
0,2022-07-06,64.4,0.181
0,2022-07-07,63.2,0.000
0,2022-07-08,63.8,0.043
0,2022-07-09,60.3,0.000
0,2022-07-10,61.3,0.000
0,2022-07-11,66.8,0.000
0,2022-07-12,67.5,0.496
0,2022-07-13,64.2,0.016
0,2022-07-14,63.4,0.165
0,2022-07-15,63.3,0.000
0,2022-07-16,66.7,0.000
0,2022-07-17,69.8,0.000
0,2022-07-18,66.8,0.803
0,2022-07-19,69.2,0.209
0,2022-07-20,73.1,0.000
0,2022-07-21,72.9,0.067
0,2022-07-22,70.3,0.004
0,2022-07-23,71.1,0.087
0,2022-07-24,71.1,0.181
0,2022-07-25,68.0,0.654
0,2022-07-26,60.2,0.043
0,2022-07-27,63.0,0.000
0,2022-07-28,66.8,0.240
0,2022-07-29,65.5,0.008
0,2022-07-30,62.3,0.051
0,2022-07-31,64.7,0.000
0,2022-08-01,67.8,0.039
0,2022-08-02,67.5,0.126
0,2022-08-03,64.8,0.016
0,2022-08-04,71.3,0.287
0,2022-08-05,71.3,0.150
0,2022-08-06,73.0,0.020
0,2022-08-07,73.5,0.110
0,2022-08-08,73.6,0.130
0,2022-08-09,68.5,0.413
0,2022-08-10,63.6,0.059
0,2022-08-11,64.3,0.031
0,2022-08-12,59.6,0.000
0,2022-08-13,59.6,0.000
0,2022-08-14,61.1,0.000
0,2022-08-15,64.2,0.000
0,2022-08-16,65.1,0.028
0,2022-08-17,61.9,0.441
0,2022-08-18,60.8,0.130
0,2022-08-19,65.3,0.004
0,2022-08-20,68.1,0.000
0,2022-08-21,69.2,0.016
0,2022-08-22,65.8,0.118
0,2022-08-23,64.4,0.201
0,2022-08-24,65.9,0.087
0,2022-08-25,66.0,0.063
0,2022-08-26,65.1,0.201
0,2022-08-27,63.4,0.028
0,2022-08-28,64.9,0.000
0,2022-08-29,70.4,0.012
0,2022-08-30,70.1,0.740
0,2022-08-31,61.3,0.488
0,2022-09-01,55.9,0.075
0,2022-09-02,58.2,0.000
0,2022-09-03,64.3,0.000
0,2022-09-04,66.1,0.047
0,2022-09-05,62.9,0.272
0,2022-09-06,61.2,0.024
0,2022-09-07,61.9,0.071
0,2022-09-08,62.1,0.043
0,2022-09-09,63.4,0.000
0,2022-09-10,65.7,0.000
0,2022-09-11,63.6,0.020
0,2022-09-12,64.5,0.016
0,2022-09-13,62.1,0.886
0,2022-09-14,58.6,0.161
0,2022-09-15,50.7,0.039
0,2022-09-16,51.8,0.000
0,2022-09-17,55.9,0.000
0,2022-09-18,60.9,0.307
0,2022-09-19,62.5,0.484
0,2022-09-20,57.6,0.346
0,2022-09-21,59.4,0.004
0,2022-09-22,57.0,0.724
0,2022-09-23,41.7,0.087
0,2022-09-24,46.0,0.000
0,2022-09-25,49.9,0.406
0,2022-09-26,52.7,0.386
0,2022-09-27,49.2,0.358
0,2022-09-28,50.1,0.469
0,2022-09-29,45.8,0.012
0,2022-09-30,46.8,0.000
0,2022-10-01,50.5,0.000
0,2022-10-02,46.6,0.000
0,2022-10-03,43.9,0.000
0,2022-10-04,46.3,0.000
0,2022-10-05,51.2,0.000
0,2022-10-06,55.8,0.000
0,2022-10-07,51.5,0.130
0,2022-10-08,39.1,0.051
0,2022-10-09,41.9,0.000
0,2022-10-10,43.6,0.118
0,2022-10-11,45.0,0.000
0,2022-10-12,53.1,0.000
0,2022-10-13,54.3,0.681
0,2022-10-14,48.1,0.535
0,2022-10-15,48.4,0.000
0,2022-10-16,44.5,0.000
0,2022-10-17,46.8,0.173
0,2022-10-18,40.5,0.102
0,2022-10-19,35.8,0.047
0,2022-10-20,36.9,0.071
0,2022-10-21,40.7,0.000
0,2022-10-22,49.5,0.000
0,2022-10-23,52.2,0.000
0,2022-10-24,54.2,0.008
0,2022-10-25,59.3,0.024
0,2022-10-26,60.4,0.142
0,2022-10-27,45.1,0.094
0,2022-10-28,38.5,0.000
0,2022-10-29,44.4,0.000
0,2022-10-30,48.1,0.000
0,2022-10-31,47.7,0.016
0,2022-11-01,52.7,0.197
0,2022-11-02,49.5,0.000
0,2022-11-03,49.2,0.000
0,2022-11-04,52.8,0.000
0,2022-11-05,58.8,0.004
0,2022-11-06,61.1,0.276
0,2022-11-07,52.3,0.732
0,2022-11-08,36.3,0.000
0,2022-11-09,36.0,0.000
0,2022-11-10,46.6,0.000
0,2022-11-11,52.4,0.567
0,2022-11-12,52.6,1.528
0,2022-11-13,36.0,0.173
0,2022-11-14,25.8,0.008
0,2022-11-15,27.6,0.000
0,2022-11-16,30.5,0.618
0,2022-11-17,26.2,0.130
0,2022-11-18,23.8,0.047
0,2022-11-19,21.7,0.000
0,2022-11-20,18.8,0.134
0,2022-11-21,17.9,0.004
0,2022-11-22,28.3,0.000
0,2022-11-23,30.5,0.000
0,2022-11-24,30.9,0.000
0,2022-11-25,35.3,0.181
0,2022-11-26,32.6,0.035
0,2022-11-27,37.5,0.276
0,2022-11-28,34.6,0.409
0,2022-11-29,28.6,0.000
0,2022-11-30,32.8,0.705
0,2022-12-01,27.0,0.272
0,2022-12-02,28.3,0.000
0,2022-12-03,35.1,0.650
0,2022-12-04,26.4,0.008
0,2022-12-05,28.5,0.000
0,2022-12-06,36.0,0.579
0,2022-12-07,45.1,0.531
0,2022-12-08,36.3,0.016
0,2022-12-09,26.4,0.000
0,2022-12-10,24.9,0.000
0,2022-12-11,25.8,0.154
0,2022-12-12,25.6,0.012
0,2022-12-13,16.7,0.000
0,2022-12-14,20.0,0.016
0,2022-12-15,26.0,0.000
0,2022-12-16,31.0,0.736
0,2022-12-17,29.2,0.217
0,2022-12-18,23.8,0.220
0,2022-12-19,24.3,0.335
0,2022-12-20,19.3,0.000
0,2022-12-21,17.3,0.000
0,2022-12-22,25.0,0.118
0,2022-12-23,32.4,1.260
0,2022-12-24,0.3,0.185
0,2022-12-25,7.8,0.059
0,2022-12-26,12.7,0.051
0,2022-12-27,15.9,0.071
0,2022-12-28,23.3,0.020
0,2022-12-29,34.5,0.000
0,2022-12-30,43.0,0.004
0,2022-12-31,43.3,0.039
0,2023-01-01,36.0,0.220
0,2023-01-02,33.1,0.016
0,2023-01-03,33.8,0.244
0,2023-01-04,42.1,0.181
0,2023-01-05,40.2,0.394
0,2023-01-06,33.0,0.039
0,2023-01-07,28.3,0.035
0,2023-01-08,19.4,0.000
0,2023-01-09,23.6,0.016
0,2023-01-10,24.5,0.043
0,2023-01-11,18.9,0.000
0,2023-01-12,29.4,0.055
0,2023-01-13,31.2,0.902
0,2023-01-14,17.7,0.000
0,2023-01-15,18.2,0.000
0,2023-01-16,21.2,0.000
0,2023-01-17,25.1,0.110
0,2023-01-18,32.7,0.181
0,2023-01-19,28.0,0.248
0,2023-01-20,30.2,0.240
0,2023-01-21,24.3,0.028
0,2023-01-22,25.6,0.028
0,2023-01-23,25.8,0.217
0,2023-01-24,25.3,0.142
0,2023-01-25,22.9,0.256
0,2023-01-26,28.2,0.374
0,2023-01-27,20.0,0.024
0,2023-01-28,26.4,0.067
0,2023-01-29,27.9,0.268
0,2023-01-30,22.3,0.114
0,2023-01-31,13.6,0.075
0,2023-02-01,7.0,0.016
0,2023-02-02,17.4,0.028
0,2023-02-03,-2.2,0.106
0,2023-02-04,-16.5,0.004
0,2023-02-05,20.8,0.000
0,2023-02-06,30.3,0.063
0,2023-02-07,22.3,0.098
0,2023-02-08,32.5,0.094
0,2023-02-09,32.1,0.685
0,2023-02-10,36.5,0.280
0,2023-02-11,23.6,0.051
0,2023-02-12,26.8,0.000
0,2023-02-13,26.9,0.000
0,2023-02-14,31.0,0.043
0,2023-02-15,39.4,0.008
0,2023-02-16,38.7,0.012
0,2023-02-17,33.3,0.346
0,2023-02-18,18.1,0.012
0,2023-02-19,30.5,0.004
0,2023-02-20,35.5,0.020
0,2023-02-21,28.8,0.189
0,2023-02-22,24.6,0.051
0,2023-02-23,24.4,0.689
0,2023-02-24,16.1,0.071
0,2023-02-25,3.2,0.118
0,2023-02-26,17.4,0.071
0,2023-02-27,20.0,0.012
0,2023-02-28,23.9,0.409
0,2023-03-01,26.3,0.020
0,2023-03-02,31.4,0.114
0,2023-03-03,26.1,0.012
0,2023-03-04,29.0,1.106
0,2023-03-05,28.2,0.059
0,2023-03-06,27.5,0.000
0,2023-03-07,19.1,0.024
0,2023-03-08,18.1,0.012
0,2023-03-09,23.5,0.000
0,2023-03-10,23.6,0.004
0,2023-03-11,28.9,0.185
0,2023-03-12,23.5,0.000
0,2023-03-13,30.8,0.106
