year,raceId,boatType,classId,place,value,temp,rain,water
2023,ADK90,Canoe,oc2stockmixmaster,5,14143.5,64.2,0.421,4.17
2017,ADK90,Kayak,k1tour,2,14144,56.9,0,4
2010,ADK90,Kayak,k1unlimited,2,14145,63.4,0,3.19
2017,ADK90,Canoe,oc2stockveteran,2,14149,56.9,0,4
2013,ADK90,Canoe,open,NA,14149,59.8,0.185,3.56
2021,ADK90,Canoe,oc4stockmix,9,14153,68.4,0.028,3.04
2023,ADK90,Canoe,oc4stock,7,14153.2,64.2,0.421,4.17
2008,ADK90,Canoe,oc2stock,6,14154,63.5,0.268,3.46
2022,ADK90,Canoe,oc2stockmastertour,1,14154.1,70.5,0,3.32
2014,ADK90,Canoe,open,NA,14155,65,0,2.97
2025,ADK90,Canoe,oc4stocknc,2,14155.1,59.2,0,2.97
2021,ADK90,Canoe,oc2stockmaster,2,14157,68.4,0.028,3.04
2018,ADK90,Canoe,open,NA,14159,54.4,0,3.2
2008,ADK90,Canoe,open,NA,14163,63.5,0.268,3.46
2017,ADK90,Canoe,open,NA,14163,56.9,0,4
2017,ADK90,Canoe,oc2stockmixmaster,2,14163,56.9,0,4
2021,ADK90,Canoe,oc2stockmix,2,14163,68.4,0.028,3.04
2009,ADK90,Canoe,oc2stockveteran,3,14164,63.8,0.028,3.28
2013,ADK90,Canoe,oc2stockwomenmaster,3,14164,59.8,0.185,3.56
2019,ADK90,Unknown,open,13,14165,59,0.02,3.67
2025,ADK90,Canoe,oc2stockmix,2,14165.9,59.2,0,2.97
2017,ADK90,Canoe,oc1am,1,14167,56.9,0,4
2022,ADK90,Canoe,oc2stock,1,14169.3,70.5,0,3.32
2022,ADK90,Canoe,oc2stockveteran,1,14171.2,70.5,0,3.32
2014,ADK90,Canoe,oc4mix,12,14173,65,0,2.97
2015,ADK90,Canoe,open,NA,14175,64.2,1.535,3.45
2008,ADK90,Canoe,oc2stockmixmaster,4,14175,63.5,0.268,3.46
2011,ADK90,Canoe,open,NA,14175,61.2,0,4.36
2013,ADK90,Canoe,oc2rec,1,14176,59.8,0.185,3.56
2015,ADK90,Canoe,open,NA,14177,64.2,1.535,3.45
2022,ADK90,Canoe,oc2stockmaster,4,14178.1,70.5,0,3.32
2017,ADK90,Canoe,open,NA,14184,56.9,0,4
2011,ADK90,Canoe,open,NA,14184,61.2,0,4.36
2015,ADK90,Canoe,open,NA,14185,64.2,1.535,3.45
2018,ADK90,Canoe,oc2stockmaster,3,14185,54.4,0,3.2
2014,ADK90,Canoe,open,NA,14186,65,0,2.97
2025,ADK90,Canoe,oc4stock,8,14189.9,59.2,0,2.97
2012,ADK90,Canoe,oc2stockmixmaster,8,14191,60.8,0.02,3.05
2011,ADK90,Canoe,open,NA,14191,61.2,0,4.36
2018,ADK90,Canoe,oc2stockmix,1,14192,54.4,0,3.2
2017,ADK90,Canoe,open,NA,14192,56.9,0,4
2015,ADK90,Canoe,oc2rec,1,14193,64.2,1.535,3.45
2019,ADK90,Canoe,oc2stockmix,2,14196,59,0.02,3.67
2008,ADK90,Canoe,voyageur,8,14196,63.5,0.268,3.46
2011,ADK90,Canoe,open,NA,14197,61.2,0,4.36
2023,ADK90,Kayak,k1master,6,14198.6,64.2,0.421,4.17
2019,ADK90,Unknown,open,28,14200,59,0.02,3.67
2021,ADK90,Unknown,openmaster,2,14203,68.4,0.028,3.04
2023,ADK90,Canoe,oc2stock,7,14205,64.2,0.421,4.17
2017,ADK90,Kayak,k1tour,3,14206,56.9,0,4
2017,ADK90,Canoe,oc2stock,6,14206,56.9,0,4
2012,ADK90,Canoe,oc4women,1,14210,60.8,0.02,3.05
2013,ADK90,Canoe,open,NA,14210,59.8,0.185,3.56
2009,ADK90,Canoe,oc2stockwomen,2,14211,63.8,0.028,3.28
2023,ADK90,Unknown,solrecwomen,1,14213.3,64.2,0.421,4.17
2010,ADK90,Canoe,oc2stockveteran,2,14215,63.4,0,3.19
2009,ADK90,Canoe,oc2stockmixmaster,8,14216,63.8,0.028,3.28
2012,ADK90,Canoe,oc2stock,8,14216,60.8,0.02,3.05
2011,ADK90,Canoe,oc2family,1,14217,61.2,0,4.36
2009,ADK90,Kayak,k1unlimted,6,14217,63.8,0.028,3.28
2017,ADK90,Canoe,open,NA,14219,56.9,0,4
2014,ADK90,Canoe,open,NA,14225,65,0,2.97
2008,ADK90,Kayak,k1women,8,14226,63.5,0.268,3.46
2019,ADK90,Unknown,open,24,14226,59,0.02,3.67
2008,ADK90,Canoe,oc2rec,3,14226,63.5,0.268,3.46
2011,ADK90,Canoe,oc4women,2,14228,61.2,0,4.36
2019,ADK90,Unknown,open,22,14228,59,0.02,3.67
2015,ADK90,Canoe,open,NA,14228,64.2,1.535,3.45
2008,ADK90,Kayak,k2,5,14233,63.5,0.268,3.46
2015,ADK90,Kayak,k1tourveteran,3,14233,64.2,1.535,3.45
2015,ADK90,Canoe,oc4mix,11,14234,64.2,1.535,3.45
2019,ADK90,Canoe,oc2stock,5,14235,59,0.02,3.67
2015,ADK90,Canoe,open,NA,14235,64.2,1.535,3.45
2010,ADK90,Canoe,oc2ammix,2,14236,63.4,0,3.19
2019,ADK90,Canoe,oc1stock,1,14236,59,0.02,3.67
2008,ADK90,Kayak,k1tour,4,14238,63.5,0.268,3.46
2019,ADK90,Canoe,oc2jrsr,2,14238,59,0.02,3.67
2008,ADK90,Canoe,open,NA,14240,63.5,0.268,3.46
2013,ADK90,Canoe,open,NA,14240,59.8,0.185,3.56
2014,ADK90,Canoe,oc2stockmix,6,14243,65,0,2.97
2023,ADK90,Canoe,oc2stockmix,2,14244,64.2,0.421,4.17
2023,ADK90,Canoe,oc2stockveteran,3,14245.4,64.2,0.421,4.17
2013,ADK90,Guideboat,g1,1,14246,59.8,0.185,3.56
2017,ADK90,Canoe,open,NA,14246,56.9,0,4
2011,ADK90,Canoe,oc1stock,2,14246,61.2,0,4.36
2023,ADK90,Canoe,oc2stockgoldnc,2,14248.4,64.2,0.421,4.17
2022,ADK90,Kayak,k1tourmaster,3,14250.8,70.5,0,3.32
2018,ADK90,Canoe,oc2stockmix,2,14251,54.4,0,3.2
2025,ADK90,Canoe,oc2stockmixveteran,2,14252.9,59.2,0,2.97
2015,ADK90,Guideboat,g2,1,14259,64.2,1.535,3.45
2021,ADK90,Canoe,oc2stock,5,14260,68.4,0.028,3.04
2014,ADK90,Canoe,open,NA,14263,65,0,2.97
2012,ADK90,Kayak,k1tour,3,14263,60.8,0.02,3.05
2023,ADK90,Canoe,oc2stockmixnc,1,14263.1,64.2,0.421,4.17
2011,ADK90,Canoe,open,NA,14270,61.2,0,4.36
2009,ADK90,Canoe,oc2stockveteran,4,14272,63.8,0.028,3.28
2008,ADK90,Canoe,oc2stock,10,14274,63.5,0.268,3.46
2023,ADK90,Canoe,oc1stock,1,14274.1,64.2,0.421,4.17
2008,ADK90,Canoe,oc4mix,10,14275,63.5,0.268,3.46
2021,ADK90,Canoe,oc4stockmixmaster,4,14277,68.4,0.028,3.04
2017,ADK90,Canoe,open,NA,14278,56.9,0,4
2014,ADK90,Canoe,oc1stockmaster,1,14282,65,0,2.97
2011,ADK90,Canoe,open,NA,14282,61.2,0,4.36
2011,ADK90,Canoe,open,NA,14287,61.2,0,4.36
2009,ADK90,Canoe,oc2stockmixmaster,9,14287,63.8,0.028,3.28
2015,ADK90,Canoe,open,NA,14287,64.2,1.535,3.45
2019,ADK90,Unknown,voyageur,3,14289,59,0.02,3.67
2014,ADK90,Canoe,oc1stockveteran,1,14289,65,0,2.97
2021,ADK90,Canoe,oc4stockmix,11,14290,68.4,0.028,3.04
2019,ADK90,Canoe,oc1recveteran,1,14290,59,0.02,3.67
2008,ADK90,Canoe,oc4mix,11,14292,63.5,0.268,3.46
2008,ADK90,Canoe,oc2stock,11,14294,63.5,0.268,3.46
2017,ADK90,Canoe,open,NA,14295,56.9,0,4
2019,ADK90,Kayak,k1unlimited,5,14296,59,0.02,3.67
2025,ADK90,Canoe,oc4stock,11,14296.5,59.2,0,2.97
2019,ADK90,Unknown,open,21,14299,59,0.02,3.67
2009,ADK90,Canoe,oc2family,1,14299,63.8,0.028,3.28
2010,ADK90,Canoe,oc4mix,8,14300,63.4,0,3.19
2019,ADK90,Kayak,k2mix,1,14304,59,0.02,3.67
2021,ADK90,Unknown,voyageur,3,14305,68.4,0.028,3.04
2018,ADK90,Canoe,oc2stockmixmaster,1,14305,54.4,0,3.2
2018,ADK90,Canoe,oc4stockmix,4,14306,54.4,0,3.2
2009,ADK90,Guideboat,g2,1,14306,63.8,0.028,3.28
2015,ADK90,Canoe,open,NA,14308,64.2,1.535,3.45
2018,ADK90,Canoe,open,NA,14309,54.4,0,3.2
2025,ADK90,Canoe,oc2stocknc,2,14309.4,59.2,0,2.97
2019,ADK90,SUP,superveterans,1,14310,59,0.02,3.67
2011,ADK90,Canoe,oc2rec,4,14312,61.2,0,4.36
2015,ADK90,Canoe,open,NA,14312,64.2,1.535,3.45
2017,ADK90,Canoe,open,NA,14314,56.9,0,4
2025,ADK90,Canoe,oc2stockmixveteran,3,14315.5,59.2,0,2.97
2023,ADK90,Canoe,oc2stockmaster,4,14316.6,64.2,0.421,4.17
2013,ADK90,Canoe,oc2stock,5,14318,59.8,0.185,3.56
2009,ADK90,Canoe,open,NA,14318,63.8,0.028,3.28
2017,ADK90,Canoe,oc2stockmixmaster,3,14319,56.9,0,4
2008,ADK90,Canoe,oc2ammixmaster,7,14320,63.5,0.268,3.46
2017,ADK90,Canoe,oc2rec,2,14321,56.9,0,4
2018,ADK90,Canoe,open,NA,14322,54.4,0,3.2
2009,ADK90,Kayak,k2mix,2,14324,63.8,0.028,3.28
2011,ADK90,Canoe,voyageur,6,14327,61.2,0,4.36
2013,ADK90,Kayak,k2women,1,14327,59.8,0.185,3.56
2023,ADK90,Canoe,oc1stockmaster,2,14330.8,64.2,0.421,4.17
2008,ADK90,Kayak,k1tour,5,14331,63.5,0.268,3.46
2025,ADK90,Unknown,solorecmaster,3,14332.4,59.2,0,2.97
2022,ADK90,Canoe,oc4stock,10,14335.5,70.5,0,3.32
2010,ADK90,Canoe,oc2stockveteran,3,14336,63.4,0,3.19
2018,ADK90,Canoe,oc4stockwomen,1,14337,54.4,0,3.2
2021,ADK90,Canoe,oc4stockmix,10,14342,68.4,0.028,3.04
2012,ADK90,Canoe,oc1stock,2,14342,60.8,0.02,3.05
2021,ADK90,Canoe,oc2stockmaster,3,14344,68.4,0.028,3.04
2011,ADK90,Guideboat,g1,1,14344,61.2,0,4.36
2008,ADK90,Canoe,oc2family,2,14347,63.5,0.268,3.46
2021,ADK90,Canoe,oc4stockwomenmaster,2,14348,68.4,0.028,3.04
2025,ADK90,Canoe,oc2stocknc,1,14348.1,59.2,0,2.97
2025,ADK90,Canoe,oc2stock,6,14349,59.2,0,2.97
2015,ADK90,Canoe,oc2stock,10,14350,64.2,1.535,3.45
2011,ADK90,Canoe,open,NA,14350,61.2,0,4.36
2023,ADK90,Unknown,voyageur,2,14350.5,64.2,0.421,4.17
2013,ADK90,Canoe,oc2stockmix,1,14352,59.8,0.185,3.56
2022,ADK90,Kayak,k1tournc,1,14352.8,70.5,0,3.32
2021,ADK90,Canoe,oc2mix,3,14353,68.4,0.028,3.04
2015,ADK90,Kayak,k1tourmaster,5,14356,64.2,1.535,3.45
2009,ADK90,Canoe,oc2stockmaster,7,14357,63.8,0.028,3.28
2012,ADK90,Canoe,open,NA,14359,60.8,0.02,3.05
2019,ADK90,Guideboat,g1,1,14362,59,0.02,3.67
2019,ADK90,Canoe,oc4stockmix,11,14364,59,0.02,3.67
2014,ADK90,Canoe,oc4open,5,14366,65,0,2.97
2015,ADK90,Canoe,oc2ammix,3,14370,64.2,1.535,3.45
2023,ADK90,Canoe,oc4stockgoldnc,2,14370.2,64.2,0.421,4.17
2015,ADK90,Canoe,oc2stockwomen,1,14371,64.2,1.535,3.45
2009,ADK90,Canoe,oc2rec,5,14374,63.8,0.028,3.28
2022,ADK90,Unknown,solorecwomen,1,14374.4,70.5,0,3.32
2014,ADK90,Canoe,open,NA,14375,65,0,2.97
2015,ADK90,Canoe,oc4,6,14375,64.2,1.535,3.45
2011,ADK90,Canoe,open,NA,14376,61.2,0,4.36
2014,ADK90,Canoe,oc4women,2,14376,65,0,2.97
2018,ADK90,Canoe,oc4stockmix,5,14378,54.4,0,3.2
2023,ADK90,Canoe,oc2stock,9,14380.1,64.2,0.421,4.17
2009,ADK90,Canoe,oc2stockmix,6,14381,63.8,0.028,3.28
2025,ADK90,Canoe,oc4stockwomen,2,14382.1,59.2,0,2.97
2025,ADK90,Canoe,oc4stockmix,11,14383.6,59.2,0,2.97
2010,ADK90,Canoe,oc2stockmixmaster,2,14385,63.4,0,3.19
2013,ADK90,Canoe,oc2ammaster,1,14385,59.8,0.185,3.56
2012,ADK90,Canoe,open,NA,14386,60.8,0.02,3.05
2013,ADK90,Canoe,oc4mix,15,14386,59.8,0.185,3.56
2012,ADK90,Canoe,open,NA,14388,60.8,0.02,3.05
2009,ADK90,Canoe,open,NA,14388,63.8,0.028,3.28
2025,ADK90,Kayak,k1sportmaster,4,14389.4,59.2,0,2.97
2021,ADK90,Canoe,oc4stockmaster,3,14392,68.4,0.028,3.04
2019,ADK90,Canoe,oc2stockmix,3,14393,59,0.02,3.67
2021,ADK90,Canoe,oc2stock,3,14393,68.4,0.028,3.04
2025,ADK90,Canoe,oc2stock,8,14394.4,59.2,0,2.97
2023,ADK90,Canoe,oc2stockveteran,1,14397.4,64.2,0.421,4.17
2019,ADK90,Guideboat,g2,1,14398,59,0.02,3.67
2010,ADK90,Canoe,oc2stockmaster,3,14400,63.4,0,3.19
2019,ADK90,Unknown,open,29,14400,59,0.02,3.67
2012,ADK90,Canoe,oc2rec,4,14403,60.8,0.02,3.05
2013,ADK90,Canoe,oc1rec,3,14403,59.8,0.185,3.56
2019,ADK90,Unknown,open,20,14405,59,0.02,3.67
2017,ADK90,Canoe,oc1recveteran,1,14405,56.9,0,4
2025,ADK90,Canoe,oc1stock,1,14405.6,59.2,0,2.97
2014,ADK90,Canoe,open,NA,14410,65,0,2.97
2021,ADK90,Canoe,oc2stockmixveterans,2,14410,68.4,0.028,3.04
2008,ADK90,Kayak,k1women,7,14412,63.5,0.268,3.46
2008,ADK90,Kayak,k2,6,14417,63.5,0.268,3.46
2014,ADK90,Canoe,oc2amwomen,1,14418,65,0,2.97
2018,ADK90,Canoe,open,NA,14418,54.4,0,3.2
2023,ADK90,Unknown,voyageur,3,14421.5,64.2,0.421,4.17
2019,ADK90,Unknown,open,43,14424,59,0.02,3.67
2023,ADK90,Canoe,oc2stockmixmaster,6,14424.4,64.2,0.421,4.17
2013,ADK90,Canoe,oc2ammaster,2,14426,59.8,0.185,3.56
2012,ADK90,Canoe,oc4,7,14427,60.8,0.02,3.05
2011,ADK90,Canoe,oc2recmix,1,14433,61.2,0,4.36
2017,ADK90,Canoe,oc1recmaster,2,14433,56.9,0,4
2010,ADK90,Canoe,oc4mix,9,14435,63.4,0,3.19
2022,ADK90,Canoe,oc4stocktournc,2,14435.2,70.5,0,3.32
2019,ADK90,Canoe,oc2stockmaster,5,14437,59,0.02,3.67
2009,ADK90,Canoe,oc2rec,4,14437,63.8,0.028,3.28
2025,ADK90,Canoe,oc2stockmix,3,14437.8,59.2,0,2.97
2015,ADK90,Canoe,oc2rec,3,14438,64.2,1.535,3.45
2023,ADK90,Unknown,solrecmaster,1,14438.2,64.2,0.421,4.17
2023,ADK90,Canoe,oc2recgold,1,14438.4,64.2,0.421,4.17
2019,ADK90,Canoe,oc4stock,6,14440,59,0.02,3.67
2012,ADK90,Canoe,oc4mix,14,14440,60.8,0.02,3.05
2013,ADK90,Guideboat,g2,3,14442,59.8,0.185,3.56
2018,ADK90,Canoe,oc2ammix,1,14442,54.4,0,3.2
2018,ADK90,Canoe,open,NA,14443,54.4,0,3.2
2008,ADK90,Canoe,open,NA,14445,63.5,0.268,3.46
2021,ADK90,Kayak,k1unlimited,2,14448,68.4,0.028,3.04
2012,ADK90,Canoe,oc1am,1,14449,60.8,0.02,3.05
2011,ADK90,Canoe,oc2stockmix,4,14449,61.2,0,4.36
2025,ADK90,Unknown,voyageurmix,3,14450.1,59.2,0,2.97
2017,ADK90,Canoe,open,NA,14451,56.9,0,4
2021,ADK90,Kayak,k1unlimited,3,14451,68.4,0.028,3.04
2009,ADK90,Canoe,open,NA,14452,63.8,0.028,3.28
2023,ADK90,Canoe,oc4stock,10,14452.1,64.2,0.421,4.17
2019,ADK90,Unknown,open,39,14456,59,0.02,3.67
2014,ADK90,Canoe,oc2rec,1,14457,65,0,2.97
2018,ADK90,Canoe,oc4stockwomen,2,14459,54.4,0,3.2
2023,ADK90,Canoe,oc2stockveteran,2,14461.9,64.2,0.421,4.17
2015,ADK90,Canoe,oc2stockmaster,5,14462,64.2,1.535,3.45
2019,ADK90,Canoe,oc2stockmix,4,14463,59,0.02,3.67
2022,ADK90,Canoe,oc2rectourmaster,1,14463.7,70.5,0,3.32
2012,ADK90,Canoe,open,NA,14465,60.8,0.02,3.05
2023,ADK90,Canoe,oc3stockmix,1,14466.8,64.2,0.421,4.17
2023,ADK90,Canoe,oc3stockmix,2,14467.8,64.2,0.421,4.17
2014,ADK90,Canoe,oc2stockmaster,7,14469,65,0,2.97
2014,ADK90,Canoe,open,NA,14472,65,0,2.97
2025,ADK90,Unknown,solorecveteran,2,14475.2,59.2,0,2.97
2017,ADK90,Canoe,open,NA,14477,56.9,0,4
2025,ADK90,Canoe,oc2stock,9,14479.5,59.2,0,2.97
2022,ADK90,Canoe,oc2stockopen,8,14480.5,70.5,0,3.32
2017,ADK90,Canoe,open,NA,14482,56.9,0,4
2019,ADK90,Unknown,open,26,14487,59,0.02,3.67
2015,ADK90,Canoe,open,NA,14487,64.2,1.535,3.45
2022,ADK90,Canoe,oc4stockmix,11,14488.3,70.5,0,3.32
2022,ADK90,Canoe,oc2stockmix,2,14488.7,70.5,0,3.32
2013,ADK90,Canoe,open,NA,14491,59.8,0.185,3.56
2010,ADK90,Canoe,oc2stockmaster,5,14492,63.4,0,3.19
2025,ADK90,Canoe,oc2openmix,1,14493.3,59.2,0,2.97
2014,ADK90,Canoe,oc1rec,4,14495,65,0,2.97
2009,ADK90,Canoe,open,NA,14497,63.8,0.028,3.28
2022,ADK90,Canoe,oc2stockveteran,3,14497.2,70.5,0,3.32
2025,ADK90,Canoe,oc4stockwomen,3,14500.4,59.2,0,2.97
2012,ADK90,Canoe,open,NA,14503,60.8,0.02,3.05
2011,ADK90,Canoe,open,NA,14503,61.2,0,4.36
2014,ADK90,Canoe,open,NA,14505,65,0,2.97
2017,ADK90,Canoe,oc1recmaster,3,14506,56.9,0,4
2019,ADK90,Unknown,open,31,14508,59,0.02,3.67
2010,ADK90,Canoe,oc1rec,4,14510,63.4,0,3.19
2009,ADK90,Canoe,oc2stock,8,14510,63.8,0.028,3.28
2015,ADK90,Canoe,oc2ammix,2,14510,64.2,1.535,3.45
2012,ADK90,Guideboat,g2,4,14513,60.8,0.02,3.05
2008,ADK90,Canoe,open,NA,14516,63.5,0.268,3.46
2022,ADK90,Canoe,oc4stocktour,2,14516.9,70.5,0,3.32
2010,ADK90,Canoe,oc4,10,14518,63.4,0,3.19
2017,ADK90,Canoe,oc2rec,3,14519,56.9,0,4
2014,ADK90,Canoe,open,NA,14522,65,0,2.97
2025,ADK90,Kayak,k1open,3,14522.8,59.2,0,2.97
2021,ADK90,Canoe,oc4stock,5,14525,68.4,0.028,3.04
2021,ADK90,Canoe,oc2stockmaster,4,14531,68.4,0.028,3.04
2013,ADK90,Canoe,open,NA,14533,59.8,0.185,3.56
2022,ADK90,Canoe,oc4stockmix,14,14533.4,70.5,0,3.32
2022,ADK90,Canoe,oc2stockopen,9,14534.9,70.5,0,3.32
2008,ADK90,Canoe,oc2stock,9,14542,63.5,0.268,3.46
2015,ADK90,Canoe,oc2family,1,14542,64.2,1.535,3.45
2009,ADK90,Canoe,oc1rec,3,14543,63.8,0.028,3.28
2008,ADK90,Canoe,oc2amwomen,1,14543,63.5,0.268,3.46
2012,ADK90,Canoe,open,NA,14547,60.8,0.02,3.05
2019,ADK90,Unknown,open,27,14548,59,0.02,3.67
2021,ADK90,Kayak,k1tourveteran,1,14549,68.4,0.028,3.04
2010,ADK90,Canoe,voyageur,8,14550,63.4,0,3.19
2021,ADK90,Canoe,oc4stock,6,14553,68.4,0.028,3.04
2010,ADK90,Canoe,open,NA,14557,63.4,0,3.19
2025,ADK90,Unknown,solorecveteran,4,14559.5,59.2,0,2.97
2010,ADK90,Canoe,oc4mix,10,14560,63.4,0,3.19
2022,ADK90,Canoe,oc2stockopen,7,14564.9,70.5,0,3.32
2011,ADK90,Canoe,open,NA,14566,61.2,0,4.36
2022,ADK90,Canoe,oc1stockmaster,2,14566.2,70.5,0,3.32
2023,ADK90,Unknown,solorec,2,14567.7,64.2,0.421,4.17
2017,ADK90,Canoe,open,NA,14568,56.9,0,4
2017,ADK90,Guideboat,g2,1,14569,56.9,0,4
2009,ADK90,Kayak,k1unlimted,7,14574,63.8,0.028,3.28
2013,ADK90,Canoe,oc2stockmaster,6,14577,59.8,0.185,3.56
2022,ADK90,Canoe,oc2stockmastertour,3,14577.4,70.5,0,3.32
2012,ADK90,Canoe,oc4mix,16,14581,60.8,0.02,3.05
2021,ADK90,SUP,solorecmaster,1,14583,68.4,0.028,3.04
2014,ADK90,Canoe,oc1rec,5,14585,65,0,2.97
2014,ADK90,Canoe,oc1rec,8,14585,65,0,2.97
2025,ADK90,Unknown,solorecveteran,3,14586.7,59.2,0,2.97
2022,ADK90,Guideboat,g1,1,14587.7,70.5,0,3.32
2014,ADK90,Canoe,open,NA,14589,65,0,2.97
2012,ADK90,Canoe,open,NA,14589,60.8,0.02,3.05
2018,ADK90,Kayak,k1tour,5,14594,54.4,0,3.2
2015,ADK90,Canoe,open,NA,14594,64.2,1.535,3.45
2022,ADK90,Canoe,oc2stockmastertour,2,14594.2,70.5,0,3.32
2023,ADK90,Guideboat,g1,1,14594.6,64.2,0.421,4.17
2019,ADK90,Unknown,open,36,14595,59,0.02,3.67
2014,ADK90,Canoe,open,NA,14600,65,0,2.97
2022,ADK90,Guideboat,g2,1,14600.7,70.5,0,3.32
2023,ADK90,Canoe,oc3stockwomen,1,14601.9,64.2,0.421,4.17
2019,ADK90,Unknown,open,32,14602,59,0.02,3.67
2013,ADK90,Canoe,open,NA,14602,59.8,0.185,3.56
2023,ADK90,Guideboat,g2,1,14602.8,64.2,0.421,4.17
2023,ADK90,Unknown,solorecveteran,1,14607.3,64.2,0.421,4.17
2018,ADK90,Canoe,open,NA,14613,54.4,0,3.2
2022,ADK90,Canoe,oc4stockmix,12,14615.7,70.5,0,3.32
2025,ADK90,Unknown,solorecwomen,1,14617.2,59.2,0,2.97
2010,ADK90,Canoe,oc2stockmixmaster,4,14619,63.4,0,3.19
2025,ADK90,Canoe,oc2stock,5,14619.6,59.2,0,2.97
2012,ADK90,Canoe,oc1stock,3,14622,60.8,0.02,3.05
2013,ADK90,Guideboat,g2women,2,14626,59.8,0.185,3.56
2025,ADK90,Canoe,oc1stock,2,14626.5,59.2,0,2.97
2022,ADK90,Canoe,oc4stockmix,13,14627.5,70.5,0,3.32
2010,ADK90,Canoe,oc2stockmixmaster,3,14629,63.4,0,3.19
2025,ADK90,Unknown,solorecmaster,1,14631.8,59.2,0,2.97
2019,ADK90,Unknown,voyageur,4,14632,59,0.02,3.67
2015,ADK90,Guideboat,g1,1,14634,64.2,1.535,3.45
2011,ADK90,Canoe,oc2stockmaster,8,14634,61.2,0,4.36
2008,ADK90,Canoe,oc1stock,4,14635,63.5,0.268,3.46
2022,ADK90,Canoe,oc2stockveteran,2,14635.2,70.5,0,3.32
2014,ADK90,Canoe,open,NA,14637,65,0,2.97
2013,ADK90,Canoe,open,NA,14641,59.8,0.185,3.56
2015,ADK90,Canoe,open,NA,14644,64.2,1.535,3.45
2021,ADK90,Canoe,oc2stockmixveterans,3,14644,68.4,0.028,3.04
2010,ADK90,Canoe,oc4,9,14646,63.4,0,3.19
2008,ADK90,Canoe,open,NA,14649,63.5,0.268,3.46
2012,ADK90,Canoe,open,NA,14652,60.8,0.02,3.05
2022,ADK90,Canoe,oc2rec,1,14657.3,70.5,0,3.32
2012,ADK90,Canoe,open,NA,14659,60.8,0.02,3.05
2021,ADK90,Unknown,openmaster,3,14660,68.4,0.028,3.04
2017,ADK90,Canoe,oc2stocksuperveteran,1,14660,56.9,0,4
2025,ADK90,Canoe,oc2stockmix,4,14661.4,59.2,0,2.97
2015,ADK90,Canoe,open,NA,14663,64.2,1.535,3.45
2018,ADK90,Canoe,open,NA,14664,54.4,0,3.2
2015,ADK90,Canoe,oc2stockmixmaster,4,14667,64.2,1.535,3.45
2008,ADK90,Canoe,open,NA,14668,63.5,0.268,3.46
2013,ADK90,Canoe,open,NA,14669,59.8,0.185,3.56
2022,ADK90,Unknown,solorecveteran,2,14674.9,70.5,0,3.32
2023,ADK90,Canoe,oc2stock,8,14676.5,64.2,0.421,4.17
2023,ADK90,Kayak,k1master,7,14679.4,64.2,0.421,4.17
2012,ADK90,Canoe,open,NA,14680,60.8,0.02,3.05
2012,ADK90,Canoe,open,NA,14681,60.8,0.02,3.05
2014,ADK90,Canoe,open,NA,14681,65,0,2.97
2018,ADK90,Canoe,open,NA,14681,54.4,0,3.2
2010,ADK90,Canoe,open,NA,14682,63.4,0,3.19
2017,ADK90,Canoe,oc1stockmaster,1,14684,56.9,0,4
2021,ADK90,Canoe,oc4stock,7,14686,68.4,0.028,3.04
2025,ADK90,Canoe,oc2openmix,2,14688.2,59.2,0,2.97
2014,ADK90,Canoe,open,NA,14690,65,0,2.97
2009,ADK90,Canoe,open,NA,14690,63.8,0.028,3.28
2013,ADK90,Canoe,oc2stockveteran,3,14692,59.8,0.185,3.56
2014,ADK90,Canoe,open,NA,14693,65,0,2.97
2022,ADK90,Canoe,oc2stockmastertour,4,14693.9,70.5,0,3.32
2009,ADK90,Canoe,oc2stock,9,14694,63.8,0.028,3.28
2009,ADK90,Canoe,open,NA,14694,63.8,0.028,3.28
2011,ADK90,Canoe,oc1stock,3,14696,61.2,0,4.36
2025,ADK90,Unknown,solorecmaster,2,14700.9,59.2,0,2.97
2021,ADK90,Kayak,k1tourveteran,2,14702,68.4,0.028,3.04
2015,ADK90,Canoe,open,NA,14705,64.2,1.535,3.45
2014,ADK90,Canoe,oc2ammix,2,14707,65,0,2.97
2025,ADK90,Canoe,oc4stock,13,14708.4,59.2,0,2.97
2014,ADK90,Canoe,open,NA,14710,65,0,2.97
2012,ADK90,Guideboat,g1,1,14712,60.8,0.02,3.05
2011,ADK90,Canoe,open,NA,14712,61.2,0,4.36
2010,ADK90,Kayak,k1tour,5,14714,63.4,0,3.19
2008,ADK90,Canoe,oc4,9,14714,63.5,0.268,3.46
2022,ADK90,Unknown,solorecwomen,2,14715.3,70.5,0,3.32
2013,ADK90,Canoe,open,NA,14716,59.8,0.185,3.56
2014,ADK90,Canoe,open,NA,14717,65,0,2.97
2017,ADK90,Canoe,open,NA,14720,56.9,0,4
2011,ADK90,Canoe,oc2stockwomen,1,14721,61.2,0,4.36
2011,ADK90,Canoe,open,NA,14721,61.2,0,4.36
2012,ADK90,Canoe,oc2stock,10,14722,60.8,0.02,3.05
2025,ADK90,Canoe,oc2stock,10,14723.8,59.2,0,2.97
2019,ADK90,Kayak,k2,4,14724,59,0.02,3.67
2015,ADK90,Canoe,open,NA,14724,64.2,1.535,3.45
2010,ADK90,Guideboat,g2,1,14724,63.4,0,3.19
2025,ADK90,Canoe,oc2stock,11,14725.8,59.2,0,2.97
