year,raceId,boatType,classId,place,value
2018,ADK90,Canoe,open,NA,28819
2007,ADK90,Canoe,open,NA,28819
2018,ADK90,Guideboat,g2women,1,28821
2022,ADK90,Kayak,k1tournc,4,28825.6
2001,ADK90,Kayak,k1master,8,28829
2007,ADK90,Canoe,open,NA,28833
2019,ADK90,Canoe,oc2stockmix,5,28834
2011,ADK90,Canoe,open,NA,28838
2013,ADK90,Canoe,open,NA,28844
2003,ADK90,Canoe,oc1stdmaster,5,28844
2003,ADK90,Canoe,oc2rec,8,28848
2001,ADK90,Canoe,oc2recmixmaster,4,28850
2002,ADK90,Canoe,oc1recmaster,11,28857
2013,ADK90,Canoe,open,NA,28857
2007,ADK90,Canoe,oc1stock,9,28863
2012,ADK90,Canoe,open,NA,28864
2004,ADK90,Canoe,open,NA,28866
2022,ADK90,Canoe,oc2,3,28867.1
2017,ADK90,Canoe,oc1rec,3,28868
2004,ADK90,Canoe,oc2amwomen,2,28874
2021,ADK90,Unknown,open,12,28876
2001,ADK90,Canoe,oc2stdmaster,25,28880
2009,ADK90,Canoe,oc2stockmaster,10,28882
2021,ADK90,Canoe,oc4stockmix,14,28886
2004,ADK90,Canoe,oc2stdmix,3,28887
2021,ADK90,Guideboat,g2,7,28889
2022,ADK90,Kayak,k1unlimitedveteran,3,28893.7
2013,ADK90,Canoe,open,NA,28894
2010,ADK90,Canoe,oc4women,1,28898
2003,ADK90,Canoe,open,14,28902
2001,ADK90,Unknown,voyageur,4,28906
2013,ADK90,Canoe,open,NA,28906
2010,ADK90,Canoe,open,NA,28909
2017,ADK90,Canoe,open,NA,28910
2005,ADK90,Canoe,open,NA,28911
2013,ADK90,Canoe,voyageur,7,28914
2005,ADK90,Canoe,oc2stockwomen,2,28915
2014,ADK90,Canoe,open,NA,28916
2012,ADK90,Canoe,open,NA,28917
2004,ADK90,Canoe,oc1stdmaster,12,28920
2012,ADK90,Canoe,open,NA,28922
2009,ADK90,Kayak,k1tourveteran,4,28929
2001,ADK90,Guideboat,g2mod,2,28930
2014,ADK90,Guideboat,g2,3,28933
2023,ADK90,Canoe,oc2stock,15,28933.3
2021,ADK90,Canoe,oc1womenmaster,1,28934
2023,ADK90,Canoe,oc2stockgoldmixnc,3,28940.8
2010,ADK90,Canoe,open,NA,28945
2009,ADK90,Canoe,open,NA,28946
2011,ADK90,Canoe,open,NA,28949
2021,ADK90,Canoe,oc2stock,10,28950
2007,ADK90,Guideboat,g2,9,28960
2013,ADK90,Canoe,open,NA,28965
2002,ADK90,Canoe,open,15,28966
2005,ADK90,Canoe,open,NA,28968
2015,ADK90,Canoe,open,NA,28969
2006,ADK90,Canoe,open,NA,28981
2011,ADK90,Canoe,open,NA,28983
2025,ADK90,Canoe,oc2stock,21,28987.7
2006,ADK90,Canoe,open,NA,28988
2012,ADK90,Canoe,open,NA,28988
2003,ADK90,Canoe,oc1stdveteran,6,28994
2018,ADK90,Canoe,oc4stockwomen,4,28995
2013,ADK90,Canoe,open,NA,28996
2008,ADK90,Canoe,open,NA,28996
2010,ADK90,Canoe,open,NA,28997
2006,ADK90,Canoe,open,NA,28998
2014,ADK90,Canoe,open,NA,29000
2017,ADK90,Guideboat,g2mix,2,29002
2002,ADK90,Canoe,open,16,29002
2017,ADK90,Canoe,oc2stockmix,7,29009
2012,ADK90,Canoe,open,NA,29011
2019,ADK90,Unknown,open,43,29017
2024,ADK90,Canoe,oc4stockmix,21,29017.5
2014,ADK90,Canoe,open,NA,29019
2008,ADK90,Canoe,open,NA,29021
2008,ADK90,Canoe,oc1recwomen,1,29024
2015,ADK90,Canoe,open,NA,29028
2009,ADK90,Guideboat,g2,5,29030
2018,ADK90,Canoe,open,NA,29031
2004,ADK90,Kayak,k2,3,29031
2014,ADK90,Canoe,open,NA,29035
2017,ADK90,Canoe,oc2stockveteran,4,29036
2024,ADK90,Canoe,oc2stockmaster,8,29039.9
2018,ADK90,Canoe,open,NA,29040
2016,ADK90,Canoe,open,NA,29043
2010,ADK90,Canoe,oc2stockmixmaster,10,29046
2003,ADK90,Canoe,open,18,29050
2019,ADK90,Canoe,oc2recwomen,1,29050
2002,ADK90,Canoe,oc2stdmixmaster,6,29051
2018,ADK90,Canoe,oc2stockwomen,1,29052
2018,ADK90,Canoe,oc1rec,3,29059
2007,ADK90,Canoe,oc1rec,6,29063
2010,ADK90,Canoe,open,NA,29065
2024,ADK90,Canoe,oc4stockmaster,9,29069
2023,ADK90,Canoe,oc2mix,2,29071.7
2014,ADK90,Canoe,open,NA,29076
2014,ADK90,Canoe,oc1stockveteran,3,29079
2015,ADK90,Guideboat,g1,3,29079
2006,ADK90,Canoe,open,NA,29081
2016,ADK90,Canoe,oc1stock,3,29091
2016,ADK90,Guideboat,g2,7,29092
2017,ADK90,Canoe,open,NA,29094
2016,ADK90,Kayak,k1tour,3,29097
2025,ADK90,Canoe,oc4stockwomen,7,29099.1
2019,ADK90,Unknown,voyageur,5,29102
2010,ADK90,Canoe,open,NA,29103
2009,ADK90,Canoe,oc1rec,5,29110
2013,ADK90,Canoe,open,NA,29112
2002,ADK90,Guideboat,g2tradmix,1,29115
2019,ADK90,Unknown,open,45,29116
2014,ADK90,Canoe,oc1rec,11,29122
2017,ADK90,Canoe,open,NA,29123
2005,ADK90,Canoe,oc2stockveteran,6,29123
2003,ADK90,Canoe,oc2ammix,4,29124
2015,ADK90,Canoe,open,NA,29132
2019,ADK90,Canoe,oc2stockveteran,4,29135
2022,ADK90,Canoe,oc2stockopen,12,29140.7
2022,ADK90,Unknown,solorectour,4,29145.4
2024,ADK90,Unknown,solorecwomenmaster,4,29146.1
2001,ADK90,Canoe,oc2std,20,29147
2017,ADK90,Canoe,open,NA,29154
2003,ADK90,Canoe,oc2stdwomenmaster,2,29155
2012,ADK90,Canoe,open,NA,29159
2006,ADK90,Kayak,k1tourmaster,11,29159
2024,ADK90,Canoe,oc2openmaster,3,29159.1
2006,ADK90,Kayak,k1tourmaster,12,29161
2004,ADK90,Canoe,oc1ammaster,8,29165
2006,ADK90,Kayak,k1tour,3,29165
2013,ADK90,Canoe,open,NA,29166
2009,ADK90,Guideboat,g1,2,29169
2003,ADK90,Canoe,open,22,29179
2001,ADK90,Canoe,open,10,29179
2019,ADK90,Unknown,open,39,29184
2001,ADK90,Canoe,oc1rec,5,29186
2007,ADK90,Canoe,open,NA,29186
2002,ADK90,Canoe,oc2stdmixveteran,3,29189
2006,ADK90,Canoe,open,NA,29189
2009,ADK90,Canoe,oc1amveteran,1,29191
2007,ADK90,Canoe,open,NA,29193
2006,ADK90,Canoe,oc2recmix,2,29194
2006,ADK90,Canoe,open,NA,29204
2007,ADK90,Canoe,oc2recmaster,2,29208
2021,ADK90,Canoe,oc2stockwomen,2,29210
2019,ADK90,Canoe,oc2stockveteran,3,29214
2008,ADK90,Canoe,oc2recwomen,1,29214
2015,ADK90,Canoe,open,NA,29218
2018,ADK90,Canoe,open,NA,29221
2008,ADK90,Canoe,oc2rec,5,29228
2001,ADK90,Canoe,oc2recmix,1,29232
2008,ADK90,Canoe,open,NA,29235
2009,ADK90,Canoe,oc2rec,6,29239
2021,ADK90,Unknown,open,19,29241
2021,ADK90,Unknown,open,15,29244
2011,ADK90,Canoe,open,NA,29246
2021,ADK90,Unknown,open,18,29246
2018,ADK90,Canoe,oc2ammix,3,29248
2005,ADK90,Canoe,open,NA,29250
2014,ADK90,Canoe,open,NA,29250
2017,ADK90,Canoe,open,NA,29253
2012,ADK90,Canoe,open,NA,29259
2023,ADK90,Canoe,oc4stockmix,19,29263
2022,ADK90,Canoe,oc2stockmaster,7,29263.4
2002,ADK90,Guideboat,g1modmaster,3,29264
2012,ADK90,Canoe,oc1rec,8,29264
2011,ADK90,Canoe,open,NA,29266
2008,ADK90,Canoe,open,NA,29267
2018,ADK90,Canoe,open,NA,29268
2025,ADK90,Unknown,solorectour,1,29275.8
2008,ADK90,Canoe,oc2stockmaster,10,29278
2012,ADK90,Canoe,open,NA,29279
2018,ADK90,Canoe,oc2rec,4,29282
2006,ADK90,Canoe,oc2family,7,29283
2024,ADK90,Canoe,oc2stockwomen,2,29284
2010,ADK90,Canoe,open,NA,29286
2024,ADK90,Canoe,oc2stockwomenveteran,1,29287
2010,ADK90,Canoe,open,NA,29291
2009,ADK90,Canoe,oc2stockmixveteran,1,29294
2005,ADK90,Canoe,oc1stockwomen,1,29294
2017,ADK90,Canoe,oc2stockmixmaster,4,29305
2019,ADK90,Unknown,voyageur,6,29306
2006,ADK90,Canoe,oc2recmix,3,29309
2018,ADK90,Canoe,open,NA,29312
2021,ADK90,Unknown,openmaster,8,29313
2007,ADK90,Canoe,oc1stock,7,29314
2018,ADK90,Canoe,oc1recveteran,3,29315
2011,ADK90,Canoe,open,NA,29321
2017,ADK90,Canoe,open,NA,29324
2024,ADK90,Guideboat,g2mix,2,29324.1
2015,ADK90,Canoe,open,NA,29327
2012,ADK90,Canoe,open,NA,29328
2005,ADK90,Canoe,oc2rec,5,29328
2019,ADK90,Unknown,open,30,29330
2016,ADK90,Canoe,open,NA,29331
2013,ADK90,Canoe,open,NA,29333
2014,ADK90,Kayak,k1tour,3,29335
2008,ADK90,Kayak,k1tour,7,29335
2024,ADK90,Kayak,k2,4,29335.3
2011,ADK90,Canoe,open,NA,29343
2018,ADK90,Canoe,oc1recveteran,2,29348
2016,ADK90,Guideboat,g2,9,29348
2018,ADK90,Canoe,open,NA,29351
2025,ADK90,Canoe,oc2rec,8,29351.8
2008,ADK90,Canoe,open,NA,29356
2025,ADK90,Unknown,solorec,5,29360.1
2002,ADK90,Canoe,oc1recveteran,7,29361
2018,ADK90,Guideboat,g2,3,29363
2016,ADK90,Canoe,open,NA,29367
2001,ADK90,Kayak,k1tourmaster,3,29369
2022,ADK90,Canoe,oc2stocktour,5,29369.5
2016,ADK90,Canoe,open,NA,29371
2008,ADK90,Canoe,open,NA,29372
2023,ADK90,Canoe,oc2,2,29374.3
2012,ADK90,Canoe,open,NA,29379
2015,ADK90,Canoe,oc1stock,5,29380
2019,ADK90,Unknown,open,46,29382
2005,ADK90,Canoe,oc1stockmaster,14,29384
2001,ADK90,Kayak,k1tourmaster,4,29386
2004,ADK90,Canoe,open,NA,29388
2001,ADK90,Canoe,open,16,29389
2011,ADK90,Canoe,open,NA,29391
2007,ADK90,Canoe,open,NA,29394
2012,ADK90,Canoe,open,NA,29397
2009,ADK90,Canoe,open,NA,29401
2007,ADK90,Canoe,open,NA,29403
2004,ADK90,Canoe,oc2stdmix,4,29409
2025,ADK90,Kayak,k1sportmaster,5,29410.6
2021,ADK90,Unknown,open,14,29411
2003,ADK90,Canoe,oc2amwomenmaster,2,29415
2011,ADK90,Canoe,open,NA,29416
2023,ADK90,Canoe,oc2recnc,5,29416.8
2012,ADK90,Canoe,open,NA,29417
2009,ADK90,Canoe,open,NA,29419
2023,ADK90,Canoe,oc2stock,16,29423.3
2009,ADK90,Canoe,open,NA,29430
2022,ADK90,Canoe,oc4stocktour,3,29430.6
2003,ADK90,Canoe,oc1stdwomenmaster,1,29433
2021,ADK90,Guideboat,g2,8,29438
2025,ADK90,Canoe,oc2stockveteran,2,29441
2006,ADK90,Canoe,open,NA,29443
2011,ADK90,Canoe,open,NA,29445
2008,ADK90,Canoe,open,NA,29451
2007,ADK90,Canoe,oc1amwomen,1,29451
2025,ADK90,Canoe,oc4stocktour,4,29451.3
2013,ADK90,Canoe,opensuperveteran,3,29453
2017,ADK90,Canoe,open,NA,29458
2001,ADK90,Canoe,oc2stdmix,11,29462
2017,ADK90,Canoe,open,NA,29466
2012,ADK90,Canoe,oc1stock,7,29469
2010,ADK90,Canoe,open,NA,29473
2022,ADK90,Canoe,oc2stock,4,29473.7
2024,ADK90,Canoe,oc4stocktourwomen,1,29477.6
2005,ADK90,Canoe,open,NA,29478
2002,ADK90,Canoe,oc2stdmixmaster,7,29484
2018,ADK90,Canoe,open,NA,29486
2025,ADK90,Unknown,solorec,6,29487.2
2024,ADK90,Canoe,oc2stocknc,2,29489.6
2018,ADK90,Canoe,oc1stock,5,29491
2002,ADK90,Guideboat,g2modmaster,2,29492
2008,ADK90,Canoe,oc1recveteran,2,29495
2015,ADK90,Canoe,open,NA,29498
2016,ADK90,Canoe,oc2stockmixsuperveteran,1,29499
2017,ADK90,Canoe,open,NA,29502
2025,ADK90,Canoe,oc2openmix,3,29502.7
2019,ADK90,Unknown,open,50,29503
2008,ADK90,Canoe,open,NA,29507
2023,ADK90,Canoe,oc3stocknc,3,29507.8
2019,ADK90,Unknown,open,57,29513
2011,ADK90,Canoe,oc1am,4,29518
2018,ADK90,Canoe,open,NA,29519
2014,ADK90,Canoe,open,NA,29520
2014,ADK90,Canoe,open,NA,29521
2011,ADK90,Canoe,open,NA,29531
2017,ADK90,Canoe,oc2recwomen,1,29539
2001,ADK90,Canoe,oc1recveteran,4,29542
2023,ADK90,Unknown,solorecwomennc,3,29544.8
2017,ADK90,Kayak,k1tour,6,29546
2011,ADK90,Canoe,oc2stockwomen,2,29555
2019,ADK90,Unknown,open,47,29558
2008,ADK90,Canoe,open,NA,29560
2009,ADK90,Canoe,open,NA,29561
2014,ADK90,Canoe,oc1stockmaster,5,29561
2010,ADK90,Canoe,open,NA,29569
2011,ADK90,Canoe,open,NA,29575
2014,ADK90,Canoe,open,NA,29576
2003,ADK90,Kayak,k1rec,3,29576
2017,ADK90,Canoe,open,NA,29580
2023,ADK90,Canoe,oc1stockmaster,5,29580.5
2019,ADK90,Unknown,open,48,29583
2012,ADK90,Canoe,open,NA,29584
2022,ADK90,Canoe,oc2rectour,3,29585.5
2022,ADK90,Canoe,oc2stockopen,13,29591.3
2012,ADK90,Canoe,open,NA,29593
2019,ADK90,Canoe,oc2stockveteran,5,29597
2006,ADK90,Canoe,open,NA,29601
2004,ADK90,Canoe,open,NA,29602
2016,ADK90,Canoe,open,NA,29621
2022,ADK90,Kayak,k1tourmaster,4,29628.8
2022,ADK90,Canoe,oc2rectour,5,29631.8
2023,ADK90,Canoe,oc2rec,4,29635.6
2009,ADK90,Canoe,oc2stockwomen,4,29640
2022,ADK90,Canoe,oc2,4,29644.8
2019,ADK90,Unknown,open,52,29646
2005,ADK90,Canoe,oc2rec,4,29646
2016,ADK90,Guideboat,g2,6,29646
2016,ADK90,Canoe,open,NA,29648
2025,ADK90,Canoe,oc2stocktour,5,29649.5
2001,ADK90,Canoe,oc2stdveteran,2,29656
2004,ADK90,Canoe,oc2stdmix,2,29658
2003,ADK90,Canoe,open,17,29659
2003,ADK90,Canoe,oc2rec,9,29661
2022,ADK90,Guideboat,g2mix,1,29662.9
2012,ADK90,Canoe,open,NA,29665
2012,ADK90,Canoe,open,NA,29666
2016,ADK90,Canoe,open,NA,29670
2021,ADK90,Canoe,oc1,1,29672
2015,ADK90,Canoe,oc1recveteran,3,29672
2014,ADK90,Canoe,open,NA,29672
2023,ADK90,Canoe,oc2recmaster,2,29672.5
2018,ADK90,Canoe,open,NA,29676
2003,ADK90,Guideboat,g2modwomen,2,29678
2008,ADK90,Canoe,open,NA,29680
2007,ADK90,Canoe,open,NA,29683
2021,ADK90,Guideboat,g2,9,29684
2023,ADK90,Canoe,oc2stockmix,9,29685.6
2016,ADK90,Canoe,open,NA,29688
2004,ADK90,Kayak,k1tour,5,29688
2013,ADK90,Canoe,open,NA,29689
2001,ADK90,Canoe,open,15,29693
2015,ADK90,Canoe,open,NA,29702
2008,ADK90,Canoe,open,NA,29704
2007,ADK90,Canoe,open,NA,29704
2024,ADK90,Canoe,oc2rec,4,29707.1
2013,ADK90,Canoe,open,NA,29710
2016,ADK90,Canoe,open,NA,29714
2008,ADK90,Canoe,open,NA,29716
2015,ADK90,Canoe,open,NA,29718
2010,ADK90,Canoe,oc2recmix,2,29721
2024,ADK90,Canoe,oc2stock,21,29724.7
2007,ADK90,Canoe,open,NA,29727
2019,ADK90,Guideboat,g2,2,29729
2023,ADK90,Unknown,solrecmaster,4,29734.2
2012,ADK90,Canoe,open,NA,29736
2011,ADK90,Canoe,oc1rec,5,29736
2006,ADK90,Canoe,oc2stockwomen,5,29737
2003,ADK90,Canoe,open,20,29741
2009,ADK90,Canoe,open,NA,29742
2022,ADK90,Canoe,oc2rectourmaster,2,29751.1
2014,ADK90,Canoe,open,NA,29753
2009,ADK90,Canoe,open,NA,29754
2002,ADK90,Guideboat,g2trad,2,29758
2017,ADK90,Canoe,open,NA,29758
2022,ADK90,Canoe,oc1,1,29760.1
2021,ADK90,Unknown,open,20,29762
2023,ADK90,Canoe,oc4stockmixnc,3,29765.5
2017,ADK90,Canoe,oc2stockwomen,2,29766
2007,ADK90,Canoe,open,NA,29767
2025,ADK90,Kayak,k2,4,29773.7
2017,ADK90,Canoe,open,NA,29778
2009,ADK90,Canoe,open,NA,29779
2011,ADK90,Canoe,open,NA,29780
2016,ADK90,Canoe,open,NA,29783
2008,ADK90,Kayak,k1women,1,29787
2022,ADK90,Canoe,oc2rectour,4,29787.9
2006,ADK90,Canoe,oc1amveteran,2,29789
2017,ADK90,Canoe,open,NA,29792
2013,ADK90,Canoe,open,NA,29794
2008,ADK90,Canoe,open,NA,29794
2006,ADK90,Guideboat,g2mix,1,29794
2019,ADK90,Unknown,open,55,29801
2002,ADK90,Canoe,open,17,29803
2017,ADK90,Canoe,oc2stockmaster,3,29804
2013,ADK90,Canoe,open,NA,29805
2005,ADK90,Canoe,open,NA,29812
2025,ADK90,Canoe,oc4stocktour,5,29816.5
2022,ADK90,Canoe,oc2stockopen,14,29817.2
2014,ADK90,Canoe,open,NA,29820
2024,ADK90,Canoe,oc4stocktourmix,4,29821.1
2008,ADK90,Canoe,open,NA,29825
2009,ADK90,Canoe,open,NA,29828
2019,ADK90,Unknown,open,56,29830
2005,ADK90,Canoe,open,NA,29830
2017,ADK90,Canoe,open,NA,29831
2009,ADK90,Canoe,open,NA,29832
2008,ADK90,Canoe,open,NA,29841
2016,ADK90,Canoe,open,NA,29844
2015,ADK90,Canoe,open,NA,29844
2010,ADK90,Canoe,open,NA,29845
2003,ADK90,Canoe,oc1stdmaster,6,29846
2018,ADK90,Canoe,open,NA,29848
2021,ADK90,SUP,solorecveteran,6,29849
2010,ADK90,Canoe,oc1stock,3,29852
2011,ADK90,Canoe,open,NA,29853
2023,ADK90,Canoe,oc2recmix,2,29854.2
2016,ADK90,Canoe,open,NA,29855
2012,ADK90,Canoe,oc2rec,5,29857
2010,ADK90,Guideboat,g2,9,29867
2016,ADK90,Canoe,open,NA,29874
2022,ADK90,Unknown,solorec,3,29874
2015,ADK90,Canoe,open,NA,29882
2019,ADK90,Canoe,oc2stockmix,6,29884
2018,ADK90,Canoe,open,NA,29884
2009,ADK90,Canoe,open,NA,29891
2018,ADK90,Canoe,open,NA,29893
2001,ADK90,Canoe,oc2racwomenmaster,3,29897
2025,ADK90,Unknown,solorectour,3,29897.7
2012,ADK90,Canoe,open,NA,29898
2012,ADK90,Canoe,open,NA,29899
2023,ADK90,Unknown,solrecwomen,6,29899.4
2013,ADK90,Canoe,open,NA,29900
2015,ADK90,Canoe,open,NA,29901
2015,ADK90,Canoe,open,NA,29902
2001,ADK90,Canoe,oc1recwomen,1,29905
2016,ADK90,Guideboat,g1women,1,29906
2015,ADK90,Canoe,open,NA,29908
2004,ADK90,Canoe,oc1ammaster,9,29918
2005,ADK90,Canoe,open,NA,29919
2008,ADK90,Guideboat,g2women,1,29920
2005,ADK90,Canoe,open,NA,29920
2017,ADK90,Canoe,open,NA,29925
2021,ADK90,SUP,solorecveteran,5,29926
2018,ADK90,Canoe,open,NA,29928
2018,ADK90,Canoe,open,NA,29931
2004,ADK90,Canoe,open,NA,29932
2004,ADK90,Canoe,open,NA,29933
2009,ADK90,Kayak,k1tourwomen,2,29939
2009,ADK90,Canoe,open,NA,29939
2012,ADK90,Canoe,open,NA,29945
2005,ADK90,Canoe,oc1stockwomen,2,29946
2005,ADK90,Canoe,open,NA,29949
2013,ADK90,Canoe,open,NA,29950
2008,ADK90,Guideboat,g2,10,29952
2015,ADK90,Guideboat,g2,7,29956
2016,ADK90,Canoe,open,NA,29964
2022,ADK90,Guideboat,g1,4,29964.2
2018,ADK90,Canoe,open,NA,29965
2006,ADK90,Canoe,open,NA,29969
2006,ADK90,Canoe,open,NA,29969
2015,ADK90,Canoe,open,NA,29972
2010,ADK90,Canoe,open,NA,29976
2001,ADK90,Canoe,oc2stdwomen,4,29976
2010,ADK90,Canoe,open,NA,29982
2001,ADK90,Canoe,open,18,29983
2017,ADK90,Canoe,oc2stock,9,29993
2014,ADK90,Canoe,open,NA,29994
2021,ADK90,Canoe,oc2rec,3,30010
2019,ADK90,Canoe,oc1recveteran,3,30013
2025,ADK90,Canoe,oc2stocktour,6,30013.1
2018,ADK90,Canoe,open,NA,30015
2025,ADK90,Unknown,solorectour,2,30015.1
2010,ADK90,Canoe,open,NA,30019
2013,ADK90,Canoe,open,NA,30021
2017,ADK90,Canoe,open,NA,30023
2003,ADK90,Canoe,oc2amwomenmaster,3,30026
2023,ADK90,Unknown,solorecwomennc,4,30026.9
2018,ADK90,Guideboat,g2,4,30027
2021,ADK90,Canoe,oc2stockmixmaster,4,30030
2021,ADK90,Unknown,open,21,30034
2015,ADK90,Canoe,opensuperveteranmix,1,30034
2018,ADK90,Canoe,open,NA,30037
2010,ADK90,Canoe,open,NA,30037
2021,ADK90,Unknown,voyageur,5,30043
2021,ADK90,Unknown,opensup,1,30045
2005,ADK90,Canoe,oc2stockmixveteran,3,30051
2014,ADK90,Guideboat,g2,6,30053
2004,ADK90,Canoe,open,NA,30054
2022,ADK90,Canoe,oc2stock,6,30054.5
2021,ADK90,Canoe,oc4,4,30062
2024,ADK90,Guideboat,g2womenmaster,1,30065
2005,ADK90,Canoe,oc1amveteran,3,30068
2009,ADK90,Guideboat,g2,6,30072
2005,ADK90,Canoe,open,NA,30072
2013,ADK90,Canoe,open,NA,30073
2008,ADK90,Canoe,open,NA,30081
2008,ADK90,Canoe,open,NA,30081
2022,ADK90,Kayak,k1tournc,3,30081.8
2015,ADK90,Canoe,open,NA,30082
2019,ADK90,Unknown,open,44,30084
2004,ADK90,Canoe,oc2stdwomenmaster,2,30086
2016,ADK90,Canoe,open,NA,30090
2018,ADK90,Canoe,open,NA,30094
2021,ADK90,Unknown,open,22,30101
2011,ADK90,Canoe,open,NA,30104
2010,ADK90,Canoe,oc4women,2,30107
2003,ADK90,Canoe,open,19,30112
2022,ADK90,Canoe,oc2stockmix,8,30119.9
2023,ADK90,Canoe,oc2mix,3,30122.9
2025,ADK90,Canoe,oc2stocktour,7,30126.9
2010,ADK90,Canoe,open,NA,30127
2017,ADK90,Canoe,open,NA,30131
2004,ADK90,Canoe,open,NA,30136
2018,ADK90,Canoe,open,NA,30137
2022,ADK90,Canoe,oc2recjrsr,3,30138.6
2018,ADK90,Canoe,open,NA,30140
2011,ADK90,Canoe,open,NA,30150
2022,ADK90,Canoe,oc2stock,5,30150.5
2024,ADK90,Unknown,solorec,5,30150.7
2004,ADK90,Canoe,oc1stdveteran,3,30152
2024,ADK90,Canoe,oc2stock,18,30154.2
2016,ADK90,Canoe,open,NA,30164
2011,ADK90,Guideboat,g2,8,30172
2002,ADK90,Guideboat,g2modwomen,1,30175
2024,ADK90,Canoe,oc2rec,5,30178
2019,ADK90,Unknown,open,60,30180
2011,ADK90,Canoe,open,NA,30180
2012,ADK90,Canoe,open,NA,30182
2023,ADK90,Unknown,solorecwomennc,2,30191.4
2024,ADK90,Canoe,oc4stockmaster,11,30191.5
2021,ADK90,Canoe,oc2recmix,1,30198
2023,ADK90,Canoe,oc4stockmixnc,2,30199.4
2013,ADK90,Kayak,k1tour,4,30202
2017,ADK90,Canoe,oc1recveteran,3,30210
2003,ADK90,Canoe,open,15,30212
2023,ADK90,Unknown,solorecnc,2,30217
2019,ADK90,Canoe,oc1recmaster,2,30222
2019,ADK90,Unknown,open,49,30222
2023,ADK90,Unknown,solorecwomennc,5,30222.3
2017,ADK90,Canoe,open,NA,30226
2023,ADK90,Canoe,oc4stockwomennc,1,30227.6
2011,ADK90,Canoe,open,NA,30233
2007,ADK90,Canoe,open,NA,30235
2022,ADK90,SUP,sup,1,30235.6
2002,ADK90,Canoe,open,23,30238
2003,ADK90,Canoe,oc2stdwomen,3,30240
2025,ADK90,Canoe,oc3stock,2,30242.9
2019,ADK90,Unknown,open,53,30243
2019,ADK90,Canoe,oc2stock,6,30245
2023,ADK90,Kayak,k1master,8,30255.8
2007,ADK90,Guideboat,g2,11,30260
2015,ADK90,Canoe,open,NA,30266
2012,ADK90,Canoe,open,NA,30267
2022,ADK90,Canoe,oc2stock,7,30267.6
2009,ADK90,Canoe,open,NA,30277
2018,ADK90,Canoe,open,NA,30282
2014,ADK90,Canoe,open,NA,30285
2023,ADK90,Canoe,oc2stockmixnc,2,30286.7
2005,ADK90,Guideboat,g2mix,2,30287
2018,ADK90,Canoe,open,NA,30292
2002,ADK90,Canoe,open,20,30293
2010,ADK90,Canoe,open,NA,30294
2004,ADK90,Canoe,oc2recveteran,2,30301
2006,ADK90,Canoe,oc1stockwomen,2,30304
2008,ADK90,Canoe,open,NA,30309
2017,ADK90,Canoe,open,NA,30310
2021,ADK90,Unknown,open,23,30314
2013,ADK90,Canoe,open,NA,30317
2002,ADK90,Canoe,oc2family,3,30318
2011,ADK90,Canoe,open,NA,30322
2005,ADK90,Canoe,open,NA,30326
2014,ADK90,Canoe,open,NA,30327
2015,ADK90,Canoe,open,NA,30335
2011,ADK90,Canoe,oc1rec,6,30337
2008,ADK90,Canoe,open,NA,30338
2005,ADK90,Canoe,open,NA,30343
2023,ADK90,Kayak,k1,2,30347.8
2010,ADK90,Canoe,oc1rec,9,30349
2010,ADK90,Canoe,oc1recwomen,3,30349
2022,ADK90,Unknown,solorectour,5,30350.2
2010,ADK90,Canoe,oc2recmix,3,30360
2009,ADK90,Canoe,oc2recmix,4,30362
2017,ADK90,Canoe,open,NA,30367
2009,ADK90,Canoe,oc2recmix,3,30369
2009,ADK90,Canoe,oc2recmix,2,30375
2016,ADK90,Canoe,oc1am,3,30377
2021,ADK90,Unknown,openmaster,7,30379
2001,ADK90,Canoe,open,14,30382
2011,ADK90,Canoe,oc2stock,9,30385
2024,ADK90,Guideboat,g1master,2,30388.6
2011,ADK90,Canoe,oc4women,4,30392
2019,ADK90,Canoe,oc2stockwomen,2,30393
2014,ADK90,Canoe,open,NA,30397
2001,ADK90,Kayak,k1tourveteran,1,30398
2009,ADK90,Canoe,oc2stock,10,30399
2009,ADK90,Canoe,open,NA,30404
2003,ADK90,Canoe,open,23,30406
2002,ADK90,Guideboat,g2tradmixmaster,1,30407
2010,ADK90,Guideboat,g2,8,30412
2024,ADK90,Guideboat,g2,4,30413.7
2014,ADK90,Guideboat,g2,5,30416
2009,ADK90,Guideboat,g2,7,30425
2025,ADK90,Guideboat,g2,4,30428
2019,ADK90,Unknown,open,51,30429
2003,ADK90,Canoe,open,27,30430
2012,ADK90,Canoe,open,NA,30430
2009,ADK90,Canoe,open,NA,30435
2003,ADK90,Canoe,open,21,30440
2017,ADK90,Canoe,open,NA,30457
2025,ADK90,Canoe,oc2rec,9,30457.3
2007,ADK90,Canoe,open,NA,30458
2023,ADK90,Canoe,oc2recnc,6,30458.5
2021,ADK90,SUP,solorecmaster,3,30460
2012,ADK90,Canoe,open,NA,30461
2014,ADK90,Canoe,open,NA,30468
2017,ADK90,Canoe,open,NA,30478
2014,ADK90,Canoe,open,NA,30485
2016,ADK90,Canoe,oc1stockmaster,3,30488
2025,ADK90,Canoe,oc2stockmix,12,30489.5
2001,ADK90,Canoe,oc2recmixmaster,5,30499
2022,ADK90,Canoe,oc2stockopen,15,30518.3
2021,ADK90,Canoe,oc1,2,30523
