year,raceId,boatType,classId,place,value
2011,ADK90,Canoe,oc1rec,3,14829
2017,ADK90,Canoe,open,NA,14831
2005,ADK90,Unknown,voyageur,6,14831
2004,ADK90,Canoe,oc2std,10,14833
2014,ADK90,Canoe,open,NA,14834
2009,ADK90,Canoe,voyageur,7,14835
2007,ADK90,Canoe,open,NA,14835
2015,ADK90,Canoe,open,NA,14837
2025,ADK90,Canoe,oc2stocknc,3,14837
1999,ADK90,Guideboat,g1modmaster,1,14839
2004,ADK90,Canoe,oc2stdmix,1,14839
2017,ADK90,Canoe,oc2stockmix,4,14841
1995,ADK90,Canoe,oc2family,3,14842
2023,ADK90,Canoe,oc2stockgoldmixnc,1,14844.8
2014,ADK90,Canoe,voyageur,5,14845
1995,ADK90,Canoe,oc2std,17,14846
2007,ADK90,Canoe,oc4stock,6,14846
2019,ADK90,Kayak,k1tourmaster,4,14848
2004,ADK90,Canoe,open,NA,14848
2003,ADK90,Kayak,k1tourmaster,8,14849
1998,ADK90,Canoe,oc2rec,7,14849
2017,ADK90,Canoe,open,NA,14849
2012,ADK90,Canoe,open,NA,14850
2022,ADK90,Kayak,k1tournc,3,14851.1
2010,ADK90,Canoe,open,NA,14852
2023,ADK90,Canoe,oc3stockmixnc,1,14852.6
2007,ADK90,Kayak,k1tour,2,14853
2001,ADK90,Guideboat,g2trad,2,14857
2001,ADK90,Canoe,oc2stdmaster,16,14859
2018,ADK90,Kayak,k1unlimited,3,14861
2019,ADK90,Unknown,open,41,14862
2003,ADK90,Canoe,oc2ammix,3,14863
2005,ADK90,Guideboat,g2master,2,14863
2005,ADK90,Canoe,open,NA,14864
2015,ADK90,Canoe,oc1recveteran,1,14864
2014,ADK90,Canoe,oc4mix,13,14864
2015,ADK90,Canoe,oc1recmaster,3,14865
1999,ADK90,Canoe,oc2stdwomen,1,14865
2004,ADK90,Canoe,oc2rec,4,14866
1995,ADK90,Canoe,oc2recmix,1,14866
2008,ADK90,Canoe,oc4mix,13,14867
2015,ADK90,Canoe,open,NA,14867
2015,ADK90,Canoe,open,NA,14867
2006,ADK90,Kayak,k1unlimited,6,14869
2021,ADK90,Canoe,oc4stockmix,12,14869
1995,ADK90,Canoe,oc2stdwomen,1,14869
2019,ADK90,Unknown,voyageur,6,14869
2014,ADK90,Canoe,open,NA,14872
2008,ADK90,Canoe,oc1rec,4,14872
2012,ADK90,Canoe,oc1stockveteran,1,14872
2002,ADK90,Canoe,oc1rec,2,14872
2011,ADK90,Canoe,oc1am,1,14873
2001,ADK90,Kayak,k1tourmaster,1,14875
2021,ADK90,Canoe,oc4stockmix,13,14876
2011,ADK90,Canoe,open,NA,14876
2013,ADK90,Canoe,open,NA,14877
2011,ADK90,Canoe,oc1am,2,14877
2005,ADK90,Canoe,oc2stockmix,5,14877
2018,ADK90,Canoe,open,NA,14878
2003,ADK90,Kayak,k1tourmaster,12,14879
2011,ADK90,Canoe,open,NA,14879
2025,ADK90,Canoe,oc4stock,12,14879.4
2022,ADK90,Unknown,solorec,2,14880.6
2013,ADK90,Canoe,oc1stock,1,14882
2012,ADK90,Guideboat,g1,2,14882
2013,ADK90,Canoe,oc2stock,6,14886
2011,ADK90,Canoe,oc1am,3,14886
2017,ADK90,Canoe,open,NA,14887
2010,ADK90,Canoe,oc4mix,11,14888
2003,ADK90,Canoe,oc2recmixmaster,1,14890
2014,ADK90,Canoe,oc1rec,6,14890
1999,ADK90,Canoe,oc1rac,3,14890
2003,ADK90,Canoe,oc2stdmixveteran,1,14892
2012,ADK90,Canoe,oc2stock,11,14892
2007,ADK90,Unknown,voyageur,8,14892
2018,ADK90,Canoe,oc4stockmix,7,14892
2012,ADK90,Canoe,voyageur,6,14896
2023,ADK90,Unknown,solrecwomen,2,14897.2
1998,ADK90,Canoe,oc2recmaster,2,14898
1994,ADK90,Canoe,oc2std,19,14898
2000,ADK90,Canoe,oc2stdveteran,2,14898
2017,ADK90,Canoe,open,NA,14898
1999,ADK90,Canoe,oc2stdmaster,11,14899
2013,ADK90,Canoe,oc2stockmix,2,14899
2004,ADK90,Canoe,oc2rec,5,14899
1999,ADK90,Canoe,oc2rec,1,14899
2019,ADK90,Canoe,oc4stock,7,14900
2008,ADK90,Canoe,open,NA,14900
1997,ADK90,Canoe,oc2stdmix,10,14901
1999,ADK90,Kayak,k1tour,1,14902
2019,ADK90,Canoe,oc2rec,1,14902
2009,ADK90,Canoe,open,NA,14903
2009,ADK90,Canoe,oc2stockmaster,9,14903
2015,ADK90,Canoe,oc2stockmaster,4,14904
2006,ADK90,Canoe,oc2recmaster,4,14904
2005,ADK90,Canoe,open,NA,14906
2000,ADK90,Canoe,oc2stdmaster,22,14907
2002,ADK90,Canoe,oc2std,7,14911
1999,ADK90,Canoe,oc2recmaster,1,14911
1995,ADK90,Canoe,oc2recmaster,2,14913
2000,ADK90,Canoe,oc2stdwomenmaster,2,14916
2019,ADK90,Unknown,open,38,14916
2013,ADK90,Guideboat,g1,2,14919
1994,ADK90,Canoe,oc1recmaster,5,14919
2023,ADK90,Canoe,oc4stock,12,14919.8
2010,ADK90,Canoe,oc2stockmaster,4,14920
2000,ADK90,Canoe,opentour,3,14920
2002,ADK90,Kayak,k1marathon,8,14920
2003,ADK90,Canoe,open,22,14921
1995,ADK90,Canoe,oc1recmaster,4,14923
2014,ADK90,Canoe,oc4,13,14923
2001,ADK90,Canoe,oc2std,12,14923
2001,ADK90,Kayak,k1veteran,1,14924
1994,ADK90,Canoe,oc2family,2,14924
2014,ADK90,Canoe,open,NA,14930
2018,ADK90,Canoe,open,NA,14932
2023,ADK90,Guideboat,g2mix,1,14932.3
2013,ADK90,Canoe,open,NA,14933
2023,ADK90,Canoe,oc2stock,11,14933.3
1999,ADK90,Canoe,oc2std,8,14936
2023,ADK90,Guideboat,g2nc,1,14937.6
2013,ADK90,Canoe,open,NA,14938
2017,ADK90,Canoe,open,NA,14938
2019,ADK90,Guideboat,g1,2,14938
2002,ADK90,Kayak,k2,5,14939
2005,ADK90,Canoe,oc1amveteran,2,14940
2022,ADK90,Unknown,solorectour,1,14943.5
1998,ADK90,Canoe,oc1racmaster,1,14944
2007,ADK90,Canoe,oc1stock,5,14946
2013,ADK90,Canoe,open,NA,14946
2005,ADK90,Canoe,oc2recmaster,6,14947
1995,ADK90,Kayak,k1drmaster,1,14947
2002,ADK90,Canoe,oc2std,9,14948
2008,ADK90,Canoe,open,NA,14948
2013,ADK90,Canoe,oc2rec,2,14949
2004,ADK90,Kayak,k1recsea,2,14949
2004,ADK90,Canoe,oc2stdmixmaster,9,14950
2001,ADK90,Canoe,oc2stdmix,9,14952
1999,ADK90,Unknown,voyageur,4,14952
2003,ADK90,Canoe,oc2stdwomen,1,14952
1994,ADK90,Canoe,oc2stdmix,4,14952
2008,ADK90,Canoe,open,NA,14953
1995,ADK90,Canoe,oc2std,15,14954
1994,ADK90,Canoe,oc2stdmixveteran,1,14954
2006,ADK90,Canoe,open,NA,14954
2017,ADK90,Canoe,oc2stock,8,14956
2015,ADK90,Canoe,oc4women,3,14958
2007,ADK90,Canoe,open,NA,14958
2006,ADK90,Canoe,open,NA,14958
2018,ADK90,Canoe,open,NA,14961
1998,ADK90,Kayak,k1master,6,14962
2023,ADK90,Canoe,oc2stockgoldmixnc,2,14962.3
2023,ADK90,Canoe,oc2stockmaster,5,14962.8
1998,ADK90,Canoe,oc2family,4,14963
2025,ADK90,Canoe,oc2stock,12,14963.2
2003,ADK90,Canoe,oc1stdmaster,3,14964
2005,ADK90,Canoe,oc2rec,2,14965
2005,ADK90,Canoe,oc2stockwomen,1,14968
1998,ADK90,Guideboat,g1modmaster,1,14968
1998,ADK90,Canoe,oc2stdmixmaster,5,14970
2017,ADK90,Canoe,open,NA,14971
2025,ADK90,Unknown,solorec,3,14972.5
1995,ADK90,Canoe,oc2std,16,14973
2013,ADK90,Guideboat,g2women,1,14973
2002,ADK90,Canoe,oc2rec,6,14974
2013,ADK90,Canoe,open,NA,14974
2009,ADK90,Canoe,open,NA,14975
2018,ADK90,Canoe,open,NA,14978
2003,ADK90,Canoe,oc1stdveteran,3,14978
1995,ADK90,Canoe,oc1racmaster,3,14980
1995,ADK90,Canoe,oc2stdmix,3,14982
2011,ADK90,Canoe,open,NA,14982
2002,ADK90,Canoe,oc2recmixmaster,2,14983
2003,ADK90,Kayak,k1tourmaster,11,14985
2008,ADK90,Canoe,oc1recveteran,1,14986
2023,ADK90,Canoe,oc4stockmix,14,14986
1998,ADK90,Canoe,oc2stdmaster,15,14989
2009,ADK90,Canoe,oc2stockmix,7,14992
2008,ADK90,Canoe,oc2rec,4,14995
2013,ADK90,Canoe,open,NA,14997
1998,ADK90,Canoe,oc2stdwomen,2,14997
2023,ADK90,Unknown,solorecveteran,2,14997.3
2017,ADK90,Canoe,open,NA,14998
1999,ADK90,Canoe,oc1racmaster,3,14999
1998,ADK90,Canoe,oc2stdwomenmaster,1,15000
2013,ADK90,Canoe,open,NA,15000
1995,ADK90,Canoe,oc2stdmix,4,15002
2008,ADK90,Canoe,oc2stockwomen,2,15002
2014,ADK90,Canoe,open,NA,15003
2023,ADK90,Unknown,solrecmaster,3,15003.7
2019,ADK90,Canoe,oc4stock,8,15005
2017,ADK90,Canoe,voyageur,4,15006
2013,ADK90,Canoe,voyageur,6,15007
2004,ADK90,Canoe,oc2std,8,15009
2008,ADK90,Canoe,open,NA,15009
2006,ADK90,Canoe,oc2stockmix,3,15012
2017,ADK90,Canoe,open,NA,15012
2022,ADK90,Kayak,k1unlimitedveteran,2,15012.2
2023,ADK90,Canoe,oc2recmix,1,15012.5
2012,ADK90,Canoe,open,NA,15014
2018,ADK90,Canoe,oc4stockmix,8,15014
2023,ADK90,Unknown,solrecmaster,2,15014.4
1995,ADK90,Canoe,oc1recmaster,3,15015
2007,ADK90,Guideboat,g2,4,15015
2000,ADK90,Canoe,oc2stdmaster,24,15016
1997,ADK90,Canoe,oc2stdwomenmaster,1,15017
2019,ADK90,Canoe,oc2stockmaster,4,15017
2015,ADK90,Kayak,k2,1,15017
2001,ADK90,Guideboat,g2mod,2,15018
2008,ADK90,Canoe,oc1rec,3,15020
2006,ADK90,Canoe,oc2recmaster,3,15021
2018,ADK90,Canoe,oc2stockmixmaster,2,15022
2007,ADK90,Canoe,oc1stock,7,15022
2015,ADK90,Guideboat,g2mix,1,15022
2015,ADK90,Canoe,open,NA,15023
1994,ADK90,Canoe,oc1recmaster,3,15023
2009,ADK90,Canoe,open,NA,15024
2014,ADK90,Canoe,oc1rec,7,15025
2002,ADK90,Canoe,oc2stdmix,6,15025
2022,ADK90,Canoe,oc2stockmixmaster,5,15025.7
2021,ADK90,Canoe,oc2stockmixmaster,2,15028
2017,ADK90,Canoe,open,NA,15028
2010,ADK90,Canoe,oc4mix,14,15029
2019,ADK90,Unknown,open,40,15031
2021,ADK90,Unknown,open,1,15031
1995,ADK90,Guideboat,g2mix,1,15032
2013,ADK90,Canoe,oc2stockmix,3,15032
2011,ADK90,Canoe,open,NA,15033
2001,ADK90,Guideboat,g2tradmix,1,15033
2025,ADK90,Canoe,oc4stocktour,1,15033
2001,ADK90,Canoe,oc2stdmixmaster,5,15034
2007,ADK90,Canoe,open,NA,15034
2023,ADK90,Kayak,k1,1,15034.5
2008,ADK90,Canoe,open,NA,15036
2019,ADK90,Unknown,open,33,15036
2003,ADK90,Canoe,open,8,15037
2019,ADK90,Unknown,open,44,15038
1999,ADK90,Canoe,oc2family,4,15039
2014,ADK90,Canoe,oc1rec,9,15040
2010,ADK90,Guideboat,g2,2,15040
2001,ADK90,Canoe,oc2stdmaster,18,15040
2005,ADK90,Guideboat,g2,2,15041
2021,ADK90,Canoe,oc4stockmaster,4,15041
1997,ADK90,Canoe,oc2stdmix,9,15042
2002,ADK90,Canoe,oc2stdmixmaster,3,15043
2025,ADK90,Canoe,oc2stockmixveteran,4,15043.9
2025,ADK90,Canoe,oc1stock,3,15048.4
2008,ADK90,Canoe,oc4mix,12,15049
2005,ADK90,Canoe,open,NA,15049
2023,ADK90,Canoe,oc1stockmaster,3,15049
1998,ADK90,Canoe,oc2rec,13,15049
2005,ADK90,Guideboat,g2master,3,15050
2003,ADK90,Canoe,oc2stdmaster,22,15050
2000,ADK90,Kayak,k1veteran,1,15051
2010,ADK90,Canoe,open,NA,15051
2009,ADK90,Canoe,open,NA,15052
2007,ADK90,Canoe,oc4stockmix,10,15052
2001,ADK90,Canoe,oc2std,17,15053
1997,ADK90,Guideboat,g1modmaster,1,15054
2011,ADK90,Canoe,oc1stock,4,15055
2005,ADK90,Canoe,open,NA,15056
2009,ADK90,Canoe,open,NA,15056
2007,ADK90,Canoe,oc1stockwomen,1,15056
2008,ADK90,Canoe,open,NA,15060
1998,ADK90,Canoe,oc2stdmaster,16,15061
1999,ADK90,Guideboat,g1modmaster,2,15062
2022,ADK90,Kayak,k1tournc,2,15062.5
1998,ADK90,Canoe,oc2stdmaster,17,15063
2022,ADK90,Unknown,solorecmaster,4,15063.1
2010,ADK90,Canoe,oc1rec,5,15064
2022,ADK90,Canoe,oc2stocktour,1,15064.4
2022,ADK90,Kayak,k2,3,15065.5
2012,ADK90,Canoe,oc1rec,4,15066
2002,ADK90,Canoe,oc2stdmaster,21,15066
2021,ADK90,Guideboat,g2,1,15066
2007,ADK90,Guideboat,g2,5,15067
2015,ADK90,Canoe,oc2stockmix,1,15067
2011,ADK90,Canoe,open,NA,15068
1998,ADK90,Canoe,oc2racmaster,9,15068
2023,ADK90,Kayak,k2,3,15068.6
1994,ADK90,Canoe,oc2std,17,15069
2015,ADK90,Canoe,open,NA,15069
2008,ADK90,Canoe,open,NA,15069
2003,ADK90,Canoe,open,9,15070
2006,ADK90,Kayak,k1tourmaster,9,15070
1995,ADK90,Canoe,oc2racwomen,1,15070
2006,ADK90,Kayak,k1tour,2,15071
2022,ADK90,Canoe,oc2stockopen,12,15073.3
2015,ADK90,Canoe,oc1stock,1,15074
2001,ADK90,Canoe,oc2rec,6,15074
2003,ADK90,Canoe,oc2family,2,15076
2014,ADK90,Canoe,oc2am,2,15077
1994,ADK90,Canoe,oc2rec,11,15077
2011,ADK90,Canoe,open,NA,15078
2002,ADK90,Canoe,oc1recmaster,6,15078
2013,ADK90,Kayak,k1tourwomen,1,15078
2006,ADK90,Canoe,open,NA,15078
2019,ADK90,Unknown,open,35,15078
2007,ADK90,Canoe,oc2family,2,15079
2017,ADK90,Canoe,oc1recmaster,4,15081
2014,ADK90,Canoe,open,NA,15081
1995,ADK90,Canoe,oc2stdmixmaster,6,15082
2001,ADK90,Canoe,oc2std,13,15082
1999,ADK90,Canoe,oc1recmaster,6,15083
1994,ADK90,Canoe,oc1rec,5,15085
2007,ADK90,Canoe,oc2tsockmixmaster,4,15086
2011,ADK90,Canoe,oc2stock,9,15086
2009,ADK90,Canoe,oc1amveteran,1,15086
2021,ADK90,Canoe,oc2stockmixmaster,3,15089
2025,ADK90,Canoe,oc4stocktour,2,15089.2
2006,ADK90,Canoe,oc1amveteran,1,15091
2017,ADK90,Canoe,open,NA,15095
2010,ADK90,Kayak,k2master,3,15096
2025,ADK90,Canoe,oc2stockmaster,6,15098.3
2007,ADK90,Canoe,open,NA,15099
2025,ADK90,Canoe,oc2stockmaster,4,15101.2
2014,ADK90,Canoe,open,NA,15102
2012,ADK90,Canoe,open,NA,15110
2010,ADK90,Canoe,open,NA,15110
2019,ADK90,Unknown,open,47,15114
2017,ADK90,Canoe,open,NA,15117
2005,ADK90,Canoe,open,NA,15117
2017,ADK90,Kayak,k1tourveteran,3,15117
2006,ADK90,Canoe,oc2family,2,15118
2004,ADK90,Kayak,k2mix,3,15118
2001,ADK90,Canoe,oc2racwomenmaster,2,15123
1994,ADK90,Canoe,oc1recmaster,4,15124
2009,ADK90,Kayak,k2mix,4,15126
2005,ADK90,Canoe,oc2recmixmaster,2,15128
2021,ADK90,Unknown,open,3,15128
2019,ADK90,Unknown,voyageur,5,15128
1995,ADK90,Canoe,oc2recmaster,1,15129
1997,ADK90,Canoe,oc2stdmix,12,15129
2004,ADK90,Guideboat,g2,3,15129
2008,ADK90,Canoe,open,NA,15130
2001,ADK90,Kayak,k1tour,2,15130
1998,ADK90,Guideboat,g2tradmaster,2,15132
2002,ADK90,Canoe,oc2stdmaster,20,15132
2006,ADK90,Canoe,oc4,12,15133
2013,ADK90,Canoe,open,NA,15133
2009,ADK90,Kayak,k2women,3,15135
2008,ADK90,Canoe,oc2recmix,1,15136
2002,ADK90,Canoe,oc1ammaster,1,15140
2021,ADK90,Guideboat,g2,4,15142
2004,ADK90,Canoe,oc2stdmixmaster,11,15143
2012,ADK90,Canoe,open,NA,15143
2018,ADK90,Canoe,open,NA,15145
2009,ADK90,Guideboat,g2,3,15146
1998,ADK90,Canoe,oc1rec,2,15146
2002,ADK90,Kayak,k1rec,2,15149
2012,ADK90,Canoe,oc2stockmix,2,15149
2003,ADK90,Kayak,k1rec,1,15150
2010,ADK90,Canoe,oc2stock,4,15151
2015,ADK90,Canoe,open,NA,15152
2023,ADK90,Canoe,oc1stockmaster,4,15152.2
2004,ADK90,Canoe,open,NA,15153
2011,ADK90,Canoe,oc4women,3,15153
2003,ADK90,Canoe,oc2std,14,15153
2001,ADK90,Canoe,oc2racmix,4,15154
2023,ADK90,Canoe,oc2rec,1,15154.7
2013,ADK90,Canoe,open,NA,15155
2009,ADK90,Canoe,oc4mix,12,15158
2005,ADK90,Canoe,oc2stockmixmaster,6,15159
1998,ADK90,Kayak,k2mix,2,15159
2008,ADK90,Canoe,open,NA,15159
2025,ADK90,Canoe,oc2stock,13,15160.9
2011,ADK90,Canoe,open,NA,15162
2001,ADK90,Canoe,oc2stdwomen,3,15163
2002,ADK90,Canoe,oc1recmaster,9,15163
1999,ADK90,Canoe,oc2std,11,15164
2015,ADK90,Canoe,open,NA,15167
1999,ADK90,Canoe,oc2std,10,15167
2004,ADK90,Canoe,oc1stdveteran,2,15167
2023,ADK90,Canoe,oc2stock,10,15167.9
2000,ADK90,Canoe,oc2recmixmaster,1,15168
2025,ADK90,Canoe,oc2stock,14,15168.2
2005,ADK90,Canoe,open,NA,15169
1995,ADK90,Kayak,k1sprintwomenmaster,1,15169
1999,ADK90,Guideboat,g2tradmaster,1,15170
1995,ADK90,Kayak,k1sprintmaster,2,15170
2025,ADK90,Canoe,oc4stockmix,13,15171.2
2009,ADK90,Canoe,open,NA,15173
2025,ADK90,Canoe,oc4stockwomen,4,15174.4
2002,ADK90,Canoe,oc2std,8,15175
2009,ADK90,Canoe,oc2family,2,15175
2015,ADK90,Canoe,open,NA,15176
2002,ADK90,Guideboat,g2trad,1,15176
1998,ADK90,Canoe,oc2recmaster,3,15177
2023,ADK90,Canoe,oc2stocknc,1,15177.7
2000,ADK90,Canoe,oc2recmaster,4,15181
2018,ADK90,Canoe,open,NA,15182
2009,ADK90,Canoe,oc1stock,4,15184
2002,ADK90,Canoe,oc1recmaster,8,15184
2001,ADK90,Canoe,open,8,15186
2011,ADK90,Guideboat,g1,2,15189
1994,ADK90,Canoe,oc2stdmixmaster,4,15189
2022,ADK90,Canoe,oc2jrsr,2,15189.8
2023,ADK90,Canoe,oc2stock,12,15192
2021,ADK90,Canoe,oc4stockwomenmaster,4,15192
2000,ADK90,Guideboat,g2tradmaster,2,15192
2022,ADK90,Canoe,oc2stockveteran,4,15192.4
1999,ADK90,Kayak,k2master,2,15193
2009,ADK90,Canoe,open,NA,15196
2006,ADK90,Kayak,k1tourveteran,3,15196
2000,ADK90,Canoe,oc2recmaster,3,15198
2021,ADK90,Unknown,open,2,15198
2022,ADK90,Canoe,oc2stockmix,3,15198
2011,ADK90,Canoe,open,NA,15200
2004,ADK90,Canoe,oc1ammaster,8,15201
2019,ADK90,Canoe,oc2stockmaster,6,15203
1994,ADK90,Canoe,oc2tradmaster,1,15205
2019,ADK90,Unknown,open,37,15205
2015,ADK90,Canoe,voyageur,8,15206
2017,ADK90,Guideboat,g2,2,15206
2017,ADK90,Canoe,oc1rec,2,15206
2019,ADK90,Canoe,oc2ammix,2,15207
1995,ADK90,Canoe,oc2pro,4,15208
2000,ADK90,Canoe,oc2racmixmaster,7,15208
2008,ADK90,Canoe,oc2ammixmaster,8,15210
2003,ADK90,Canoe,oc2amwomen,2,15211
2013,ADK90,Canoe,open,NA,15212
2000,ADK90,Canoe,oc2stdmaster,23,15213
2009,ADK90,Canoe,open,NA,15213
2003,ADK90,Canoe,oc1amwomen,2,15214
2022,ADK90,Canoe,oc2stocktour,2,15216.8
1999,ADK90,Canoe,oc2recmixmaster,2,15218
1994,ADK90,Canoe,oc2std,18,15218
2003,ADK90,Canoe,oc2rec,7,15220
2006,ADK90,Canoe,open,NA,15220
1995,ADK90,Canoe,oc2rec,4,15220
1999,ADK90,Canoe,oc2family,3,15224
2019,ADK90,Unknown,open,64,15224
2012,ADK90,Guideboat,g2,5,15225
2011,ADK90,Canoe,oc2family,2,15226
2012,ADK90,Canoe,open,NA,15226
2025,ADK90,Kayak,k2tournc,1,15228
2013,ADK90,Canoe,open,NA,15228
2009,ADK90,Canoe,oc2stockmaster,8,15228
2023,ADK90,Kayak,k1veteran,2,15228.2
2001,ADK90,Kayak,k1master,7,15229
2003,ADK90,Canoe,oc2amwomen,3,15230
2012,ADK90,Canoe,oc1stock,4,15234
2012,ADK90,Canoe,open,NA,15235
2012,ADK90,Canoe,open,NA,15235
1994,ADK90,Canoe,oc2recmix,2,15235
2001,ADK90,Canoe,oc2std,15,15235
1994,ADK90,Guideboat,g1modmaster,1,15236
2017,ADK90,Canoe,open,NA,15237
2004,ADK90,Kayak,k1recsea,4,15237
2023,ADK90,Kayak,k1womennc,1,15237.4
2003,ADK90,Guideboat,g2mod,1,15238
2007,ADK90,Canoe,oc4stockmix,9,15239
2022,ADK90,Canoe,oc4stockwomen,4,15239.7
2002,ADK90,Guideboat,g1modmaster,1,15240
2022,ADK90,Canoe,oc2stockopen,10,15240.4
2004,ADK90,Canoe,oc2stdmixveteran,3,15241
2001,ADK90,Canoe,oc2racwomenmaster,1,15241
1999,ADK90,Canoe,oc2stdwomen,2,15241
1994,ADK90,Kayak,k1drmaster,2,15242
2025,ADK90,Unknown,solorecmaster,7,15242.7
2009,ADK90,Canoe,open,NA,15244
1999,ADK90,Canoe,oc2rec,2,15244
1994,ADK90,Canoe,oc2stdmaster,14,15245
2021,ADK90,SUP,solorecveteran,1,15248
2022,ADK90,Canoe,oc1stockveteran,1,15249.9
2019,ADK90,Unknown,open,54,15250
2005,ADK90,Canoe,open,NA,15251
2022,ADK90,Canoe,oc2stock,2,15251.7
1997,ADK90,Guideboat,g2tradmaster,1,15252
2015,ADK90,Kayak,k1tourmaster,8,15252
2002,ADK90,Canoe,oc2stdmix,8,15253
2015,ADK90,Kayak,k1tourmaster,6,15254
2022,ADK90,Unknown,solorectour,2,15254.4
1994,ADK90,Guideboat,g1openmaster,1,15256
1997,ADK90,Canoe,oc2recmix,2,15256
2023,ADK90,Canoe,oc4,3,15256.2
1994,ADK90,Canoe,oc2recmix,1,15257
2021,ADK90,Canoe,oc2stock,6,15257
2017,ADK90,Canoe,oc2rec,4,15258
2011,ADK90,Canoe,oc4,8,15260
1995,ADK90,Canoe,oc2std,18,15262
2005,ADK90,Canoe,oc2stockmix,6,15262
2025,ADK90,Canoe,oc2stockmixveteran,5,15262.1
1997,ADK90,Canoe,oc1racmaster,4,15263
2025,ADK90,Kayak,k1sportnc,1,15263.9
2010,ADK90,Canoe,oc2ammix,5,15264
2014,ADK90,Canoe,open,NA,15267
2000,ADK90,Canoe,oc2racwomen,1,15268
2021,ADK90,Canoe,oc2,2,15269
2022,ADK90,Unknown,solorec,3,15269.5
1998,ADK90,Kayak,k1women,2,15270
2015,ADK90,Canoe,open,NA,15273
2013,ADK90,Canoe,open,NA,15273
1994,ADK90,Canoe,oc1racmaster,6,15273
2004,ADK90,Kayak,k1tour,5,15277
2005,ADK90,Canoe,oc1ammaster,5,15277
2009,ADK90,Canoe,open,NA,15277
1999,ADK90,Canoe,oc2stdwomenmaster,1,15277
2018,ADK90,Kayak,k1tour,7,15278
2015,ADK90,Canoe,open,NA,15278
1997,ADK90,Canoe,oc2std,17,15278
2011,ADK90,Canoe,open,NA,15278
1998,ADK90,Canoe,oc2rec,10,15278
2000,ADK90,Canoe,oc2stdmaster,21,15281
2021,ADK90,Canoe,oc2stock,9,15281
2018,ADK90,Kayak,k2,2,15283
2006,ADK90,Canoe,oc2rec,5,15283
2002,ADK90,Canoe,oc2stdmix,7,15283
1997,ADK90,Canoe,oc2stdmix,8,15284
2000,ADK90,Canoe,oc2stdmixmaster,6,15285
2009,ADK90,Canoe,oc1rec,4,15285
2023,ADK90,Canoe,oc4stockmix,16,15286.2
2023,ADK90,Canoe,oc3stocknc,1,15286.7
2012,ADK90,Canoe,oc1stock,5,15289
1995,ADK90,Kayak,k1sprint,7,15289
2009,ADK90,Canoe,oc2stockmixmaster,10,15291
2019,ADK90,Canoe,oc1recmaster,1,15292
2001,ADK90,Canoe,open,10,15295
2013,ADK90,Canoe,oc4,15,15295
1997,ADK90,Canoe,oc2std,19,15296
2017,ADK90,Guideboat,g1,2,15297
1995,ADK90,Canoe,oc2stdmix,5,15298
2010,ADK90,Canoe,oc4mix,12,15301
1997,ADK90,Canoe,oc2racwomen,1,15302
2009,ADK90,Guideboat,g1,2,15303
2007,ADK90,Canoe,oc4stock,7,15307
2017,ADK90,Canoe,open,NA,15308
2018,ADK90,Canoe,open,NA,15308
2003,ADK90,Unknown,voyageur,6,15310
2022,ADK90,Canoe,oc2stockmix,4,15310.6
2010,ADK90,Canoe,open,NA,15311
2023,ADK90,Canoe,oc1stockveteran,2,15312.3
2003,ADK90,Kayak,k1tourmaster,10,15314
2009,ADK90,Canoe,oc2stockmaster,10,15317
2021,ADK90,Canoe,oc2stock,7,15318
1995,ADK90,Canoe,oc2racmixmaster,6,15320
2000,ADK90,Canoe,oc2std,15,15321
2022,ADK90,Guideboat,g2master,1,15321.2
2011,ADK90,Canoe,open,NA,15322
2013,ADK90,Guideboat,g2,4,15323
1999,ADK90,Canoe,oc2stdmixmaster,4,15324
2005,ADK90,Canoe,oc2stockmaster,14,15324
2002,ADK90,Canoe,open,8,15325
2004,ADK90,Canoe,oc2stdmix,3,15325
2009,ADK90,Canoe,open,NA,15325
1999,ADK90,Canoe,oc1rec,4,15329
1999,ADK90,Canoe,oc1racveteran,2,15329
1998,ADK90,Canoe,oc2stdmixmaster,4,15330
2012,ADK90,Canoe,open,NA,15331
2011,ADK90,Guideboat,g2,4,15333
1998,ADK90,Canoe,oc2stdveteran,2,15333
1994,ADK90,Canoe,oc2family,4,15333
2011,ADK90,Guideboat,g2,5,15335
2011,ADK90,Canoe,oc2recmix,2,15335
2011,ADK90,Canoe,oc2rec,6,15338
2005,ADK90,Canoe,oc1stockmaster,9,15339
1995,ADK90,Canoe,oc2recmaster,4,15339
2008,ADK90,Canoe,oc2stockmixmaster,5,15340
2003,ADK90,Kayak,k1tourmaster,9,15341
2000,ADK90,Canoe,oc1std,3,15342
1999,ADK90,Kayak,k1tourmaster,2,15343
2014,ADK90,Canoe,open,NA,15344
2023,ADK90,Canoe,oc2stockwomen,2,15344
1994,ADK90,Canoe,oc1recmaster,6,15345
1998,ADK90,Canoe,oc2stdmaster,14,15346
2022,ADK90,Canoe,oc2stocktour,3,15346.7
2007,ADK90,Guideboat,g2,3,15349
2025,ADK90,Unknown,solorec,4,15350
1994,ADK90,Canoe,oc2recmaster,5,15350
2000,ADK90,Canoe,oc2std,16,15351
2000,ADK90,Canoe,oc1stdmaster,8,15352
2014,ADK90,Canoe,open,NA,15354
2021,ADK90,Canoe,oc4stockmixmaster,5,15355
2017,ADK90,Canoe,open,NA,15357
