year,raceId,boatType,classId,place,value
2011,ADK90,Canoe,open,NA,24314
2001,ADK90,Canoe,oc2recmixmaster,3,24315
2009,ADK90,Canoe,oc2stockmaster,11,24317
2014,ADK90,Canoe,open,NA,24317
2007,ADK90,Canoe,open,NA,24324
2007,ADK90,Guideboat,g2,8,24326
2018,ADK90,Canoe,open,NA,24328
2017,ADK90,Canoe,oc1recwomen,2,24329
2001,ADK90,Canoe,oc2family,6,24330
2009,ADK90,Canoe,oc1rec,5,24333
2025,ADK90,Canoe,oc2rec,2,24335.3
2022,ADK90,Unknown,voyageurstandard,2,24336
2005,ADK90,Canoe,oc2stockwomenmaster,3,24337
2002,ADK90,Canoe,oc2rec,6,24341
2002,ADK90,Kayak,k1recwomen,2,24342
2004,ADK90,Canoe,open,NA,24344
2014,ADK90,Canoe,open,NA,24346
2018,ADK90,Canoe,oc1recveteran,1,24351
2004,ADK90,Canoe,oc2rec,9,24352
2002,ADK90,Canoe,oc2stdmixmaster,4,24353
2011,ADK90,Canoe,oc2recwomen,1,24358
2005,ADK90,Canoe,oc2rec,5,24358
2019,ADK90,Unknown,open,88,24359
2017,ADK90,Canoe,oc2stock,9,24360
2015,ADK90,Canoe,open,NA,24361
2007,ADK90,Canoe,open,NA,24361
2016,ADK90,Canoe,oc1stockwomen,1,24362
2018,ADK90,Guideboat,g1,2,24362
2008,ADK90,Canoe,open,NA,24364
2024,ADK90,Unknown,solorecmaster,7,24375.4
2017,ADK90,Kayak,k1tour,7,24381
2025,ADK90,Canoe,oc2stock,17,24383.9
2005,ADK90,Canoe,oc1stockveteran,3,24384
2010,ADK90,Canoe,open,NA,24385
2024,ADK90,Canoe,oc2rec,6,24385.3
2008,ADK90,Canoe,open,NA,24387
2022,ADK90,Kayak,k1tournc,4,24388.1
2022,ADK90,Canoe,oc2stock,6,24395.1
2014,ADK90,Canoe,open,NA,24399
2024,ADK90,Canoe,oc4stockwomenmaster,5,24399.4
2012,ADK90,Canoe,open,NA,24403
2025,ADK90,Canoe,oc2stock,18,24403.4
2017,ADK90,Canoe,open,NA,24405
2013,ADK90,Canoe,voyageur,8,24406
2000,ADK90,Guideboat,g1tradmaster,2,24406
2006,ADK90,Canoe,open,NA,24410
2009,ADK90,Canoe,open,NA,24410
2007,ADK90,Canoe,open,NA,24416
2021,ADK90,Canoe,oc1,2,24418
2005,ADK90,Canoe,oc2stockwomen,2,24434
2016,ADK90,Canoe,oc1recwomen,1,24440
2008,ADK90,Canoe,open,NA,24440
2013,ADK90,Canoe,open,NA,24440
2025,ADK90,Guideboat,g2,2,24441.8
2000,ADK90,Canoe,oc2recmix,2,24443
2009,ADK90,Canoe,open,NA,24446
2018,ADK90,Canoe,open,NA,24447
2004,ADK90,Canoe,open,NA,24450
2003,ADK90,Kayak,k1tourveteran,3,24455
2013,ADK90,Canoe,open,NA,24461
2002,ADK90,Canoe,oc2stdmaster,22,24467
2025,ADK90,Canoe,oc2rec,4,24467.2
2019,ADK90,Guideboat,g2,6,24470
2003,ADK90,Canoe,open,12,24471
2000,ADK90,Kayak,k1tour,3,24472
2008,ADK90,Canoe,open,NA,24472
2022,ADK90,Canoe,oc2stockmaster,8,24475.3
2022,ADK90,SUP,sup,1,24475.6
2002,ADK90,Canoe,oc1ammaster,1,24478
2002,ADK90,Canoe,open,8,24486
2014,ADK90,Canoe,open,NA,24487
2018,ADK90,Canoe,open,NA,24490
2003,ADK90,Kayak,k1tour,3,24492
2009,ADK90,Canoe,open,NA,24492
2006,ADK90,Canoe,oc2stockmixmaster,7,24494
2008,ADK90,Canoe,open,NA,24496
2025,ADK90,Canoe,oc4stock,15,24500.7
2023,ADK90,Canoe,oc2stockgoldnc,3,24508.1
2012,ADK90,Canoe,oc1stock,7,24510
2011,ADK90,Canoe,open,NA,24510
2012,ADK90,Canoe,open,NA,24515
2017,ADK90,Canoe,oc2stockveteran,3,24515
2006,ADK90,Canoe,open,NA,24515
2000,ADK90,Canoe,oc2recmixmaster,3,24516
2001,ADK90,Canoe,oc1recmaster,12,24517
2001,ADK90,Canoe,oc1recmaster,11,24518
2016,ADK90,Canoe,open,NA,24518
2010,ADK90,Canoe,open,NA,24519
2015,ADK90,Canoe,oc2amwomen,1,24522
2001,ADK90,Canoe,oc2std,18,24522
2023,ADK90,Kayak,k1goldnc,1,24524.7
2024,ADK90,Kayak,k2,4,24530.3
2025,ADK90,Unknown,solorecmaster,9,24535.7
2010,ADK90,Guideboat,g2,10,24538
2001,ADK90,Guideboat,g1mod,4,24539
2009,ADK90,Canoe,open,NA,24541
2018,ADK90,Canoe,oc1recmaster,3,24542
2006,ADK90,Guideboat,g2mix,1,24543
2019,ADK90,Canoe,oc1rec,4,24550
2021,ADK90,Canoe,oc2stock,12,24553
2013,ADK90,Canoe,open,NA,24555
2000,ADK90,Guideboat,g2tradmaster,3,24555
2000,ADK90,Canoe,opentour,9,24556
2015,ADK90,Canoe,open,NA,24557
2011,ADK90,Canoe,open,NA,24558
2012,ADK90,Guideboat,g2,7,24559
2005,ADK90,Kayak,k1tourwomen,4,24561
2011,ADK90,Canoe,oc4women,4,24562
2017,ADK90,Canoe,open,NA,24566
2015,ADK90,Canoe,open,NA,24567
2003,ADK90,Canoe,oc2amwomenmaster,2,24567
2010,ADK90,Canoe,open,NA,24575
2004,ADK90,Canoe,open,NA,24575
2006,ADK90,Canoe,open,NA,24576
2025,ADK90,Kayak,k1sportmaster,5,24579.5
2012,ADK90,Canoe,open,NA,24581
2023,ADK90,Canoe,oc2stockmix,9,24587.7
2023,ADK90,Canoe,oc4stockmixnc,3,24592.6
2013,ADK90,Canoe,open,NA,24593
2017,ADK90,Canoe,open,NA,24594
2016,ADK90,Canoe,oc2stockmix,2,24595
2005,ADK90,Canoe,open,NA,24597
2005,ADK90,Canoe,open,NA,24597
2003,ADK90,Canoe,oc1stdveteran,5,24597
2021,ADK90,Unknown,open,24,24599
2006,ADK90,Canoe,oc1stockmaster,11,24599
2000,ADK90,Kayak,k1tourmaster,2,24599
2019,ADK90,Canoe,oc2stockwomen,3,24599
2000,ADK90,Canoe,oc2racwomenmaster,2,24602
2016,ADK90,Canoe,open,NA,24606
2009,ADK90,Canoe,open,NA,24608
2005,ADK90,Canoe,oc1stockmaster,13,24614
2017,ADK90,Canoe,open,NA,24619
2004,ADK90,Canoe,open,NA,24620
2018,ADK90,Canoe,oc2stockveteran,3,24621
2023,ADK90,Unknown,solorecwomennc,1,24625
2022,ADK90,Kayak,k1tournc,3,24626.8
2013,ADK90,Canoe,open,NA,24627
2002,ADK90,Canoe,oc2stdmaster,24,24629
2006,ADK90,Canoe,oc1amveteran,2,24635
2014,ADK90,Canoe,open,NA,24635
2025,ADK90,Canoe,oc4stockmix,16,24636.8
2014,ADK90,Canoe,open,NA,24637
2007,ADK90,Canoe,oc2rec,5,24639
2000,ADK90,Kayak,k1master,7,24645
2016,ADK90,Canoe,oc1rec,2,24654
2010,ADK90,Canoe,open,NA,24655
2005,ADK90,Canoe,oc2stockveteran,6,24660
2022,ADK90,Canoe,oc2stocktour,4,24663
2024,ADK90,Canoe,oc4stocktourmix,5,24663.8
2009,ADK90,Guideboat,g2,8,24664
2015,ADK90,Canoe,open,NA,24664
2019,ADK90,Unknown,open,85,24665
2022,ADK90,Canoe,oc4stocktour,4,24666.4
2005,ADK90,Canoe,oc2recmaster,7,24670
2008,ADK90,Canoe,oc2recwomen,1,24678
2001,ADK90,Guideboat,g2mod,3,24679
2025,ADK90,Canoe,oc2stockmixmaster,4,24679.1
2018,ADK90,Canoe,oc1stock,3,24683
2019,ADK90,Unknown,open,79,24684
2018,ADK90,Canoe,oc1recwomen,1,24684
2024,ADK90,Unknown,solorecwomenmaster,4,24686.8
2001,ADK90,Guideboat,g2trad,4,24687
2002,ADK90,Canoe,oc2stdmix,7,24688
2022,ADK90,Canoe,oc1,1,24689.4
2001,ADK90,Canoe,open,11,24694
2022,ADK90,Canoe,oc2stockopen,16,24695.1
2019,ADK90,Unknown,open,77,24697
2016,ADK90,Canoe,open,NA,24700
2021,ADK90,SUP,solorecmaster,4,24704
2000,ADK90,Canoe,opentour,10,24706
2007,ADK90,Guideboat,g2,9,24706
2010,ADK90,Canoe,oc2recmix,2,24711
2003,ADK90,Canoe,open,14,24716
2023,ADK90,Canoe,oc1stockmaster,5,24716.1
2017,ADK90,Canoe,open,NA,24718
2012,ADK90,Canoe,open,NA,24719
2002,ADK90,Canoe,open,11,24722
2005,ADK90,Canoe,oc1stockveteran,4,24722
2000,ADK90,Kayak,k1tour,4,24723
2016,ADK90,Canoe,open,NA,24731
2009,ADK90,Canoe,open,NA,24731
2012,ADK90,Canoe,open,NA,24732
2006,ADK90,Kayak,k1unlimitedwomen,2,24734
2016,ADK90,Canoe,open,NA,24734
2011,ADK90,Canoe,open,NA,24735
2006,ADK90,Canoe,oc4,13,24738
2024,ADK90,Canoe,oc2stocktour,2,24738.2
2025,ADK90,Canoe,oc2stockmix,11,24738.7
2024,ADK90,Canoe,oc2rec,5,24740
2019,ADK90,Kayak,k1tourveteran,2,24740
2002,ADK90,Canoe,oc2std,12,24742
2002,ADK90,Canoe,oc2recmix,3,24756
2000,ADK90,Canoe,oc1stdveteran,2,24758
2011,ADK90,Canoe,open,NA,24758
2000,ADK90,Canoe,oc1stdmaster,11,24760
2022,ADK90,Canoe,oc2stockmaster,7,24761
2002,ADK90,Kayak,k2,6,24764
2023,ADK90,Unknown,solrecmaster,4,24764.3
2014,ADK90,Canoe,oc1stockmaster,5,24765
2007,ADK90,Canoe,oc1rec,6,24766
2010,ADK90,Canoe,open,NA,24770
2007,ADK90,Guideboat,g2mix,1,24770
2009,ADK90,Canoe,open,NA,24771
2015,ADK90,Guideboat,g2,5,24774
2000,ADK90,Canoe,oc1stdveteran,4,24776
2018,ADK90,Canoe,oc4stockmix,11,24777
2025,ADK90,Canoe,oc2stock,19,24778.7
2000,ADK90,Canoe,oc2recmix,3,24779
2009,ADK90,Canoe,open,NA,24788
2007,ADK90,Canoe,oc2stock,12,24790
2007,ADK90,Canoe,open,NA,24792
2005,ADK90,Canoe,open,NA,24793
2016,ADK90,Canoe,oc2stockwomen,3,24794
2007,ADK90,Guideboat,g2,7,24798
2007,ADK90,Canoe,oc2recwomen,1,24804
2014,ADK90,Canoe,open,NA,24805
2003,ADK90,Canoe,open,17,24807
2022,ADK90,Canoe,oc2jrsr,3,24807.6
2012,ADK90,Canoe,open,NA,24808
2000,ADK90,Canoe,oc2stdwomenmaster,4,24808
2018,ADK90,Canoe,open,NA,24808
2010,ADK90,Canoe,oc1stock,3,24814
2016,ADK90,Canoe,open,NA,24818
2002,ADK90,Canoe,oc2recmixmaster,3,24820
2024,ADK90,Canoe,oc2stockwomen,4,24821.6
2007,ADK90,Kayak,k1unlimitedwomen,1,24826
2013,ADK90,Canoe,open,NA,24835
2013,ADK90,Canoe,open,NA,24836
2006,ADK90,Canoe,oc2stockwomen,4,24847
2009,ADK90,Canoe,open,NA,24848
2010,ADK90,Canoe,open,NA,24854
2021,ADK90,Unknown,open,23,24855
2010,ADK90,Canoe,open,NA,24856
2025,ADK90,Canoe,oc2rec,3,24857.8
2016,ADK90,Canoe,open,NA,24860
2007,ADK90,Guideboat,g2,10,24863
2015,ADK90,Canoe,open,NA,24864
2010,ADK90,Canoe,open,NA,24867
2021,ADK90,Unknown,open,30,24868
2017,ADK90,Canoe,oc2stockmaster,3,24869
2012,ADK90,Canoe,open,NA,24876
2023,ADK90,Canoe,oc4stockwomennc,1,24878.6
2015,ADK90,Canoe,oc1stock,4,24879
2019,ADK90,Unknown,open,81,24892
2013,ADK90,Canoe,open,NA,24892
2003,ADK90,Canoe,oc2recmixmaster,2,24904
2016,ADK90,Guideboat,g1women,1,24905
2003,ADK90,Canoe,open,13,24906
2018,ADK90,Canoe,open,NA,24908
2025,ADK90,Canoe,oc4stocktour,3,24910.7
2017,ADK90,Canoe,open,NA,24911
2016,ADK90,Canoe,oc2stockmixsuperveteran,1,24911
2013,ADK90,Canoe,open,NA,24912
2015,ADK90,Canoe,open,NA,24913
2005,ADK90,Canoe,open,NA,24914
2003,ADK90,Guideboat,g2modwomen,1,24916
2025,ADK90,Canoe,oc4stockmix,17,24916.8
2013,ADK90,Guideboat,g2,6,24921
2008,ADK90,Canoe,open,NA,24922
2010,ADK90,Canoe,open,NA,24923
2014,ADK90,Canoe,open,NA,24927
2011,ADK90,Canoe,open,NA,24928
2017,ADK90,Canoe,oc2stockmixmaster,4,24929
2000,ADK90,Canoe,oc2stdwomen,1,24932
2001,ADK90,Canoe,open,10,24934
2008,ADK90,Canoe,oc1recwomen,1,24934
2025,ADK90,Kayak,k1sport,2,24943.5
2007,ADK90,Canoe,open,NA,24945
2005,ADK90,Canoe,open,NA,24946
2023,ADK90,Unknown,solrecwomen,4,24947.1
2017,ADK90,Canoe,open,NA,24951
2016,ADK90,Canoe,open,NA,24952
2012,ADK90,Canoe,open,NA,24955
2011,ADK90,Canoe,open,NA,24958
2012,ADK90,Canoe,open,NA,24960
2025,ADK90,Canoe,oc2stockwomen,2,24973.3
2012,ADK90,Canoe,open,NA,24983
2003,ADK90,Canoe,oc2stdwomenmaster,2,24983
2000,ADK90,Canoe,opentour,12,24985
2004,ADK90,Canoe,oc2stdwomen,4,24985
2018,ADK90,Canoe,open,NA,24985
2007,ADK90,Canoe,oc1stock,9,24993
2002,ADK90,Canoe,open,14,24997
2015,ADK90,Canoe,open,NA,24999
2011,ADK90,Canoe,open,NA,25008
2024,ADK90,Unknown,solorectour,3,25012.1
2025,ADK90,Canoe,oc2stockwomen,3,25012.7
2010,ADK90,Canoe,oc2stockmixmaster,11,25013
2007,ADK90,Canoe,open,NA,25013
2010,ADK90,Canoe,open,NA,25014
2010,ADK90,Canoe,open,NA,25016
2024,ADK90,Unknown,solorectour,2,25019.9
2004,ADK90,Canoe,open,NA,25020
2015,ADK90,Guideboat,g1,2,25020
2024,ADK90,Canoe,oc2rec,4,25020.6
2024,ADK90,Unknown,solorecveteran,7,25030.4
2014,ADK90,Canoe,open,NA,25031
2015,ADK90,Canoe,open,NA,25032
2014,ADK90,Canoe,open,NA,25032
2017,ADK90,Canoe,open,NA,25037
2025,ADK90,Canoe,oc1stock,6,25038.2
2005,ADK90,Canoe,oc2stockmixveteran,3,25040
2025,ADK90,Guideboat,g2,3,25041.6
2009,ADK90,Canoe,open,NA,25042
2017,ADK90,Canoe,open,NA,25044
2000,ADK90,Canoe,oc2stdmix,8,25048
2013,ADK90,Canoe,open,NA,25049
2015,ADK90,Guideboat,g2,6,25053
2007,ADK90,Canoe,open,NA,25055
2017,ADK90,Canoe,open,NA,25057
2016,ADK90,Canoe,open,NA,25060
2009,ADK90,Canoe,open,NA,25062
2019,ADK90,Unknown,open,75,25062
2005,ADK90,Canoe,oc1stockmaster,14,25062
2015,ADK90,Canoe,open,NA,25066
2003,ADK90,Canoe,oc2recmix,3,25066
2018,ADK90,Canoe,open,NA,25080
2022,ADK90,Canoe,oc2recjrsr,3,25080.9
2003,ADK90,Canoe,open,19,25082
2015,ADK90,Canoe,open,NA,25083
2015,ADK90,Canoe,opensuperveteranmix,1,25083
2003,ADK90,Canoe,oc2stdwomen,3,25083
2002,ADK90,Canoe,oc1recveteran,5,25085
2018,ADK90,Canoe,oc2stockmixmaster,4,25086
2007,ADK90,Canoe,open,NA,25087
2002,ADK90,Canoe,oc2std,13,25087
2016,ADK90,Canoe,open,NA,25088
2013,ADK90,Canoe,open,NA,25097
2011,ADK90,Guideboat,g2,9,25097
2012,ADK90,Canoe,open,NA,25103
2006,ADK90,Canoe,open,NA,25105
2017,ADK90,Canoe,open,NA,25108
2008,ADK90,Canoe,open,NA,25109
2007,ADK90,Canoe,open,NA,25112
2012,ADK90,Canoe,oc1am,1,25113
2002,ADK90,Canoe,oc2stdmix,8,25117
2000,ADK90,Canoe,oc2std,18,25117
2025,ADK90,Canoe,oc4stockwomen,7,25117.3
2004,ADK90,Canoe,oc2stdwomen,5,25120
2025,ADK90,Canoe,oc2rec,5,25120.8
2025,ADK90,Canoe,oc4stocktour,4,25121.6
2002,ADK90,Canoe,oc2stdmixveteran,1,25130
2023,ADK90,Unknown,voyageur,5,25131.9
2025,ADK90,Canoe,oc2stockmixveteran,6,25132.3
2024,ADK90,Canoe,oc1stockveteran,3,25132.5
2023,ADK90,Canoe,oc2recnc,3,25133.4
2018,ADK90,Canoe,oc1recveteran,2,25134
2023,ADK90,Canoe,oc4mix,7,25135
2010,ADK90,Canoe,open,NA,25135
2024,ADK90,Canoe,oc2stock,21,25149.2
2009,ADK90,Canoe,open,NA,25154
2001,ADK90,Canoe,oc2stdveteran,2,25156
2012,ADK90,Canoe,open,NA,25162
2015,ADK90,Canoe,open,NA,25165
2024,ADK90,Canoe,oc2stock,22,25169.6
2001,ADK90,Canoe,oc2recmaster,3,25170
2012,ADK90,Canoe,open,NA,25170
2019,ADK90,Unknown,open,83,25174
2016,ADK90,Canoe,open,NA,25175
2008,ADK90,Canoe,open,NA,25176
2001,ADK90,Canoe,open,12,25176
2013,ADK90,Canoe,open,NA,25177
2009,ADK90,Kayak,k1tourwomen,2,25178
2016,ADK90,Canoe,open,NA,25181
2015,ADK90,Guideboat,g1,3,25184
2019,ADK90,Unknown,open,87,25186
2002,ADK90,Kayak,k1marathon,9,25189
2016,ADK90,Canoe,open,NA,25191
2021,ADK90,Unknown,open,29,25192
2025,ADK90,Canoe,oc2stockwomen,4,25192.7
2016,ADK90,Canoe,open,NA,25196
2010,ADK90,Canoe,open,NA,25198
2022,ADK90,Unknown,solorectour,6,25199.7
2022,ADK90,Canoe,oc2rectour,7,25201.8
2018,ADK90,Canoe,oc1rec,2,25206
2016,ADK90,Guideboat,g2,7,25208
2002,ADK90,Canoe,oc2recmix,4,25211
2017,ADK90,Canoe,open,NA,25213
2022,ADK90,Canoe,oc2stockopen,15,25213.3
2002,ADK90,Canoe,oc2stdmaster,25,25215
2000,ADK90,Canoe,oc1rac,3,25217
2013,ADK90,Canoe,open,NA,25222
2001,ADK90,Canoe,oc2family,7,25223
2000,ADK90,Guideboat,g2tradmaster,4,25228
2001,ADK90,Guideboat,g1trad,2,25229
2025,ADK90,Canoe,oc2stockmaster,11,25229.2
2019,ADK90,Unknown,open,86,25230
2010,ADK90,Canoe,open,NA,25234
2022,ADK90,Canoe,oc2stockveteran,5,25234
2018,ADK90,Canoe,oc2rec,3,25234
2000,ADK90,Canoe,oc2stdmix,7,25236
2022,ADK90,Canoe,oc2stock,7,25237.1
2001,ADK90,Canoe,open,13,25241
2014,ADK90,Guideboat,g2women,1,25242
2019,ADK90,Unknown,open,84,25244
2009,ADK90,Canoe,oc1recveteran,2,25257
2005,ADK90,Canoe,open,NA,25257
2010,ADK90,Canoe,open,NA,25257
2002,ADK90,Kayak,k1marathonveteran,2,25259
2006,ADK90,Canoe,open,NA,25260
2004,ADK90,Canoe,open,NA,25262
2004,ADK90,Canoe,open,NA,25263
2002,ADK90,Guideboat,g2trad,2,25265
2013,ADK90,Canoe,open,NA,25265
2012,ADK90,Canoe,open,NA,25266
2001,ADK90,Canoe,open,14,25267
2017,ADK90,Canoe,open,NA,25269
2003,ADK90,Canoe,oc2amwomenmaster,3,25272
2008,ADK90,Canoe,open,NA,25273
2018,ADK90,Canoe,oc2am,3,25275
2025,ADK90,Kayak,k1sportnc,3,25275.4
2015,ADK90,Guideboat,g2,7,25282
2015,ADK90,Canoe,open,NA,25282
2007,ADK90,Canoe,open,NA,25283
2006,ADK90,Canoe,open,NA,25285
2015,ADK90,Canoe,oc1recveteran,2,25285
2019,ADK90,Canoe,oc1stockwomen,1,25287
2002,ADK90,Canoe,open,10,25289
2022,ADK90,Canoe,oc2stockmix,9,25290.2
2012,ADK90,Canoe,open,NA,25291
2002,ADK90,Canoe,oc2recveteran,1,25299
2024,ADK90,Canoe,oc2rectourmix,1,25299.2
2022,ADK90,Unknown,voyageur,3,25300.4
2014,ADK90,Canoe,open,NA,25302
2004,ADK90,Canoe,open,NA,25305
2017,ADK90,Canoe,open,NA,25308
2002,ADK90,Canoe,oc2std,14,25311
2013,ADK90,Canoe,open,NA,25313
2012,ADK90,Canoe,open,NA,25314
2022,ADK90,Canoe,oc2stockmastertour,5,25314.2
2015,ADK90,Canoe,open,NA,25317
2018,ADK90,Canoe,oc4stockmix,12,25318
2017,ADK90,Canoe,open,NA,25320
2007,ADK90,Canoe,open,NA,25321
2017,ADK90,Canoe,open,NA,25327
2009,ADK90,Canoe,open,NA,25329
2024,ADK90,Canoe,oc3stocktourmix,5,25333
2010,ADK90,Canoe,open,NA,25338
2016,ADK90,Canoe,open,NA,25339
2009,ADK90,Canoe,open,NA,25339
2023,ADK90,Canoe,oc2recnc,4,25339.6
2010,ADK90,Canoe,open,NA,25341
2010,ADK90,Canoe,open,NA,25342
2018,ADK90,Canoe,open,NA,25342
2021,ADK90,Unknown,open,22,25342
2015,ADK90,Canoe,open,NA,25345
2021,ADK90,Canoe,oc4stockmix,20,25346
2018,ADK90,Canoe,open,NA,25358
2001,ADK90,Canoe,oc2stdmaster,25,25361
2015,ADK90,Canoe,open,NA,25376
2017,ADK90,Canoe,open,NA,25377
2012,ADK90,Canoe,open,NA,25378
2014,ADK90,Canoe,open,NA,25384
2018,ADK90,Canoe,oc2stockmix,5,25384
2010,ADK90,Canoe,open,NA,25385
2023,ADK90,Unknown,solrecwomen,6,25387.6
2002,ADK90,Canoe,oc2stdmixveteran,2,25388
2009,ADK90,Canoe,oc1rec,6,25393
2018,ADK90,Guideboat,g2,1,25394
2018,ADK90,Unknown,voyageur,6,25397
2005,ADK90,Canoe,oc1stockwomen,2,25397
2014,ADK90,Canoe,open,NA,25398
2022,ADK90,Canoe,oc2stock,8,25400.3
2008,ADK90,Guideboat,g2mix,2,25405
2006,ADK90,Canoe,open,NA,25406
2023,ADK90,Unknown,solorecwomennc,2,25409.5
2002,ADK90,Canoe,oc2amwomenmaster,3,25410
2003,ADK90,Kayak,k1rec,3,25412
2019,ADK90,Unknown,open,97,25414
2010,ADK90,Canoe,oc2recmix,3,25414
2018,ADK90,Canoe,open,NA,25414
2017,ADK90,Canoe,open,NA,25415
2013,ADK90,Canoe,open,NA,25420
2018,ADK90,Canoe,open,NA,25432
2013,ADK90,Canoe,open,NA,25435
2003,ADK90,Canoe,oc2stdwomenmaster,3,25436
2021,ADK90,Unknown,opensup,2,25440
2014,ADK90,Canoe,open,NA,25445
2014,ADK90,Canoe,open,NA,25467
2002,ADK90,Canoe,open,12,25467
2019,ADK90,Canoe,oc2stock,7,25467
2018,ADK90,Canoe,oc2stockmixmaster,5,25469
2010,ADK90,Canoe,open,NA,25472
2022,ADK90,Canoe,oc4stocktournc,4,25481
2025,ADK90,Canoe,oc2stock,23,25482.4
2009,ADK90,Canoe,open,NA,25484
2007,ADK90,Guideboat,g2mix,2,25485
2016,ADK90,Canoe,open,NA,25491
2017,ADK90,Canoe,oc1recveteran,3,25492
2010,ADK90,Canoe,open,NA,25497
2003,ADK90,Canoe,open,20,25501
2025,ADK90,Canoe,oc2stock,20,25504.5
2025,ADK90,Canoe,oc4stock,16,25505.4
2010,ADK90,Canoe,open,NA,25513
2002,ADK90,Canoe,oc2rec,8,25517
2023,ADK90,Unknown,solrecwomen,5,25518.6
2013,ADK90,Canoe,open,NA,25523
2023,ADK90,Canoe,oc2stock,16,25524.3
2024,ADK90,Unknown,solorec,6,25525.6
2024,ADK90,Unknown,solorectourwomen,2,25525.6
2003,ADK90,Canoe,open,21,25526
2003,ADK90,Canoe,oc2rec,9,25531
2019,ADK90,Unknown,open,89,25535
2018,ADK90,Canoe,oc2recmix,1,25537
2022,ADK90,Canoe,oc2rectour,5,25537.1
2025,ADK90,Canoe,oc2stockveteran,2,25545.3
2001,ADK90,Canoe,oc2stdmaster,24,25546
2009,ADK90,Canoe,oc2stockmix,8,25548
2022,ADK90,Canoe,oc1stock,2,25548.2
2012,ADK90,Canoe,open,NA,25549
2015,ADK90,Canoe,oc1stock,5,25557
2009,ADK90,Canoe,open,NA,25563
2007,ADK90,Canoe,oc2recmix,3,25563
2012,ADK90,Canoe,open,NA,25564
2021,ADK90,Unknown,open,31,25565
2016,ADK90,Canoe,open,NA,25573
2002,ADK90,Kayak,k1recwomen,3,25577
2019,ADK90,Canoe,oc2jrsr,3,25578
2008,ADK90,Canoe,open,NA,25579
2013,ADK90,Canoe,open,NA,25581
2007,ADK90,Canoe,oc2recveteran,1,25591
2025,ADK90,Canoe,oc2stocknc,5,25594.3
2015,ADK90,Canoe,open,NA,25595
2005,ADK90,Canoe,open,NA,25595
2010,ADK90,Canoe,open,NA,25596
2004,ADK90,Canoe,open,NA,25602
2006,ADK90,Canoe,oc2stockwomen,5,25612
2004,ADK90,Canoe,open,NA,25617
2004,ADK90,Canoe,open,NA,25619
2017,ADK90,Canoe,open,NA,25621
2007,ADK90,Canoe,oc1amwomen,1,25621
2024,ADK90,Unknown,solorec,5,25623.9
2007,ADK90,Kayak,k1tour,3,25630
2015,ADK90,Canoe,open,NA,25631
2017,ADK90,Canoe,open,NA,25634
2021,ADK90,Canoe,oc4stockwomenmaster,5,25635
2008,ADK90,Guideboat,g2women,1,25637
2009,ADK90,Canoe,open,NA,25637
2024,ADK90,Canoe,oc2rectourmix,2,25639.8
2000,ADK90,Guideboat,g2modwomen,1,25646
2000,ADK90,Canoe,oc2stdmix,9,25651
2011,ADK90,Canoe,open,NA,25652
2010,ADK90,Canoe,open,NA,25657
2024,ADK90,Unknown,solorecmaster,8,25671.4
2016,ADK90,Canoe,oc2rec,4,25673
2007,ADK90,Canoe,oc2recmaster,2,25673
2002,ADK90,Canoe,oc2recmaster,3,25674
2016,ADK90,Guideboat,g2,9,25676
2019,ADK90,Unknown,open,91,25677
2018,ADK90,Canoe,open,NA,25678
2009,ADK90,Canoe,open,NA,25680
2021,ADK90,Unknown,open,28,25682
2014,ADK90,Canoe,open,NA,25686
2011,ADK90,Canoe,open,NA,25687
2014,ADK90,Kayak,k1tour,3,25688
2024,ADK90,Canoe,oc2stocktour,3,25690.5
2018,ADK90,Canoe,oc1am,2,25704
2024,ADK90,Canoe,oc2stockmix,7,25708.5
2012,ADK90,Canoe,open,NA,25713
2007,ADK90,Canoe,open,NA,25715
2022,ADK90,Canoe,oc2stock,9,25716.6
2017,ADK90,Canoe,open,NA,25719
2022,ADK90,Unknown,solorectour,5,25721.8
2014,ADK90,Canoe,open,NA,25732
2016,ADK90,Canoe,open,NA,25735
2002,ADK90,Kayak,k1rec,5,25736
2025,ADK90,Guideboat,g1,3,25736.4
2008,ADK90,Canoe,open,NA,25741
2012,ADK90,Canoe,open,NA,25753
2014,ADK90,Canoe,open,NA,25755
2022,ADK90,Canoe,oc2stock,10,25755.2
2011,ADK90,Canoe,open,NA,25758
2011,ADK90,Canoe,open,NA,25772
2007,ADK90,Guideboat,g2,11,25772
2024,ADK90,Unknown,solorecmaster,9,25789.6
2012,ADK90,Canoe,open,NA,25797
2017,ADK90,Canoe,open,NA,25797
2019,ADK90,Kayak,k1tourmaster,7,25813
2008,ADK90,Canoe,open,NA,25813
2015,ADK90,Guideboat,g1,4,25819
2017,ADK90,Canoe,oc2stockmix,7,25823
2008,ADK90,Canoe,open,NA,25827
2009,ADK90,Canoe,oc1recveteran,3,25827
2001,ADK90,Canoe,oc2std,20,25829
2001,ADK90,Canoe,oc2stdmix,10,25829
2013,ADK90,Canoe,open,NA,25833
2018,ADK90,Canoe,open,NA,25834
2019,ADK90,SUP,superveterans,3,25834
2025,ADK90,Canoe,oc2stock,21,25837.4
2005,ADK90,Canoe,oc1amveteran,3,25839
2009,ADK90,Canoe,open,NA,25842
2012,ADK90,Canoe,open,NA,25843
