year,raceId,boatType,classId,place,value,temp,rain,water
2023,ADK90,Canoe,oc2recnc,2,24040.4,65.2,0,5
2025,ADK90,Kayak,k1sportveteran,2,24041.3,60.5,0.134,3.08
2022,ADK90,Canoe,oc2stock,5,24043.7,67.5,0,3.91
2017,ADK90,Canoe,open,NA,24046,52.8,0.02,5.46
2025,ADK90,Canoe,oc2stockmix,8,24046.3,60.5,0.134,3.08
2008,ADK90,Canoe,oc2rec,5,24048,70.2,0.323,4.58
2019,ADK90,Unknown,open,70,24052,59.3,0.008,4.97
2024,ADK90,Guideboat,g2,5,24071.9,59.6,0.768,4.26
2021,ADK90,Unknown,openmaster,9,24072,60,0,5.13
2022,ADK90,Unknown,solorecveteran,5,24072.8,67.5,0,3.91
2012,ADK90,Canoe,oc2ammix,5,24073,69.1,0.516,4.29
2011,ADK90,Canoe,open,NA,24076,62.9,0,7.28
2022,ADK90,Guideboat,g1,2,24076.3,67.5,0,3.91
2018,ADK90,Canoe,open,NA,24078,58.7,0,2.76
2022,ADK90,Canoe,oc2stockopen,13,24079.6,67.5,0,3.91
2024,ADK90,Canoe,oc2stockwomenveteran,1,24082.8,59.6,0.768,4.26
2012,ADK90,Kayak,k1tourwomen,1,24089,69.1,0.516,4.29
2019,ADK90,Unknown,open,80,24089,59.3,0.008,4.97
2024,ADK90,Canoe,oc2stocknc,2,24090.6,59.6,0.768,4.26
2012,ADK90,Canoe,open,NA,24092,69.1,0.516,4.29
2023,ADK90,Guideboat,g2,5,24093.8,65.2,0,5
2008,ADK90,Canoe,open,NA,24101,70.2,0.323,4.58
2025,ADK90,Canoe,oc2stockmixmaster,3,24111.1,60.5,0.134,3.08
2014,ADK90,Canoe,open,NA,24112,68.9,0.067,4.01
2013,ADK90,Canoe,open,NA,24115,57.4,0.047,4.6
2008,ADK90,Canoe,open,NA,24118,70.2,0.323,4.58
2023,ADK90,Canoe,oc2mix,3,24118.8,65.2,0,5
2022,ADK90,Canoe,oc4stocktour,3,24123.1,67.5,0,3.91
2014,ADK90,Guideboat,g2,3,24127,68.9,0.067,4.01
2010,ADK90,Canoe,open,NA,24130,58.4,0,3.89
2025,ADK90,Unknown,solorecmaster,6,24130.8,60.5,0.134,3.08
2012,ADK90,Canoe,oc1stock,6,24134,69.1,0.516,4.29
2016,ADK90,Canoe,open,NA,24137,69.6,0.004,3.19
2022,ADK90,Canoe,oc2stockmaster,6,24138.1,67.5,0,3.91
2010,ADK90,Canoe,open,NA,24140,58.4,0,3.89
2016,ADK90,Guideboat,g2,6,24140,69.6,0.004,3.19
2010,ADK90,Canoe,open,NA,24140,58.4,0,3.89
2008,ADK90,Kayak,k1women,1,24143,70.2,0.323,4.58
2022,ADK90,Canoe,oc2rectour,6,24144.9,67.5,0,3.91
2009,ADK90,Canoe,oc2family,2,24149,60,0.185,4.03
2010,ADK90,Canoe,oc1rec,8,24152,58.4,0,3.89
2010,ADK90,Canoe,open,NA,24152,58.4,0,3.89
2019,ADK90,Unknown,open,78,24153,59.3,0.008,4.97
2012,ADK90,Canoe,open,NA,24154,69.1,0.516,4.29
2009,ADK90,Canoe,oc2stock,11,24156,60,0.185,4.03
2024,ADK90,Canoe,oc2stock,20,24158.1,59.6,0.768,4.26
2012,ADK90,Canoe,oc1stock,5,24159,69.1,0.516,4.29
2009,ADK90,Canoe,open,NA,24165,60,0.185,4.03
2024,ADK90,Canoe,oc1tour,1,24166.3,59.6,0.768,4.26
2013,ADK90,Guideboat,g2mix,2,24167,57.4,0.047,4.6
2022,ADK90,Unknown,solorectour,4,24169.9,67.5,0,3.91
2021,ADK90,Unknown,open,26,24171,60,0,5.13
2019,ADK90,Canoe,oc2recmix,2,24176,59.3,0.008,4.97
2008,ADK90,Canoe,open,NA,24180,70.2,0.323,4.58
2018,ADK90,Canoe,open,NA,24184,58.7,0,2.76
2017,ADK90,Canoe,open,NA,24190,52.8,0.02,5.46
2012,ADK90,Canoe,open,NA,24192,69.1,0.516,4.29
2014,ADK90,Canoe,open,NA,24195,68.9,0.067,4.01
2022,ADK90,Kayak,k1tourmaster,4,24198.7,67.5,0,3.91
2025,ADK90,Canoe,oc4stockmixmaster,3,24201.3,60.5,0.134,3.08
2013,ADK90,Canoe,open,NA,24203,57.4,0.047,4.6
2023,ADK90,Canoe,oc2mix,2,24203.7,65.2,0,5
2016,ADK90,Canoe,open,NA,24210,69.6,0.004,3.19
2024,ADK90,Unknown,solorectour,1,24214.3,59.6,0.768,4.26
2017,ADK90,Canoe,open,NA,24220,52.8,0.02,5.46
2012,ADK90,Canoe,open,NA,24231,69.1,0.516,4.29
2022,ADK90,Canoe,oc2stockopen,14,24234.1,67.5,0,3.91
2014,ADK90,Canoe,open,NA,24243,68.9,0.067,4.01
2017,ADK90,Guideboat,g2mix,2,24243,52.8,0.02,5.46
2010,ADK90,Canoe,open,NA,24246,58.4,0,3.89
2021,ADK90,Unknown,opensup,1,24248,60,0,5.13
2023,ADK90,Canoe,oc2stockgoldmixnc,3,24251.2,65.2,0,5
2017,ADK90,Canoe,open,NA,24252,52.8,0.02,5.46
2024,ADK90,Canoe,oc2openmaster,3,24253.7,59.6,0.768,4.26
2019,ADK90,Unknown,open,73,24254,59.3,0.008,4.97
2014,ADK90,Canoe,open,NA,24256,68.9,0.067,4.01
2016,ADK90,Canoe,open,NA,24257,69.6,0.004,3.19
2019,ADK90,Kayak,k1tourwomen,1,24258,59.3,0.008,4.97
2024,ADK90,Canoe,oc4stockncmix,2,24260.2,59.6,0.768,4.26
2015,ADK90,Guideboat,g2,4,24263,63,0.185,2.75
2008,ADK90,Canoe,open,NA,24265,70.2,0.323,4.58
2018,ADK90,Canoe,oc2stockveteran,2,24265,58.7,0,2.76
2017,ADK90,Canoe,open,NA,24280,52.8,0.02,5.46
2011,ADK90,Canoe,open,NA,24283,62.9,0,7.28
2011,ADK90,Canoe,open,NA,24294,62.9,0,7.28
2023,ADK90,Canoe,oc2stocknc,2,24299.8,65.2,0,5
2018,ADK90,Canoe,open,NA,24300,58.7,0,2.76
2010,ADK90,Canoe,open,NA,24302,58.4,0,3.89
2018,ADK90,Canoe,oc2stockmix,4,24303,58.7,0,2.76
2009,ADK90,Canoe,open,NA,24305,60,0.185,4.03
2008,ADK90,Canoe,oc2family,3,24311,70.2,0.323,4.58
2011,ADK90,Canoe,open,NA,24314,62.9,0,7.28
2009,ADK90,Canoe,oc2stockmaster,11,24317,60,0.185,4.03
2014,ADK90,Canoe,open,NA,24317,68.9,0.067,4.01
2018,ADK90,Canoe,open,NA,24328,58.7,0,2.76
2017,ADK90,Canoe,oc1recwomen,2,24329,52.8,0.02,5.46
2009,ADK90,Canoe,oc1rec,5,24333,60,0.185,4.03
2025,ADK90,Canoe,oc2rec,2,24335.3,60.5,0.134,3.08
2022,ADK90,Unknown,voyageurstandard,2,24336,67.5,0,3.91
2014,ADK90,Canoe,open,NA,24346,68.9,0.067,4.01
2018,ADK90,Canoe,oc1recveteran,1,24351,58.7,0,2.76
2011,ADK90,Canoe,oc2recwomen,1,24358,62.9,0,7.28
2019,ADK90,Unknown,open,88,24359,59.3,0.008,4.97
2017,ADK90,Canoe,oc2stock,9,24360,52.8,0.02,5.46
2015,ADK90,Canoe,open,NA,24361,63,0.185,2.75
2016,ADK90,Canoe,oc1stockwomen,1,24362,69.6,0.004,3.19
2018,ADK90,Guideboat,g1,2,24362,58.7,0,2.76
2008,ADK90,Canoe,open,NA,24364,70.2,0.323,4.58
2024,ADK90,Unknown,solorecmaster,7,24375.4,59.6,0.768,4.26
2017,ADK90,Kayak,k1tour,7,24381,52.8,0.02,5.46
2025,ADK90,Canoe,oc2stock,17,24383.9,60.5,0.134,3.08
2010,ADK90,Canoe,open,NA,24385,58.4,0,3.89
2024,ADK90,Canoe,oc2rec,6,24385.3,59.6,0.768,4.26
2008,ADK90,Canoe,open,NA,24387,70.2,0.323,4.58
2022,ADK90,Kayak,k1tournc,4,24388.1,67.5,0,3.91
2022,ADK90,Canoe,oc2stock,6,24395.1,67.5,0,3.91
2014,ADK90,Canoe,open,NA,24399,68.9,0.067,4.01
2024,ADK90,Canoe,oc4stockwomenmaster,5,24399.4,59.6,0.768,4.26
2012,ADK90,Canoe,open,NA,24403,69.1,0.516,4.29
2025,ADK90,Canoe,oc2stock,18,24403.4,60.5,0.134,3.08
2017,ADK90,Canoe,open,NA,24405,52.8,0.02,5.46
2013,ADK90,Canoe,voyageur,8,24406,57.4,0.047,4.6
2009,ADK90,Canoe,open,NA,24410,60,0.185,4.03
2021,ADK90,Canoe,oc1,2,24418,60,0,5.13
2016,ADK90,Canoe,oc1recwomen,1,24440,69.6,0.004,3.19
2008,ADK90,Canoe,open,NA,24440,70.2,0.323,4.58
2013,ADK90,Canoe,open,NA,24440,57.4,0.047,4.6
2025,ADK90,Guideboat,g2,2,24441.8,60.5,0.134,3.08
2009,ADK90,Canoe,open,NA,24446,60,0.185,4.03
2018,ADK90,Canoe,open,NA,24447,58.7,0,2.76
2013,ADK90,Canoe,open,NA,24461,57.4,0.047,4.6
2025,ADK90,Canoe,oc2rec,4,24467.2,60.5,0.134,3.08
2019,ADK90,Guideboat,g2,6,24470,59.3,0.008,4.97
2008,ADK90,Canoe,open,NA,24472,70.2,0.323,4.58
2022,ADK90,Canoe,oc2stockmaster,8,24475.3,67.5,0,3.91
2022,ADK90,SUP,sup,1,24475.6,67.5,0,3.91
2014,ADK90,Canoe,open,NA,24487,68.9,0.067,4.01
2018,ADK90,Canoe,open,NA,24490,58.7,0,2.76
2009,ADK90,Canoe,open,NA,24492,60,0.185,4.03
2008,ADK90,Canoe,open,NA,24496,70.2,0.323,4.58
2025,ADK90,Canoe,oc4stock,15,24500.7,60.5,0.134,3.08
2023,ADK90,Canoe,oc2stockgoldnc,3,24508.1,65.2,0,5
2012,ADK90,Canoe,oc1stock,7,24510,69.1,0.516,4.29
2011,ADK90,Canoe,open,NA,24510,62.9,0,7.28
2012,ADK90,Canoe,open,NA,24515,69.1,0.516,4.29
2017,ADK90,Canoe,oc2stockveteran,3,24515,52.8,0.02,5.46
2016,ADK90,Canoe,open,NA,24518,69.6,0.004,3.19
2010,ADK90,Canoe,open,NA,24519,58.4,0,3.89
2015,ADK90,Canoe,oc2amwomen,1,24522,63,0.185,2.75
2023,ADK90,Kayak,k1goldnc,1,24524.7,65.2,0,5
2024,ADK90,Kayak,k2,4,24530.3,59.6,0.768,4.26
2025,ADK90,Unknown,solorecmaster,9,24535.7,60.5,0.134,3.08
2010,ADK90,Guideboat,g2,10,24538,58.4,0,3.89
2009,ADK90,Canoe,open,NA,24541,60,0.185,4.03
2018,ADK90,Canoe,oc1recmaster,3,24542,58.7,0,2.76
2019,ADK90,Canoe,oc1rec,4,24550,59.3,0.008,4.97
2021,ADK90,Canoe,oc2stock,12,24553,60,0,5.13
2013,ADK90,Canoe,open,NA,24555,57.4,0.047,4.6
2015,ADK90,Canoe,open,NA,24557,63,0.185,2.75
2011,ADK90,Canoe,open,NA,24558,62.9,0,7.28
2012,ADK90,Guideboat,g2,7,24559,69.1,0.516,4.29
2011,ADK90,Canoe,oc4women,4,24562,62.9,0,7.28
2017,ADK90,Canoe,open,NA,24566,52.8,0.02,5.46
2015,ADK90,Canoe,open,NA,24567,63,0.185,2.75
2010,ADK90,Canoe,open,NA,24575,58.4,0,3.89
2025,ADK90,Kayak,k1sportmaster,5,24579.5,60.5,0.134,3.08
2012,ADK90,Canoe,open,NA,24581,69.1,0.516,4.29
2023,ADK90,Canoe,oc2stockmix,9,24587.7,65.2,0,5
2023,ADK90,Canoe,oc4stockmixnc,3,24592.6,65.2,0,5
2013,ADK90,Canoe,open,NA,24593,57.4,0.047,4.6
2017,ADK90,Canoe,open,NA,24594,52.8,0.02,5.46
2016,ADK90,Canoe,oc2stockmix,2,24595,69.6,0.004,3.19
2021,ADK90,Unknown,open,24,24599,60,0,5.13
2019,ADK90,Canoe,oc2stockwomen,3,24599,59.3,0.008,4.97
2016,ADK90,Canoe,open,NA,24606,69.6,0.004,3.19
2009,ADK90,Canoe,open,NA,24608,60,0.185,4.03
2017,ADK90,Canoe,open,NA,24619,52.8,0.02,5.46
2018,ADK90,Canoe,oc2stockveteran,3,24621,58.7,0,2.76
2023,ADK90,Unknown,solorecwomennc,1,24625,65.2,0,5
2022,ADK90,Kayak,k1tournc,3,24626.8,67.5,0,3.91
2013,ADK90,Canoe,open,NA,24627,57.4,0.047,4.6
2014,ADK90,Canoe,open,NA,24635,68.9,0.067,4.01
2025,ADK90,Canoe,oc4stockmix,16,24636.8,60.5,0.134,3.08
2014,ADK90,Canoe,open,NA,24637,68.9,0.067,4.01
2016,ADK90,Canoe,oc1rec,2,24654,69.6,0.004,3.19
2010,ADK90,Canoe,open,NA,24655,58.4,0,3.89
2022,ADK90,Canoe,oc2stocktour,4,24663,67.5,0,3.91
2024,ADK90,Canoe,oc4stocktourmix,5,24663.8,59.6,0.768,4.26
2009,ADK90,Guideboat,g2,8,24664,60,0.185,4.03
2015,ADK90,Canoe,open,NA,24664,63,0.185,2.75
2019,ADK90,Unknown,open,85,24665,59.3,0.008,4.97
2022,ADK90,Canoe,oc4stocktour,4,24666.4,67.5,0,3.91
2008,ADK90,Canoe,oc2recwomen,1,24678,70.2,0.323,4.58
2025,ADK90,Canoe,oc2stockmixmaster,4,24679.1,60.5,0.134,3.08
2018,ADK90,Canoe,oc1stock,3,24683,58.7,0,2.76
2019,ADK90,Unknown,open,79,24684,59.3,0.008,4.97
2018,ADK90,Canoe,oc1recwomen,1,24684,58.7,0,2.76
2024,ADK90,Unknown,solorecwomenmaster,4,24686.8,59.6,0.768,4.26
2022,ADK90,Canoe,oc1,1,24689.4,67.5,0,3.91
2022,ADK90,Canoe,oc2stockopen,16,24695.1,67.5,0,3.91
2019,ADK90,Unknown,open,77,24697,59.3,0.008,4.97
2016,ADK90,Canoe,open,NA,24700,69.6,0.004,3.19
2021,ADK90,SUP,solorecmaster,4,24704,60,0,5.13
2010,ADK90,Canoe,oc2recmix,2,24711,58.4,0,3.89
2023,ADK90,Canoe,oc1stockmaster,5,24716.1,65.2,0,5
2017,ADK90,Canoe,open,NA,24718,52.8,0.02,5.46
2012,ADK90,Canoe,open,NA,24719,69.1,0.516,4.29
2016,ADK90,Canoe,open,NA,24731,69.6,0.004,3.19
2009,ADK90,Canoe,open,NA,24731,60,0.185,4.03
2012,ADK90,Canoe,open,NA,24732,69.1,0.516,4.29
2016,ADK90,Canoe,open,NA,24734,69.6,0.004,3.19
2011,ADK90,Canoe,open,NA,24735,62.9,0,7.28
2024,ADK90,Canoe,oc2stocktour,2,24738.2,59.6,0.768,4.26
2025,ADK90,Canoe,oc2stockmix,11,24738.7,60.5,0.134,3.08
2024,ADK90,Canoe,oc2rec,5,24740,59.6,0.768,4.26
2019,ADK90,Kayak,k1tourveteran,2,24740,59.3,0.008,4.97
2011,ADK90,Canoe,open,NA,24758,62.9,0,7.28
2022,ADK90,Canoe,oc2stockmaster,7,24761,67.5,0,3.91
2023,ADK90,Unknown,solrecmaster,4,24764.3,65.2,0,5
2014,ADK90,Canoe,oc1stockmaster,5,24765,68.9,0.067,4.01
2010,ADK90,Canoe,open,NA,24770,58.4,0,3.89
2009,ADK90,Canoe,open,NA,24771,60,0.185,4.03
2015,ADK90,Guideboat,g2,5,24774,63,0.185,2.75
2018,ADK90,Canoe,oc4stockmix,11,24777,58.7,0,2.76
2025,ADK90,Canoe,oc2stock,19,24778.7,60.5,0.134,3.08
2009,ADK90,Canoe,open,NA,24788,60,0.185,4.03
2016,ADK90,Canoe,oc2stockwomen,3,24794,69.6,0.004,3.19
2014,ADK90,Canoe,open,NA,24805,68.9,0.067,4.01
2022,ADK90,Canoe,oc2jrsr,3,24807.6,67.5,0,3.91
2012,ADK90,Canoe,open,NA,24808,69.1,0.516,4.29
2018,ADK90,Canoe,open,NA,24808,58.7,0,2.76
2010,ADK90,Canoe,oc1stock,3,24814,58.4,0,3.89
2016,ADK90,Canoe,open,NA,24818,69.6,0.004,3.19
2024,ADK90,Canoe,oc2stockwomen,4,24821.6,59.6,0.768,4.26
2013,ADK90,Canoe,open,NA,24835,57.4,0.047,4.6
2013,ADK90,Canoe,open,NA,24836,57.4,0.047,4.6
2009,ADK90,Canoe,open,NA,24848,60,0.185,4.03
2010,ADK90,Canoe,open,NA,24854,58.4,0,3.89
2021,ADK90,Unknown,open,23,24855,60,0,5.13
2010,ADK90,Canoe,open,NA,24856,58.4,0,3.89
2025,ADK90,Canoe,oc2rec,3,24857.8,60.5,0.134,3.08
2016,ADK90,Canoe,open,NA,24860,69.6,0.004,3.19
2015,ADK90,Canoe,open,NA,24864,63,0.185,2.75
2010,ADK90,Canoe,open,NA,24867,58.4,0,3.89
2021,ADK90,Unknown,open,30,24868,60,0,5.13
2017,ADK90,Canoe,oc2stockmaster,3,24869,52.8,0.02,5.46
2012,ADK90,Canoe,open,NA,24876,69.1,0.516,4.29
2023,ADK90,Canoe,oc4stockwomennc,1,24878.6,65.2,0,5
2015,ADK90,Canoe,oc1stock,4,24879,63,0.185,2.75
2019,ADK90,Unknown,open,81,24892,59.3,0.008,4.97
2013,ADK90,Canoe,open,NA,24892,57.4,0.047,4.6
2016,ADK90,Guideboat,g1women,1,24905,69.6,0.004,3.19
2018,ADK90,Canoe,open,NA,24908,58.7,0,2.76
2025,ADK90,Canoe,oc4stocktour,3,24910.7,60.5,0.134,3.08
2017,ADK90,Canoe,open,NA,24911,52.8,0.02,5.46
2016,ADK90,Canoe,oc2stockmixsuperveteran,1,24911,69.6,0.004,3.19
2013,ADK90,Canoe,open,NA,24912,57.4,0.047,4.6
2015,ADK90,Canoe,open,NA,24913,63,0.185,2.75
2025,ADK90,Canoe,oc4stockmix,17,24916.8,60.5,0.134,3.08
2013,ADK90,Guideboat,g2,6,24921,57.4,0.047,4.6
2008,ADK90,Canoe,open,NA,24922,70.2,0.323,4.58
2010,ADK90,Canoe,open,NA,24923,58.4,0,3.89
2014,ADK90,Canoe,open,NA,24927,68.9,0.067,4.01
2011,ADK90,Canoe,open,NA,24928,62.9,0,7.28
2017,ADK90,Canoe,oc2stockmixmaster,4,24929,52.8,0.02,5.46
2008,ADK90,Canoe,oc1recwomen,1,24934,70.2,0.323,4.58
2025,ADK90,Kayak,k1sport,2,24943.5,60.5,0.134,3.08
2023,ADK90,Unknown,solrecwomen,4,24947.1,65.2,0,5
2017,ADK90,Canoe,open,NA,24951,52.8,0.02,5.46
2016,ADK90,Canoe,open,NA,24952,69.6,0.004,3.19
2012,ADK90,Canoe,open,NA,24955,69.1,0.516,4.29
2011,ADK90,Canoe,open,NA,24958,62.9,0,7.28
2012,ADK90,Canoe,open,NA,24960,69.1,0.516,4.29
2025,ADK90,Canoe,oc2stockwomen,2,24973.3,60.5,0.134,3.08
2012,ADK90,Canoe,open,NA,24983,69.1,0.516,4.29
2018,ADK90,Canoe,open,NA,24985,58.7,0,2.76
2015,ADK90,Canoe,open,NA,24999,63,0.185,2.75
2011,ADK90,Canoe,open,NA,25008,62.9,0,7.28
2024,ADK90,Unknown,solorectour,3,25012.1,59.6,0.768,4.26
2025,ADK90,Canoe,oc2stockwomen,3,25012.7,60.5,0.134,3.08
2010,ADK90,Canoe,oc2stockmixmaster,11,25013,58.4,0,3.89
2010,ADK90,Canoe,open,NA,25014,58.4,0,3.89
2010,ADK90,Canoe,open,NA,25016,58.4,0,3.89
2024,ADK90,Unknown,solorectour,2,25019.9,59.6,0.768,4.26
2015,ADK90,Guideboat,g1,2,25020,63,0.185,2.75
2024,ADK90,Canoe,oc2rec,4,25020.6,59.6,0.768,4.26
2024,ADK90,Unknown,solorecveteran,7,25030.4,59.6,0.768,4.26
2014,ADK90,Canoe,open,NA,25031,68.9,0.067,4.01
2015,ADK90,Canoe,open,NA,25032,63,0.185,2.75
2014,ADK90,Canoe,open,NA,25032,68.9,0.067,4.01
2017,ADK90,Canoe,open,NA,25037,52.8,0.02,5.46
2025,ADK90,Canoe,oc1stock,6,25038.2,60.5,0.134,3.08
2025,ADK90,Guideboat,g2,3,25041.6,60.5,0.134,3.08
2009,ADK90,Canoe,open,NA,25042,60,0.185,4.03
2017,ADK90,Canoe,open,NA,25044,52.8,0.02,5.46
2013,ADK90,Canoe,open,NA,25049,57.4,0.047,4.6
2015,ADK90,Guideboat,g2,6,25053,63,0.185,2.75
2017,ADK90,Canoe,open,NA,25057,52.8,0.02,5.46
2016,ADK90,Canoe,open,NA,25060,69.6,0.004,3.19
2009,ADK90,Canoe,open,NA,25062,60,0.185,4.03
2019,ADK90,Unknown,open,75,25062,59.3,0.008,4.97
2015,ADK90,Canoe,open,NA,25066,63,0.185,2.75
2018,ADK90,Canoe,open,NA,25080,58.7,0,2.76
2022,ADK90,Canoe,oc2recjrsr,3,25080.9,67.5,0,3.91
2015,ADK90,Canoe,open,NA,25083,63,0.185,2.75
2015,ADK90,Canoe,opensuperveteranmix,1,25083,63,0.185,2.75
2018,ADK90,Canoe,oc2stockmixmaster,4,25086,58.7,0,2.76
2016,ADK90,Canoe,open,NA,25088,69.6,0.004,3.19
2013,ADK90,Canoe,open,NA,25097,57.4,0.047,4.6
2011,ADK90,Guideboat,g2,9,25097,62.9,0,7.28
2012,ADK90,Canoe,open,NA,25103,69.1,0.516,4.29
2017,ADK90,Canoe,open,NA,25108,52.8,0.02,5.46
2008,ADK90,Canoe,open,NA,25109,70.2,0.323,4.58
2012,ADK90,Canoe,oc1am,1,25113,69.1,0.516,4.29
2025,ADK90,Canoe,oc4stockwomen,7,25117.3,60.5,0.134,3.08
2025,ADK90,Canoe,oc2rec,5,25120.8,60.5,0.134,3.08
2025,ADK90,Canoe,oc4stocktour,4,25121.6,60.5,0.134,3.08
2023,ADK90,Unknown,voyageur,5,25131.9,65.2,0,5
2025,ADK90,Canoe,oc2stockmixveteran,6,25132.3,60.5,0.134,3.08
2024,ADK90,Canoe,oc1stockveteran,3,25132.5,59.6,0.768,4.26
2023,ADK90,Canoe,oc2recnc,3,25133.4,65.2,0,5
2018,ADK90,Canoe,oc1recveteran,2,25134,58.7,0,2.76
2023,ADK90,Canoe,oc4mix,7,25135,65.2,0,5
2010,ADK90,Canoe,open,NA,25135,58.4,0,3.89
2024,ADK90,Canoe,oc2stock,21,25149.2,59.6,0.768,4.26
2009,ADK90,Canoe,open,NA,25154,60,0.185,4.03
2012,ADK90,Canoe,open,NA,25162,69.1,0.516,4.29
2015,ADK90,Canoe,open,NA,25165,63,0.185,2.75
2024,ADK90,Canoe,oc2stock,22,25169.6,59.6,0.768,4.26
2012,ADK90,Canoe,open,NA,25170,69.1,0.516,4.29
2019,ADK90,Unknown,open,83,25174,59.3,0.008,4.97
2016,ADK90,Canoe,open,NA,25175,69.6,0.004,3.19
2008,ADK90,Canoe,open,NA,25176,70.2,0.323,4.58
2013,ADK90,Canoe,open,NA,25177,57.4,0.047,4.6
2009,ADK90,Kayak,k1tourwomen,2,25178,60,0.185,4.03
2016,ADK90,Canoe,open,NA,25181,69.6,0.004,3.19
2015,ADK90,Guideboat,g1,3,25184,63,0.185,2.75
2019,ADK90,Unknown,open,87,25186,59.3,0.008,4.97
2016,ADK90,Canoe,open,NA,25191,69.6,0.004,3.19
2021,ADK90,Unknown,open,29,25192,60,0,5.13
2025,ADK90,Canoe,oc2stockwomen,4,25192.7,60.5,0.134,3.08
2016,ADK90,Canoe,open,NA,25196,69.6,0.004,3.19
2010,ADK90,Canoe,open,NA,25198,58.4,0,3.89
2022,ADK90,Unknown,solorectour,6,25199.7,67.5,0,3.91
2022,ADK90,Canoe,oc2rectour,7,25201.8,67.5,0,3.91
2018,ADK90,Canoe,oc1rec,2,25206,58.7,0,2.76
2016,ADK90,Guideboat,g2,7,25208,69.6,0.004,3.19
2017,ADK90,Canoe,open,NA,25213,52.8,0.02,5.46
2022,ADK90,Canoe,oc2stockopen,15,25213.3,67.5,0,3.91
2013,ADK90,Canoe,open,NA,25222,57.4,0.047,4.6
2025,ADK90,Canoe,oc2stockmaster,11,25229.2,60.5,0.134,3.08
2019,ADK90,Unknown,open,86,25230,59.3,0.008,4.97
2010,ADK90,Canoe,open,NA,25234,58.4,0,3.89
2022,ADK90,Canoe,oc2stockveteran,5,25234,67.5,0,3.91
2018,ADK90,Canoe,oc2rec,3,25234,58.7,0,2.76
2022,ADK90,Canoe,oc2stock,7,25237.1,67.5,0,3.91
2014,ADK90,Guideboat,g2women,1,25242,68.9,0.067,4.01
2019,ADK90,Unknown,open,84,25244,59.3,0.008,4.97
2009,ADK90,Canoe,oc1recveteran,2,25257,60,0.185,4.03
2010,ADK90,Canoe,open,NA,25257,58.4,0,3.89
2013,ADK90,Canoe,open,NA,25265,57.4,0.047,4.6
2012,ADK90,Canoe,open,NA,25266,69.1,0.516,4.29
2017,ADK90,Canoe,open,NA,25269,52.8,0.02,5.46
2008,ADK90,Canoe,open,NA,25273,70.2,0.323,4.58
2018,ADK90,Canoe,oc2am,3,25275,58.7,0,2.76
2025,ADK90,Kayak,k1sportnc,3,25275.4,60.5,0.134,3.08
2015,ADK90,Guideboat,g2,7,25282,63,0.185,2.75
2015,ADK90,Canoe,open,NA,25282,63,0.185,2.75
2015,ADK90,Canoe,oc1recveteran,2,25285,63,0.185,2.75
2019,ADK90,Canoe,oc1stockwomen,1,25287,59.3,0.008,4.97
2022,ADK90,Canoe,oc2stockmix,9,25290.2,67.5,0,3.91
2012,ADK90,Canoe,open,NA,25291,69.1,0.516,4.29
2024,ADK90,Canoe,oc2rectourmix,1,25299.2,59.6,0.768,4.26
2022,ADK90,Unknown,voyageur,3,25300.4,67.5,0,3.91
2014,ADK90,Canoe,open,NA,25302,68.9,0.067,4.01
2017,ADK90,Canoe,open,NA,25308,52.8,0.02,5.46
2013,ADK90,Canoe,open,NA,25313,57.4,0.047,4.6
2012,ADK90,Canoe,open,NA,25314,69.1,0.516,4.29
2022,ADK90,Canoe,oc2stockmastertour,5,25314.2,67.5,0,3.91
2015,ADK90,Canoe,open,NA,25317,63,0.185,2.75
2018,ADK90,Canoe,oc4stockmix,12,25318,58.7,0,2.76
2017,ADK90,Canoe,open,NA,25320,52.8,0.02,5.46
2017,ADK90,Canoe,open,NA,25327,52.8,0.02,5.46
2009,ADK90,Canoe,open,NA,25329,60,0.185,4.03
2024,ADK90,Canoe,oc3stocktourmix,5,25333,59.6,0.768,4.26
2010,ADK90,Canoe,open,NA,25338,58.4,0,3.89
2016,ADK90,Canoe,open,NA,25339,69.6,0.004,3.19
2009,ADK90,Canoe,open,NA,25339,60,0.185,4.03
2023,ADK90,Canoe,oc2recnc,4,25339.6,65.2,0,5
2010,ADK90,Canoe,open,NA,25341,58.4,0,3.89
2010,ADK90,Canoe,open,NA,25342,58.4,0,3.89
2018,ADK90,Canoe,open,NA,25342,58.7,0,2.76
2021,ADK90,Unknown,open,22,25342,60,0,5.13
2015,ADK90,Canoe,open,NA,25345,63,0.185,2.75
2021,ADK90,Canoe,oc4stockmix,20,25346,60,0,5.13
2018,ADK90,Canoe,open,NA,25358,58.7,0,2.76
2015,ADK90,Canoe,open,NA,25376,63,0.185,2.75
2017,ADK90,Canoe,open,NA,25377,52.8,0.02,5.46
2012,ADK90,Canoe,open,NA,25378,69.1,0.516,4.29
2014,ADK90,Canoe,open,NA,25384,68.9,0.067,4.01
2018,ADK90,Canoe,oc2stockmix,5,25384,58.7,0,2.76
2010,ADK90,Canoe,open,NA,25385,58.4,0,3.89
2023,ADK90,Unknown,solrecwomen,6,25387.6,65.2,0,5
2009,ADK90,Canoe,oc1rec,6,25393,60,0.185,4.03
2018,ADK90,Guideboat,g2,1,25394,58.7,0,2.76
2018,ADK90,Unknown,voyageur,6,25397,58.7,0,2.76
