year,raceId,boatType,classId,place,value,temp,rain,water
2008,ADK90,Canoe,oc2recwomen,1,29214,72.3,0,1706.81
2015,ADK90,Canoe,open,NA,29218,63.9,0,1706.82
2018,ADK90,Canoe,open,NA,29221,61.9,0,1706.8
2008,ADK90,Canoe,oc2rec,5,29228,72.3,0,1706.81
2008,ADK90,Canoe,open,NA,29235,72.3,0,1706.81
2009,ADK90,Canoe,oc2rec,6,29239,57.2,0.016,1706.65
2021,ADK90,Unknown,open,19,29241,55.4,0.055,1706.94
2021,ADK90,Unknown,open,15,29244,55.4,0.055,1706.94
2011,ADK90,Canoe,open,NA,29246,63.9,0,1706.86
2021,ADK90,Unknown,open,18,29246,55.4,0.055,1706.94
2018,ADK90,Canoe,oc2ammix,3,29248,61.9,0,1706.8
2014,ADK90,Canoe,open,NA,29250,69.5,0,1706.89
2017,ADK90,Canoe,open,NA,29253,51.1,0.484,1706.89
2012,ADK90,Canoe,open,NA,29259,67.4,0,1706.75
2023,ADK90,Canoe,oc4stockmix,19,29263,66.9,0.15,1706.8
2022,ADK90,Canoe,oc2stockmaster,7,29263.4,63.4,0,1706.93
2012,ADK90,Canoe,oc1rec,8,29264,67.4,0,1706.75
2011,ADK90,Canoe,open,NA,29266,63.9,0,1706.86
2008,ADK90,Canoe,open,NA,29267,72.3,0,1706.81
2018,ADK90,Canoe,open,NA,29268,61.9,0,1706.8
2025,ADK90,Unknown,solorectour,1,29275.8,58.7,0.37,1706.89
2008,ADK90,Canoe,oc2stockmaster,10,29278,72.3,0,1706.81
2012,ADK90,Canoe,open,NA,29279,67.4,0,1706.75
2018,ADK90,Canoe,oc2rec,4,29282,61.9,0,1706.8
2024,ADK90,Canoe,oc2stockwomen,2,29284,61.6,0,1706.82
2010,ADK90,Canoe,open,NA,29286,52.8,0.043,1706.87
2024,ADK90,Canoe,oc2stockwomenveteran,1,29287,61.6,0,1706.82
2010,ADK90,Canoe,open,NA,29291,52.8,0.043,1706.87
2009,ADK90,Canoe,oc2stockmixveteran,1,29294,57.2,0.016,1706.65
2017,ADK90,Canoe,oc2stockmixmaster,4,29305,51.1,0.484,1706.89
2019,ADK90,Unknown,voyageur,6,29306,58,0,1706.77
2018,ADK90,Canoe,open,NA,29312,61.9,0,1706.8
2021,ADK90,Unknown,openmaster,8,29313,55.4,0.055,1706.94
2018,ADK90,Canoe,oc1recveteran,3,29315,61.9,0,1706.8
2011,ADK90,Canoe,open,NA,29321,63.9,0,1706.86
2017,ADK90,Canoe,open,NA,29324,51.1,0.484,1706.89
2024,ADK90,Guideboat,g2mix,2,29324.1,61.6,0,1706.82
2015,ADK90,Canoe,open,NA,29327,63.9,0,1706.82
2012,ADK90,Canoe,open,NA,29328,67.4,0,1706.75
2019,ADK90,Unknown,open,30,29330,58,0,1706.77
2016,ADK90,Canoe,open,NA,29331,70.2,0.02,1706.83
2013,ADK90,Canoe,open,NA,29333,51.6,0,1706.88
2014,ADK90,Kayak,k1tour,3,29335,69.5,0,1706.89
2008,ADK90,Kayak,k1tour,7,29335,72.3,0,1706.81
2024,ADK90,Kayak,k2,4,29335.3,61.6,0,1706.82
2011,ADK90,Canoe,open,NA,29343,63.9,0,1706.86
2018,ADK90,Canoe,oc1recveteran,2,29348,61.9,0,1706.8
2016,ADK90,Guideboat,g2,9,29348,70.2,0.02,1706.83
2018,ADK90,Canoe,open,NA,29351,61.9,0,1706.8
2025,ADK90,Canoe,oc2rec,8,29351.8,58.7,0.37,1706.89
2008,ADK90,Canoe,open,NA,29356,72.3,0,1706.81
2025,ADK90,Unknown,solorec,5,29360.1,58.7,0.37,1706.89
2018,ADK90,Guideboat,g2,3,29363,61.9,0,1706.8
2016,ADK90,Canoe,open,NA,29367,70.2,0.02,1706.83
2022,ADK90,Canoe,oc2stocktour,5,29369.5,63.4,0,1706.93
2016,ADK90,Canoe,open,NA,29371,70.2,0.02,1706.83
2008,ADK90,Canoe,open,NA,29372,72.3,0,1706.81
2023,ADK90,Canoe,oc2,2,29374.3,66.9,0.15,1706.8
2012,ADK90,Canoe,open,NA,29379,67.4,0,1706.75
2015,ADK90,Canoe,oc1stock,5,29380,63.9,0,1706.82
2019,ADK90,Unknown,open,46,29382,58,0,1706.77
2011,ADK90,Canoe,open,NA,29391,63.9,0,1706.86
2012,ADK90,Canoe,open,NA,29397,67.4,0,1706.75
2009,ADK90,Canoe,open,NA,29401,57.2,0.016,1706.65
2025,ADK90,Kayak,k1sportmaster,5,29410.6,58.7,0.37,1706.89
2021,ADK90,Unknown,open,14,29411,55.4,0.055,1706.94
2011,ADK90,Canoe,open,NA,29416,63.9,0,1706.86
2023,ADK90,Canoe,oc2recnc,5,29416.8,66.9,0.15,1706.8
2012,ADK90,Canoe,open,NA,29417,67.4,0,1706.75
2009,ADK90,Canoe,open,NA,29419,57.2,0.016,1706.65
2023,ADK90,Canoe,oc2stock,16,29423.3,66.9,0.15,1706.8
2009,ADK90,Canoe,open,NA,29430,57.2,0.016,1706.65
2022,ADK90,Canoe,oc4stocktour,3,29430.6,63.4,0,1706.93
2021,ADK90,Guideboat,g2,8,29438,55.4,0.055,1706.94
2025,ADK90,Canoe,oc2stockveteran,2,29441,58.7,0.37,1706.89
2011,ADK90,Canoe,open,NA,29445,63.9,0,1706.86
2008,ADK90,Canoe,open,NA,29451,72.3,0,1706.81
2025,ADK90,Canoe,oc4stocktour,4,29451.3,58.7,0.37,1706.89
2013,ADK90,Canoe,opensuperveteran,3,29453,51.6,0,1706.88
2017,ADK90,Canoe,open,NA,29458,51.1,0.484,1706.89
2017,ADK90,Canoe,open,NA,29466,51.1,0.484,1706.89
2012,ADK90,Canoe,oc1stock,7,29469,67.4,0,1706.75
2010,ADK90,Canoe,open,NA,29473,52.8,0.043,1706.87
2022,ADK90,Canoe,oc2stock,4,29473.7,63.4,0,1706.93
2024,ADK90,Canoe,oc4stocktourwomen,1,29477.6,61.6,0,1706.82
2018,ADK90,Canoe,open,NA,29486,61.9,0,1706.8
2025,ADK90,Unknown,solorec,6,29487.2,58.7,0.37,1706.89
2024,ADK90,Canoe,oc2stocknc,2,29489.6,61.6,0,1706.82
2018,ADK90,Canoe,oc1stock,5,29491,61.9,0,1706.8
2008,ADK90,Canoe,oc1recveteran,2,29495,72.3,0,1706.81
2015,ADK90,Canoe,open,NA,29498,63.9,0,1706.82
2016,ADK90,Canoe,oc2stockmixsuperveteran,1,29499,70.2,0.02,1706.83
2017,ADK90,Canoe,open,NA,29502,51.1,0.484,1706.89
2025,ADK90,Canoe,oc2openmix,3,29502.7,58.7,0.37,1706.89
2019,ADK90,Unknown,open,50,29503,58,0,1706.77
2008,ADK90,Canoe,open,NA,29507,72.3,0,1706.81
2023,ADK90,Canoe,oc3stocknc,3,29507.8,66.9,0.15,1706.8
2019,ADK90,Unknown,open,57,29513,58,0,1706.77
2011,ADK90,Canoe,oc1am,4,29518,63.9,0,1706.86
2018,ADK90,Canoe,open,NA,29519,61.9,0,1706.8
2014,ADK90,Canoe,open,NA,29520,69.5,0,1706.89
2014,ADK90,Canoe,open,NA,29521,69.5,0,1706.89
2011,ADK90,Canoe,open,NA,29531,63.9,0,1706.86
2017,ADK90,Canoe,oc2recwomen,1,29539,51.1,0.484,1706.89
2023,ADK90,Unknown,solorecwomennc,3,29544.8,66.9,0.15,1706.8
2017,ADK90,Kayak,k1tour,6,29546,51.1,0.484,1706.89
2011,ADK90,Canoe,oc2stockwomen,2,29555,63.9,0,1706.86
2019,ADK90,Unknown,open,47,29558,58,0,1706.77
2008,ADK90,Canoe,open,NA,29560,72.3,0,1706.81
2009,ADK90,Canoe,open,NA,29561,57.2,0.016,1706.65
2014,ADK90,Canoe,oc1stockmaster,5,29561,69.5,0,1706.89
2010,ADK90,Canoe,open,NA,29569,52.8,0.043,1706.87
2011,ADK90,Canoe,open,NA,29575,63.9,0,1706.86
2014,ADK90,Canoe,open,NA,29576,69.5,0,1706.89
2017,ADK90,Canoe,open,NA,29580,51.1,0.484,1706.89
2023,ADK90,Canoe,oc1stockmaster,5,29580.5,66.9,0.15,1706.8
2019,ADK90,Unknown,open,48,29583,58,0,1706.77
2012,ADK90,Canoe,open,NA,29584,67.4,0,1706.75
2022,ADK90,Canoe,oc2rectour,3,29585.5,63.4,0,1706.93
2022,ADK90,Canoe,oc2stockopen,13,29591.3,63.4,0,1706.93
2012,ADK90,Canoe,open,NA,29593,67.4,0,1706.75
2019,ADK90,Canoe,oc2stockveteran,5,29597,58,0,1706.77
2016,ADK90,Canoe,open,NA,29621,70.2,0.02,1706.83
2022,ADK90,Kayak,k1tourmaster,4,29628.8,63.4,0,1706.93
2022,ADK90,Canoe,oc2rectour,5,29631.8,63.4,0,1706.93
2023,ADK90,Canoe,oc2rec,4,29635.6,66.9,0.15,1706.8
2009,ADK90,Canoe,oc2stockwomen,4,29640,57.2,0.016,1706.65
2022,ADK90,Canoe,oc2,4,29644.8,63.4,0,1706.93
2019,ADK90,Unknown,open,52,29646,58,0,1706.77
2016,ADK90,Guideboat,g2,6,29646,70.2,0.02,1706.83
2016,ADK90,Canoe,open,NA,29648,70.2,0.02,1706.83
2025,ADK90,Canoe,oc2stocktour,5,29649.5,58.7,0.37,1706.89
2022,ADK90,Guideboat,g2mix,1,29662.9,63.4,0,1706.93
2012,ADK90,Canoe,open,NA,29665,67.4,0,1706.75
2012,ADK90,Canoe,open,NA,29666,67.4,0,1706.75
2016,ADK90,Canoe,open,NA,29670,70.2,0.02,1706.83
2021,ADK90,Canoe,oc1,1,29672,55.4,0.055,1706.94
2015,ADK90,Canoe,oc1recveteran,3,29672,63.9,0,1706.82
2014,ADK90,Canoe,open,NA,29672,69.5,0,1706.89
2023,ADK90,Canoe,oc2recmaster,2,29672.5,66.9,0.15,1706.8
2018,ADK90,Canoe,open,NA,29676,61.9,0,1706.8
2008,ADK90,Canoe,open,NA,29680,72.3,0,1706.81
2021,ADK90,Guideboat,g2,9,29684,55.4,0.055,1706.94
2023,ADK90,Canoe,oc2stockmix,9,29685.6,66.9,0.15,1706.8
2016,ADK90,Canoe,open,NA,29688,70.2,0.02,1706.83
2013,ADK90,Canoe,open,NA,29689,51.6,0,1706.88
2015,ADK90,Canoe,open,NA,29702,63.9,0,1706.82
2008,ADK90,Canoe,open,NA,29704,72.3,0,1706.81
2024,ADK90,Canoe,oc2rec,4,29707.1,61.6,0,1706.82
2013,ADK90,Canoe,open,NA,29710,51.6,0,1706.88
2016,ADK90,Canoe,open,NA,29714,70.2,0.02,1706.83
2008,ADK90,Canoe,open,NA,29716,72.3,0,1706.81
2015,ADK90,Canoe,open,NA,29718,63.9,0,1706.82
2010,ADK90,Canoe,oc2recmix,2,29721,52.8,0.043,1706.87
2024,ADK90,Canoe,oc2stock,21,29724.7,61.6,0,1706.82
2019,ADK90,Guideboat,g2,2,29729,58,0,1706.77
2023,ADK90,Unknown,solrecmaster,4,29734.2,66.9,0.15,1706.8
2012,ADK90,Canoe,open,NA,29736,67.4,0,1706.75
2011,ADK90,Canoe,oc1rec,5,29736,63.9,0,1706.86
2009,ADK90,Canoe,open,NA,29742,57.2,0.016,1706.65
2022,ADK90,Canoe,oc2rectourmaster,2,29751.1,63.4,0,1706.93
2014,ADK90,Canoe,open,NA,29753,69.5,0,1706.89
2009,ADK90,Canoe,open,NA,29754,57.2,0.016,1706.65
2017,ADK90,Canoe,open,NA,29758,51.1,0.484,1706.89
2022,ADK90,Canoe,oc1,1,29760.1,63.4,0,1706.93
2021,ADK90,Unknown,open,20,29762,55.4,0.055,1706.94
2023,ADK90,Canoe,oc4stockmixnc,3,29765.5,66.9,0.15,1706.8
2017,ADK90,Canoe,oc2stockwomen,2,29766,51.1,0.484,1706.89
2025,ADK90,Kayak,k2,4,29773.7,58.7,0.37,1706.89
2017,ADK90,Canoe,open,NA,29778,51.1,0.484,1706.89
2009,ADK90,Canoe,open,NA,29779,57.2,0.016,1706.65
2011,ADK90,Canoe,open,NA,29780,63.9,0,1706.86
2016,ADK90,Canoe,open,NA,29783,70.2,0.02,1706.83
2008,ADK90,Kayak,k1women,1,29787,72.3,0,1706.81
2022,ADK90,Canoe,oc2rectour,4,29787.9,63.4,0,1706.93
2017,ADK90,Canoe,open,NA,29792,51.1,0.484,1706.89
2013,ADK90,Canoe,open,NA,29794,51.6,0,1706.88
2008,ADK90,Canoe,open,NA,29794,72.3,0,1706.81
2019,ADK90,Unknown,open,55,29801,58,0,1706.77
2017,ADK90,Canoe,oc2stockmaster,3,29804,51.1,0.484,1706.89
2013,ADK90,Canoe,open,NA,29805,51.6,0,1706.88
2025,ADK90,Canoe,oc4stocktour,5,29816.5,58.7,0.37,1706.89
2022,ADK90,Canoe,oc2stockopen,14,29817.2,63.4,0,1706.93
2014,ADK90,Canoe,open,NA,29820,69.5,0,1706.89
2024,ADK90,Canoe,oc4stocktourmix,4,29821.1,61.6,0,1706.82
2008,ADK90,Canoe,open,NA,29825,72.3,0,1706.81
2009,ADK90,Canoe,open,NA,29828,57.2,0.016,1706.65
2019,ADK90,Unknown,open,56,29830,58,0,1706.77
2017,ADK90,Canoe,open,NA,29831,51.1,0.484,1706.89
2009,ADK90,Canoe,open,NA,29832,57.2,0.016,1706.65
2008,ADK90,Canoe,open,NA,29841,72.3,0,1706.81
2016,ADK90,Canoe,open,NA,29844,70.2,0.02,1706.83
2015,ADK90,Canoe,open,NA,29844,63.9,0,1706.82
2010,ADK90,Canoe,open,NA,29845,52.8,0.043,1706.87
2018,ADK90,Canoe,open,NA,29848,61.9,0,1706.8
2021,ADK90,SUP,solorecveteran,6,29849,55.4,0.055,1706.94
2010,ADK90,Canoe,oc1stock,3,29852,52.8,0.043,1706.87
2011,ADK90,Canoe,open,NA,29853,63.9,0,1706.86
2023,ADK90,Canoe,oc2recmix,2,29854.2,66.9,0.15,1706.8
2016,ADK90,Canoe,open,NA,29855,70.2,0.02,1706.83
2012,ADK90,Canoe,oc2rec,5,29857,67.4,0,1706.75
2010,ADK90,Guideboat,g2,9,29867,52.8,0.043,1706.87
2016,ADK90,Canoe,open,NA,29874,70.2,0.02,1706.83
2022,ADK90,Unknown,solorec,3,29874,63.4,0,1706.93
2015,ADK90,Canoe,open,NA,29882,63.9,0,1706.82
2019,ADK90,Canoe,oc2stockmix,6,29884,58,0,1706.77
2018,ADK90,Canoe,open,NA,29884,61.9,0,1706.8
2009,ADK90,Canoe,open,NA,29891,57.2,0.016,1706.65
2018,ADK90,Canoe,open,NA,29893,61.9,0,1706.8
2025,ADK90,Unknown,solorectour,3,29897.7,58.7,0.37,1706.89
2012,ADK90,Canoe,open,NA,29898,67.4,0,1706.75
2012,ADK90,Canoe,open,NA,29899,67.4,0,1706.75
2023,ADK90,Unknown,solrecwomen,6,29899.4,66.9,0.15,1706.8
2013,ADK90,Canoe,open,NA,29900,51.6,0,1706.88
2015,ADK90,Canoe,open,NA,29901,63.9,0,1706.82
2015,ADK90,Canoe,open,NA,29902,63.9,0,1706.82
2016,ADK90,Guideboat,g1women,1,29906,70.2,0.02,1706.83
2015,ADK90,Canoe,open,NA,29908,63.9,0,1706.82
2008,ADK90,Guideboat,g2women,1,29920,72.3,0,1706.81
2017,ADK90,Canoe,open,NA,29925,51.1,0.484,1706.89
2021,ADK90,SUP,solorecveteran,5,29926,55.4,0.055,1706.94
2018,ADK90,Canoe,open,NA,29928,61.9,0,1706.8
2018,ADK90,Canoe,open,NA,29931,61.9,0,1706.8
2009,ADK90,Kayak,k1tourwomen,2,29939,57.2,0.016,1706.65
2009,ADK90,Canoe,open,NA,29939,57.2,0.016,1706.65
2012,ADK90,Canoe,open,NA,29945,67.4,0,1706.75
2013,ADK90,Canoe,open,NA,29950,51.6,0,1706.88
2008,ADK90,Guideboat,g2,10,29952,72.3,0,1706.81
2015,ADK90,Guideboat,g2,7,29956,63.9,0,1706.82
2016,ADK90,Canoe,open,NA,29964,70.2,0.02,1706.83
2022,ADK90,Guideboat,g1,4,29964.2,63.4,0,1706.93
2018,ADK90,Canoe,open,NA,29965,61.9,0,1706.8
2015,ADK90,Canoe,open,NA,29972,63.9,0,1706.82
2010,ADK90,Canoe,open,NA,29976,52.8,0.043,1706.87
2010,ADK90,Canoe,open,NA,29982,52.8,0.043,1706.87
2017,ADK90,Canoe,oc2stock,9,29993,51.1,0.484,1706.89
2014,ADK90,Canoe,open,NA,29994,69.5,0,1706.89
2021,ADK90,Canoe,oc2rec,3,30010,55.4,0.055,1706.94
2019,ADK90,Canoe,oc1recveteran,3,30013,58,0,1706.77
2025,ADK90,Canoe,oc2stocktour,6,30013.1,58.7,0.37,1706.89
2018,ADK90,Canoe,open,NA,30015,61.9,0,1706.8
2025,ADK90,Unknown,solorectour,2,30015.1,58.7,0.37,1706.89
2010,ADK90,Canoe,open,NA,30019,52.8,0.043,1706.87
2013,ADK90,Canoe,open,NA,30021,51.6,0,1706.88
2017,ADK90,Canoe,open,NA,30023,51.1,0.484,1706.89
2023,ADK90,Unknown,solorecwomennc,4,30026.9,66.9,0.15,1706.8
2018,ADK90,Guideboat,g2,4,30027,61.9,0,1706.8
2021,ADK90,Canoe,oc2stockmixmaster,4,30030,55.4,0.055,1706.94
2021,ADK90,Unknown,open,21,30034,55.4,0.055,1706.94
2015,ADK90,Canoe,opensuperveteranmix,1,30034,63.9,0,1706.82
2018,ADK90,Canoe,open,NA,30037,61.9,0,1706.8
2010,ADK90,Canoe,open,NA,30037,52.8,0.043,1706.87
2021,ADK90,Unknown,voyageur,5,30043,55.4,0.055,1706.94
2021,ADK90,Unknown,opensup,1,30045,55.4,0.055,1706.94
2014,ADK90,Guideboat,g2,6,30053,69.5,0,1706.89
2022,ADK90,Canoe,oc2stock,6,30054.5,63.4,0,1706.93
2021,ADK90,Canoe,oc4,4,30062,55.4,0.055,1706.94
2024,ADK90,Guideboat,g2womenmaster,1,30065,61.6,0,1706.82
2009,ADK90,Guideboat,g2,6,30072,57.2,0.016,1706.65
2013,ADK90,Canoe,open,NA,30073,51.6,0,1706.88
2008,ADK90,Canoe,open,NA,30081,72.3,0,1706.81
2008,ADK90,Canoe,open,NA,30081,72.3,0,1706.81
2022,ADK90,Kayak,k1tournc,3,30081.8,63.4,0,1706.93
2015,ADK90,Canoe,open,NA,30082,63.9,0,1706.82
2019,ADK90,Unknown,open,44,30084,58,0,1706.77
2016,ADK90,Canoe,open,NA,30090,70.2,0.02,1706.83
2018,ADK90,Canoe,open,NA,30094,61.9,0,1706.8
2021,ADK90,Unknown,open,22,30101,55.4,0.055,1706.94
2011,ADK90,Canoe,open,NA,30104,63.9,0,1706.86
2010,ADK90,Canoe,oc4women,2,30107,52.8,0.043,1706.87
2022,ADK90,Canoe,oc2stockmix,8,30119.9,63.4,0,1706.93
2023,ADK90,Canoe,oc2mix,3,30122.9,66.9,0.15,1706.8
2025,ADK90,Canoe,oc2stocktour,7,30126.9,58.7,0.37,1706.89
2010,ADK90,Canoe,open,NA,30127,52.8,0.043,1706.87
2017,ADK90,Canoe,open,NA,30131,51.1,0.484,1706.89
2018,ADK90,Canoe,open,NA,30137,61.9,0,1706.8
2022,ADK90,Canoe,oc2recjrsr,3,30138.6,63.4,0,1706.93
2018,ADK90,Canoe,open,NA,30140,61.9,0,1706.8
2011,ADK90,Canoe,open,NA,30150,63.9,0,1706.86
2022,ADK90,Canoe,oc2stock,5,30150.5,63.4,0,1706.93
2024,ADK90,Unknown,solorec,5,30150.7,61.6,0,1706.82
2024,ADK90,Canoe,oc2stock,18,30154.2,61.6,0,1706.82
2016,ADK90,Canoe,open,NA,30164,70.2,0.02,1706.83
2011,ADK90,Guideboat,g2,8,30172,63.9,0,1706.86
2024,ADK90,Canoe,oc2rec,5,30178,61.6,0,1706.82
2019,ADK90,Unknown,open,60,30180,58,0,1706.77
2011,ADK90,Canoe,open,NA,30180,63.9,0,1706.86
2012,ADK90,Canoe,open,NA,30182,67.4,0,1706.75
2023,ADK90,Unknown,solorecwomennc,2,30191.4,66.9,0.15,1706.8
2024,ADK90,Canoe,oc4stockmaster,11,30191.5,61.6,0,1706.82
2021,ADK90,Canoe,oc2recmix,1,30198,55.4,0.055,1706.94
2023,ADK90,Canoe,oc4stockmixnc,2,30199.4,66.9,0.15,1706.8
2013,ADK90,Kayak,k1tour,4,30202,51.6,0,1706.88
2017,ADK90,Canoe,oc1recveteran,3,30210,51.1,0.484,1706.89
2023,ADK90,Unknown,solorecnc,2,30217,66.9,0.15,1706.8
2019,ADK90,Canoe,oc1recmaster,2,30222,58,0,1706.77
2019,ADK90,Unknown,open,49,30222,58,0,1706.77
2023,ADK90,Unknown,solorecwomennc,5,30222.3,66.9,0.15,1706.8
2017,ADK90,Canoe,open,NA,30226,51.1,0.484,1706.89
2023,ADK90,Canoe,oc4stockwomennc,1,30227.6,66.9,0.15,1706.8
2011,ADK90,Canoe,open,NA,30233,63.9,0,1706.86
2022,ADK90,SUP,sup,1,30235.6,63.4,0,1706.93
2025,ADK90,Canoe,oc3stock,2,30242.9,58.7,0.37,1706.89
2019,ADK90,Unknown,open,53,30243,58,0,1706.77
2019,ADK90,Canoe,oc2stock,6,30245,58,0,1706.77
2023,ADK90,Kayak,k1master,8,30255.8,66.9,0.15,1706.8
2015,ADK90,Canoe,open,NA,30266,63.9,0,1706.82
2012,ADK90,Canoe,open,NA,30267,67.4,0,1706.75
2022,ADK90,Canoe,oc2stock,7,30267.6,63.4,0,1706.93
2009,ADK90,Canoe,open,NA,30277,57.2,0.016,1706.65
2018,ADK90,Canoe,open,NA,30282,61.9,0,1706.8
2014,ADK90,Canoe,open,NA,30285,69.5,0,1706.89
2023,ADK90,Canoe,oc2stockmixnc,2,30286.7,66.9,0.15,1706.8
2018,ADK90,Canoe,open,NA,30292,61.9,0,1706.8
2010,ADK90,Canoe,open,NA,30294,52.8,0.043,1706.87
2008,ADK90,Canoe,open,NA,30309,72.3,0,1706.81
2017,ADK90,Canoe,open,NA,30310,51.1,0.484,1706.89
2021,ADK90,Unknown,open,23,30314,55.4,0.055,1706.94
2013,ADK90,Canoe,open,NA,30317,51.6,0,1706.88
2011,ADK90,Canoe,open,NA,30322,63.9,0,1706.86
2014,ADK90,Canoe,open,NA,30327,69.5,0,1706.89
2015,ADK90,Canoe,open,NA,30335,63.9,0,1706.82
2011,ADK90,Canoe,oc1rec,6,30337,63.9,0,1706.86
2008,ADK90,Canoe,open,NA,30338,72.3,0,1706.81
2023,ADK90,Kayak,k1,2,30347.8,66.9,0.15,1706.8
2010,ADK90,Canoe,oc1rec,9,30349,52.8,0.043,1706.87
2010,ADK90,Canoe,oc1recwomen,3,30349,52.8,0.043,1706.87
2022,ADK90,Unknown,solorectour,5,30350.2,63.4,0,1706.93
2010,ADK90,Canoe,oc2recmix,3,30360,52.8,0.043,1706.87
2009,ADK90,Canoe,oc2recmix,4,30362,57.2,0.016,1706.65
2017,ADK90,Canoe,open,NA,30367,51.1,0.484,1706.89
2009,ADK90,Canoe,oc2recmix,3,30369,57.2,0.016,1706.65
2009,ADK90,Canoe,oc2recmix,2,30375,57.2,0.016,1706.65
2016,ADK90,Canoe,oc1am,3,30377,70.2,0.02,1706.83
2021,ADK90,Unknown,openmaster,7,30379,55.4,0.055,1706.94
2011,ADK90,Canoe,oc2stock,9,30385,63.9,0,1706.86
2024,ADK90,Guideboat,g1master,2,30388.6,61.6,0,1706.82
2011,ADK90,Canoe,oc4women,4,30392,63.9,0,1706.86
2019,ADK90,Canoe,oc2stockwomen,2,30393,58,0,1706.77
2014,ADK90,Canoe,open,NA,30397,69.5,0,1706.89
2009,ADK90,Canoe,oc2stock,10,30399,57.2,0.016,1706.65
2009,ADK90,Canoe,open,NA,30404,57.2,0.016,1706.65
2010,ADK90,Guideboat,g2,8,30412,52.8,0.043,1706.87
2024,ADK90,Guideboat,g2,4,30413.7,61.6,0,1706.82
2014,ADK90,Guideboat,g2,5,30416,69.5,0,1706.89
2009,ADK90,Guideboat,g2,7,30425,57.2,0.016,1706.65
2025,ADK90,Guideboat,g2,4,30428,58.7,0.37,1706.89
2019,ADK90,Unknown,open,51,30429,58,0,1706.77
2012,ADK90,Canoe,open,NA,30430,67.4,0,1706.75
2009,ADK90,Canoe,open,NA,30435,57.2,0.016,1706.65
2017,ADK90,Canoe,open,NA,30457,51.1,0.484,1706.89
2025,ADK90,Canoe,oc2rec,9,30457.3,58.7,0.37,1706.89
2023,ADK90,Canoe,oc2recnc,6,30458.5,66.9,0.15,1706.8
2021,ADK90,SUP,solorecmaster,3,30460,55.4,0.055,1706.94
2012,ADK90,Canoe,open,NA,30461,67.4,0,1706.75
2014,ADK90,Canoe,open,NA,30468,69.5,0,1706.89
2017,ADK90,Canoe,open,NA,30478,51.1,0.484,1706.89
2014,ADK90,Canoe,open,NA,30485,69.5,0,1706.89
2016,ADK90,Canoe,oc1stockmaster,3,30488,70.2,0.02,1706.83
2025,ADK90,Canoe,oc2stockmix,12,30489.5,58.7,0.37,1706.89
2022,ADK90,Canoe,oc2stockopen,15,30518.3,63.4,0,1706.93
2021,ADK90,Canoe,oc1,2,30523,55.4,0.055,1706.94
2019,ADK90,Unknown,open,58,30523,58,0,1706.77
2023,ADK90,Canoe,oc2recnc,4,30526.3,66.9,0.15,1706.8
2013,ADK90,Canoe,open,NA,30530,51.6,0,1706.88
2019,ADK90,Unknown,open,63,30548,58,0,1706.77
2018,ADK90,Canoe,open,NA,30559,61.9,0,1706.8
2021,ADK90,Unknown,open,26,30566,55.4,0.055,1706.94
2010,ADK90,Canoe,open,NA,30566,52.8,0.043,1706.87
2025,ADK90,Canoe,oc4stocktour,6,30566.7,58.7,0.37,1706.89
2010,ADK90,Canoe,open,NA,30567,52.8,0.043,1706.87
2025,ADK90,Canoe,oc2stockmaster,11,30567.3,58.7,0.37,1706.89
2013,ADK90,Guideboat,g1,4,30570,51.6,0,1706.88
2022,ADK90,Canoe,oc2stockmix,9,30574,63.4,0,1706.93
2008,ADK90,Canoe,open,NA,30584,72.3,0,1706.81
2016,ADK90,Canoe,open,NA,30584,70.2,0.02,1706.83
2009,ADK90,Canoe,oc4women,1,30588,57.2,0.016,1706.65
2008,ADK90,Canoe,open,NA,30602,72.3,0,1706.81
2014,ADK90,Canoe,open,NA,30603,69.5,0,1706.89
2022,ADK90,Canoe,oc2stock,9,30606.9,63.4,0,1706.93
2013,ADK90,Canoe,open,NA,30609,51.6,0,1706.88
2016,ADK90,Canoe,open,NA,30614,70.2,0.02,1706.83
2022,ADK90,Canoe,oc1stock,2,30616.2,63.4,0,1706.93
2011,ADK90,Canoe,oc2recwomen,1,30626,63.9,0,1706.86
2010,ADK90,Canoe,open,NA,30627,52.8,0.043,1706.87
2016,ADK90,Canoe,oc2rec,4,30633,70.2,0.02,1706.83
2013,ADK90,Canoe,open,NA,30633,51.6,0,1706.88
2024,ADK90,Canoe,oc2stock,20,30637.6,61.6,0,1706.82
2022,ADK90,Canoe,oc2stockmix,10,30639.1,63.4,0,1706.93
2021,ADK90,Unknown,open,28,30643,55.4,0.055,1706.94
2009,ADK90,Canoe,open,NA,30651,57.2,0.016,1706.65
2010,ADK90,Canoe,open,NA,30661,52.8,0.043,1706.87
2021,ADK90,Canoe,oc2stockwomen,3,30662,55.4,0.055,1706.94
2016,ADK90,Canoe,open,NA,30671,70.2,0.02,1706.83
2021,ADK90,Canoe,oc2stockmixmaster,5,30675,55.4,0.055,1706.94
2010,ADK90,Canoe,open,NA,30678,52.8,0.043,1706.87
2010,ADK90,Canoe,open,NA,30679,52.8,0.043,1706.87
2017,ADK90,Canoe,open,NA,30690,51.1,0.484,1706.89
2009,ADK90,Canoe,oc1recveteran,2,30692,57.2,0.016,1706.65
2024,ADK90,Unknown,solorectour,2,30694.4,61.6,0,1706.82
2010,ADK90,Canoe,open,NA,30697,52.8,0.043,1706.87
